code,stock_name,pubDate,statDate,dupontROE,dupontAssetStoEquity,dupontAssetTurn,dupontPnitoni,dupontNitogr,dupontTaxBurden,dupontIntburden,dupontEbittogr
sz.002080,中材科技,2023-10-24,2023-09-30,0.097180,2.890423,0.358876,0.846162,0.110718,0.874152,0.909042,0.139331
sz.002081,金螳螂,2023-10-31,2023-09-30,0.066446,2.903248,0.442986,1.000021,0.051664,0.906609,0.962260,0.059220
sz.002082,万邦德,2023-10-27,2023-09-30,-0.002632,1.624496,0.236834,0.801304,-0.008537,0.461124,-1.470997,0.012586
sz.002083,孚日股份,2023-10-24,2023-09-30,0.064151,1.986499,0.524415,1.053051,0.058478,0.777760,0.853088,0.088136
sz.002084,海鸥住工,2023-10-28,2023-09-30,0.004418,2.216222,0.519720,2.202559,0.001742,0.586552,0.213153,0.013929
sz.002085,万丰奥威,2023-10-25,2023-09-30,0.085144,2.907441,0.633287,0.773924,0.059751,0.732724,0.839816,0.097100
sz.002086,东方海洋,2023-10-31,2023-09-30,,-1.698370,0.160564,0.993060,-0.160587,1.000111,1.680406,-0.095554
sz.002088,鲁阳节能,2023-10-28,2023-09-30,0.133445,1.345837,0.604502,1.000000,0.164025,0.883843,1.015744,0.182706
sz.002090,金智科技,2023-10-30,2023-09-30,0.017443,2.020039,0.432934,1.140941,0.017481,1.889976,1.634269,0.005660
sz.002091,江苏国泰,2023-10-28,2023-09-30,0.082878,2.862366,0.685651,0.607283,0.069538,0.757715,1.007756,0.091067
sz.002092,ST中泰,2023-10-27,2023-09-30,-0.046812,3.148227,0.384141,0.737640,-0.052476,1.036581,1.852024,-0.027334
sz.002093,国脉科技,2023-10-18,2023-09-30,0.024686,1.215660,0.072755,0.986945,0.282800,0.816153,0.990025,0.349995
sz.002094,青岛金王,2023-10-31,2023-09-30,0.029108,2.230652,0.713185,0.985142,0.018573,0.924588,0.539747,0.037217
sz.002095,生意宝,2023-10-31,2023-09-30,0.016695,1.797700,0.192945,0.840480,0.057268,0.672268,0.456285,0.186696
sz.002096,易普力,2023-10-28,2023-09-30,0.108114,1.609215,0.891583,0.944648,0.079769,0.860421,0.968300,0.095745
sz.002097,山河智能,2023-10-31,2023-09-30,0.007622,4.539431,0.251916,1.055050,0.006318,2.967306,0.043510,0.048933
sz.002098,浔兴股份,2023-10-27,2023-09-30,0.094313,1.731328,0.772332,1.017470,0.069321,0.894956,0.937139,0.082653
sz.002099,海翔药业,2023-10-31,2023-09-30,-0.006380,1.396087,0.198563,0.977424,-0.023547,0.863346,0.596538,-0.045720
sz.002100,天康生物,2023-10-31,2023-09-30,-0.066788,2.381993,0.817504,0.856625,-0.040038,1.038103,1.378244,-0.027984
sz.002101,广东鸿图,2023-10-30,2023-09-30,0.049537,1.706853,0.492432,0.985632,0.059797,0.943694,0.927731,0.068300
sz.002102,能特科技,2023-10-27,2023-09-30,0.081845,2.214817,0.889800,0.969439,0.042839,0.925379,0.948268,0.048819
sz.002103,广博股份,2023-10-31,2023-09-30,0.142498,2.281647,0.936661,1.002229,0.066529,0.933745,1.042095,0.068371
sz.002104,恒宝股份,2023-10-30,2023-09-30,0.067993,1.133200,0.414591,1.000000,0.144723,0.929801,1.001689,0.155387
sz.002105,信隆健康,2023-10-28,2023-09-30,0.023209,1.898375,0.408308,1.186200,0.025242,0.770642,0.770096,0.042533
sz.002106,莱宝高科,2023-10-28,2023-09-30,0.059868,1.275649,0.654688,0.999128,0.071748,0.914250,1.186616,0.066136
sz.002107,沃华医药,2023-10-27,2023-09-30,0.074047,1.431252,0.645685,1.236076,0.064822,0.963212,1.085584,0.061993
sz.002108,沧州明珠,2023-10-27,2023-09-30,0.047596,1.369030,0.285290,0.980994,0.124225,0.948323,0.979977,0.133670
sz.002109,兴化股份,2023-10-26,2023-09-30,-0.048328,1.795376,0.351418,1.151721,-0.066508,1.007241,1.225713,-0.053870
sz.002110,三钢闽光,2023-10-27,2023-09-30,-0.028274,2.301878,0.713556,1.010551,-0.017034,0.737843,1.273336,-0.018130
sz.002111,威海广泰,2023-10-31,2023-09-30,0.022643,1.840170,0.290437,1.029771,0.041141,0.866082,0.735820,0.064557
sz.002112,三变科技,2023-10-14,2023-09-30,0.071985,3.599736,0.572451,1.000000,0.034933,0.997022,0.618805,0.056620
sz.002114,罗平锌电,2023-10-27,2023-09-30,-0.096545,2.110246,0.460748,0.963382,-0.103071,1.057732,1.215346,-0.080179
sz.002115,三维通信,2023-10-31,2023-09-30,0.039351,1.917748,2.144635,0.828458,0.011549,0.814652,0.921569,0.015383
sz.002116,中国海诚,2023-10-27,2023-09-30,0.103003,3.294458,0.665975,1.000000,0.046947,0.852981,1.138261,0.048353
sz.002117,东港股份,2023-10-24,2023-09-30,0.087816,1.378726,0.416008,0.996528,0.153641,0.845545,1.001104,0.181506
sz.002119,康强电子,2023-10-26,2023-09-30,0.047791,1.694108,0.618301,1.000000,0.045625,1.008050,0.901709,0.050195
sz.002120,韵达股份,2023-10-31,2023-09-30,0.065881,2.139445,0.868459,0.987717,0.035898,0.696660,0.867969,0.059368
sz.002121,科陆电子,2023-10-26,2023-09-30,-0.076284,8.550985,0.384172,0.996080,-0.023313,0.661156,-3.692956,0.009548
sz.002122,汇洲智能,2023-10-27,2023-09-30,0.057555,1.626371,0.177552,0.883460,0.225606,1.005323,1.005228,0.223244
sz.002123,梦网科技,2023-10-26,2023-09-30,0.001499,1.774536,0.546980,0.999867,0.001544,0.672872,0.222170,0.010330
sz.002124,ST天邦,2023-10-28,2023-09-30,-0.499909,6.098264,0.380520,0.999268,-0.215588,1.000163,1.282136,-0.168120
sz.002125,湘潭电化,2023-10-31,2023-09-30,0.094864,2.033034,0.311636,1.044578,0.143341,0.908545,0.869716,0.181404
sz.002126,银轮股份,2023-10-26,2023-09-30,0.089492,2.971251,0.542661,0.870563,0.063755,0.881167,0.891441,0.081164
sz.002127,南极电商,2023-10-25,2023-09-30,0.018752,1.145454,0.406360,1.012068,0.039806,0.856889,1.279028,0.036319
sz.002128,电投能源,2023-10-26,2023-09-30,0.133508,1.721241,0.426901,0.915555,0.198451,0.848952,0.969082,0.241218
sz.002129,TCL中环,2023-10-26,2023-09-30,0.152013,2.903046,0.411710,0.940386,0.135248,0.884213,0.906053,0.168818
sz.002130,沃尔核材,2023-10-27,2023-09-30,0.104770,1.861700,0.470347,0.917702,0.130378,0.882371,0.956566,0.154468
sz.002131,利欧股份,2023-10-31,2023-09-30,0.165602,1.703281,0.723835,1.005617,0.133569,0.757527,1.010314,0.174523
sz.002132,恒星科技,2023-10-30,2023-09-30,0.014101,2.211338,0.398329,1.000000,0.016008,1.090148,0.546066,0.026892
sz.002133,广宇集团,2023-10-27,2023-09-30,0.039164,4.412840,0.418995,0.533963,0.039669,0.713831,0.840381,0.066127
sz.002134,天津普林,2023-10-26,2023-09-30,0.051471,1.743599,0.566658,1.000000,0.052095,0.999800,1.008224,0.051680
sz.002135,东南网架,2023-10-31,2023-09-30,0.043430,2.882495,0.543417,0.995778,0.027844,0.835724,0.805674,0.041353
sz.002136,安纳达,2023-10-31,2023-09-30,0.076079,1.666498,0.829656,0.840304,0.065483,1.100695,1.053793,0.056455
sz.002137,实益达,2023-10-24,2023-09-30,0.022755,1.284183,0.230964,0.803158,0.095524,0.939330,1.014782,0.100213
sz.002138,顺络电子,2023-10-21,2023-09-30,0.084106,2.002847,0.323316,0.870968,0.149125,0.843005,0.915972,0.193125
sz.002139,拓邦股份,2023-10-26,2023-09-30,0.063291,1.805279,0.592515,1.002391,0.059028,0.962560,0.986207,0.062182
sz.002140,东华科技,2023-10-31,2023-09-30,0.068690,3.375922,0.464477,0.980173,0.044693,0.868183,1.076736,0.047810
sz.002141,*ST贤丰,2023-10-31,2023-09-30,-0.023378,1.160253,0.064039,0.900909,-0.349251,0.994635,0.966509,-0.363302
sz.002142,宁波银行,2023-10-31,2023-09-30,0.106635,13.877920,0.018758,0.997166,0.410797,0.922463,,
sz.002144,宏达高科,2023-10-28,2023-09-30,0.035870,1.115709,0.174802,0.997949,0.184302,0.911833,1.091868,0.185116
sz.002145,中核钛白,2023-10-20,2023-09-30,0.034702,1.565356,0.238473,0.994994,0.093428,0.867722,1.402746,0.076757
sz.002146,荣盛发展,2023-10-31,2023-09-30,0.005595,10.333099,0.142039,0.203382,0.018742,0.617955,0.404386,0.075002
sz.002148,北纬科技,2023-10-28,2023-09-30,0.011573,1.126683,0.143005,0.976492,0.073554,0.811001,1.073466,0.084488
sz.002149,西部材料,2023-10-31,2023-09-30,0.052983,2.397945,0.344668,0.690700,0.092812,0.884560,0.891210,0.117732
sz.002150,通润装备,2023-10-28,2023-09-30,0.026795,1.891634,0.556478,0.646364,0.039382,0.658730,1.036398,0.057685
sz.002151,北斗星通,2023-10-28,2023-09-30,0.005119,1.692903,0.390777,-0.326321,-0.023712,0.891596,0.982270,-0.027076
sz.002152,广电运通,2023-10-31,2023-09-30,0.064256,1.834081,0.267400,0.807720,0.162207,0.910253,1.116656,0.159583
sz.002153,石基信息,2023-10-31,2023-09-30,0.001943,1.288943,0.194255,0.369255,0.021011,0.725005,-0.831282,-0.034862
sz.002154,报喜鸟,2023-10-26,2023-09-30,0.136504,1.555173,0.579890,0.960578,0.157575,0.805371,1.055472,0.185373
sz.002155,湖南黄金,2023-10-27,2023-09-30,0.064347,1.236588,2.539887,0.981282,0.020878,0.884878,0.993968,0.023738
sz.002156,通富微电,2023-10-26,2023-09-30,-0.004624,2.577982,0.448125,0.962461,-0.004159,0.464092,-0.535722,0.016727
sz.002157,正邦科技,2023-10-28,2023-09-30,,-2.352879,0.260874,0.958331,-0.508340,1.002471,1.314100,-0.385882
sz.002158,汉钟精机,2023-10-28,2023-09-30,0.207421,1.825646,0.485645,0.997884,0.234443,0.842862,0.996797,0.279045
sz.002159,三特索道,2023-10-31,2023-09-30,0.111908,1.525987,0.317320,0.903417,0.255815,0.694816,0.943824,0.390090
sz.002160,常铝股份,2023-10-26,2023-09-30,-0.006844,2.273922,0.617594,1.114717,-0.004372,2.278707,-0.132368,0.014494
sz.002161,远望谷,2023-10-31,2023-09-30,0.020709,1.865686,0.137117,1.012407,0.079961,0.842829,0.569443,0.166605
sz.002162,悦心健康,2023-10-28,2023-09-30,0.105955,2.347623,0.389072,1.006206,0.115286,1.111531,0.847365,0.122401
sz.002163,海南发展,2023-10-27,2023-09-30,0.103867,4.471686,0.452273,1.110583,0.046244,1.150697,0.911709,0.044079
sz.002164,宁波东力,2023-10-28,2023-09-30,0.023300,1.777407,0.477353,0.998032,0.027516,0.993290,0.704489,0.039322
sz.002165,红宝丽,2023-10-26,2023-09-30,0.021549,2.769353,0.328065,0.999269,0.023736,1.070326,0.401438,0.055243
sz.002166,莱茵生物,2023-10-27,2023-09-30,0.013343,1.461133,0.198485,0.769944,0.059756,0.835253,0.795064,0.089983
sz.002167,东方锆业,2023-10-14,2023-09-30,-0.005098,2.314110,0.308825,0.514319,-0.013869,1.572619,-1.444750,0.006104
sz.002168,ST惠程,2023-10-28,2023-09-30,,-319.479213,0.171897,1.005212,-0.356646,1.030371,1.631871,-0.212109
sz.002169,智光电气,2023-10-31,2023-09-30,0.010970,2.047113,0.283957,1.172825,0.016091,1.164367,0.449317,0.030756
sz.002170,芭田股份,2023-10-31,2023-09-30,0.083883,2.155333,0.511893,0.995996,0.076334,0.800659,0.941448,0.101269
sz.002171,楚江新材,2023-10-25,2023-09-30,0.055430,2.516889,2.160990,0.879198,0.011592,0.899456,0.870997,0.014796
sz.002172,澳洋健康,2023-10-25,2023-09-30,0.618865,41.159101,0.615483,0.992868,0.024605,0.635844,0.860201,0.044985
sz.002173,创新医疗,2023-10-28,2023-09-30,-0.007492,1.220247,0.262240,0.997052,-0.023481,1.257007,0.499873,-0.037370
sz.002174,游族网络,2023-10-31,2023-09-30,0.002299,1.353755,0.191661,1.000007,0.008860,0.711728,0.352993,0.035265
sz.002175,东方智造,2023-10-31,2023-09-30,0.094284,1.256103,0.278577,1.015670,0.265285,0.924336,0.985369,0.291262
sz.002176,江特电机,2023-10-27,2023-09-30,-0.022790,1.654006,0.363397,1.079038,-0.035139,12.757251,1.165822,-0.002363
sz.002177,御银股份,2023-10-30,2023-09-30,0.007351,1.024010,0.030121,1.000000,0.238328,1.058727,1.484777,0.151611
sz.002178,延华智能,2023-10-26,2023-09-30,0.019411,3.717702,0.288814,0.689089,0.026235,0.763740,0.749882,0.045809
sz.002179,中航光电,2023-10-25,2023-09-30,0.155220,1.780381,0.462747,0.951191,0.198072,0.901992,1.037568,0.211642
sz.002180,纳思达,2023-10-28,2023-09-30,0.013338,2.895242,0.389106,1.714501,0.006906,0.501511,0.314146,0.043832
sz.002181,粤传媒,2023-10-31,2023-09-30,0.001219,1.237118,0.068187,1.011340,0.014290,0.785108,0.453268,0.040156
sz.002182,宝武镁业,2023-10-27,2023-09-30,0.045561,2.173474,0.562107,0.855109,0.043611,0.916367,0.770616,0.061757
sz.002183,怡亚通,2023-10-27,2023-09-30,0.012933,5.854242,1.301812,1.124961,0.001508,0.845008,0.131248,0.013601
sz.002184,海得控制,2023-10-28,2023-09-30,0.075905,2.808437,0.659394,0.662184,0.061899,0.949486,0.985293,0.066165
sz.002185,华天科技,2023-10-28,2023-09-30,0.005227,1.992158,0.255441,0.858304,0.011967,1.280595,0.517630,0.018053
sz.002186,全聚德,2023-10-21,2023-09-30,0.091734,2.000138,0.696791,1.000965,0.065758,0.985873,1.003853,0.066444
sz.002187,广百股份,2023-10-28,2023-09-30,0.007579,2.238871,0.483575,0.996402,0.007026,0.675463,0.701714,0.014823
sz.002188,中天服务,2023-10-31,2023-09-30,0.160238,2.194281,0.929903,1.008687,0.077853,0.667648,1.050236,0.111031
sz.002189,中光学,2023-10-27,2023-09-30,-0.093466,2.762167,0.468163,0.902229,-0.080111,1.005000,1.070230,-0.074481
sz.002190,成飞集成,2023-10-27,2023-09-30,0.008529,1.514182,0.272451,0.410475,0.050367,0.843826,0.919580,0.064909
sz.002191,劲嘉股份,2023-10-27,2023-09-30,0.048961,1.327237,0.306497,0.951070,0.126552,0.850713,1.017522,0.146198
sz.002192,融捷股份,2023-10-26,2023-09-30,0.113864,1.312310,0.203207,1.077625,0.396226,0.855171,1.004902,0.461070
sz.002193,如意集团,2023-10-25,2023-09-30,-0.025040,1.774852,0.069141,0.935202,-0.218188,0.980284,1.355014,-0.164262
sz.002194,武汉凡谷,2023-10-28,2023-09-30,0.033803,1.229989,0.388278,1.000000,0.070781,0.799592,1.244843,0.071110
sz.002195,岩山科技,2023-10-27,2023-09-30,0.034567,1.041387,0.043444,1.000175,0.763906,0.824042,1.478223,0.627120
sz.002196,方正电机,2023-10-27,2023-09-30,0.066536,2.911505,0.428274,0.999925,0.053365,0.993616,0.846145,0.063473
sz.002197,ST证通,2023-10-31,2023-09-30,0.009523,2.528570,0.163888,0.739103,0.031093,0.984115,0.314147,0.100573
sz.002198,嘉应制药,2023-10-28,2023-09-30,0.033652,1.132360,0.450126,1.000000,0.066023,0.870571,1.043622,0.072669
sz.002199,东晶电子,2023-10-28,2023-09-30,-0.126856,1.555709,0.234861,0.997393,-0.348102,1.000000,1.059000,-0.328709
sz.002200,ST交投,2023-10-27,2023-09-30,-0.528132,68.647510,0.084695,0.697673,-0.130199,0.978607,-0.742750,0.179126
sz.002201,正威新材,2023-10-27,2023-09-30,0.023915,2.508067,0.468068,1.000000,0.020372,0.457651,0.630749,0.070572
sz.002202,金风科技,2023-10-27,2023-09-30,0.033209,3.719361,0.207638,0.921324,0.046673,0.642418,0.817404,0.088882
sz.002203,海亮股份,2023-10-31,2023-09-30,0.073298,2.765272,1.898351,0.968634,0.014415,0.836292,0.824503,0.020906
sz.002204,大连重工,2023-10-24,2023-09-30,0.046331,3.277006,0.413838,1.000000,0.034164,0.857966,1.030484,0.038642
sz.002205,国统股份,2023-10-31,2023-09-30,-0.171339,5.797872,0.056162,0.967688,-0.543763,0.998891,2.503807,-0.217415
sz.002206,海利得,2023-10-31,2023-09-30,0.076087,2.102069,0.566878,0.993670,0.064259,0.860457,0.936212,0.079768
sz.002207,准油股份,2023-10-27,2023-09-30,-0.184653,3.190917,0.552846,0.995562,-0.105140,1.000000,1.271717,-0.082676
sz.002208,合肥城建,2023-10-26,2023-09-30,0.041041,5.534546,0.115610,0.807434,0.079439,0.744891,0.925879,0.115182
sz.002209,达意隆,2023-10-27,2023-09-30,0.077746,2.968340,0.498915,0.999986,0.052498,0.939725,0.890960,0.062702
sz.002210,飞马国际,2023-10-31,2023-09-30,0.046036,4.768136,0.218730,1.000000,0.044141,0.693721,0.482425,0.131895
sz.002211,宏达新材,2023-10-31,2023-09-30,-0.182306,3.850662,0.541311,1.000000,-0.087462,1.004528,0.866157,-0.100522
sz.002212,天融信,2023-10-28,2023-09-30,-0.025589,1.198974,0.141652,0.999331,-0.150768,0.769439,0.998147,-0.196309
sz.002213,大为股份,2023-10-27,2023-09-30,-0.052974,1.175302,0.676166,1.005723,-0.066280,1.088775,0.874291,-0.069629
sz.002214,大立科技,2023-10-31,2023-09-30,-0.074492,1.209807,0.067255,0.954738,-0.958920,0.916978,0.986006,-1.060582
sz.002215,诺普信,2023-10-28,2023-09-30,0.074822,2.895470,0.282190,1.021485,0.089647,0.997004,0.836476,0.107494
sz.002216,三全食品,2023-10-26,2023-09-30,0.137883,1.806865,0.748225,0.999746,0.102015,0.772054,1.010225,0.130797
sz.002217,*ST合泰,2023-10-31,2023-09-30,-0.861328,5.341130,0.203038,1.006822,-0.788871,0.946979,1.117993,-0.745121
sz.002218,拓日新能,2023-10-31,2023-09-30,0.014174,1.624543,0.115428,1.000000,0.075588,0.811701,0.592124,0.157269
sz.002219,新里程,2023-10-27,2023-09-30,0.017401,3.072678,0.424865,0.922351,0.014452,1.143163,0.280606,0.045052
sz.002221,东华能源,2023-10-26,2023-09-30,0.011146,3.909069,0.497937,0.892249,0.006418,0.864592,0.202406,0.036675
sz.002222,福晶科技,2023-10-28,2023-09-30,0.116013,1.158207,0.364673,0.944883,0.290696,0.872934,1.015973,0.327775
sz.002223,鱼跃医疗,2023-10-25,2023-09-30,0.204686,1.442537,0.431570,1.006367,0.326704,0.847246,1.028747,0.374831
sz.002224,三力士,2023-10-31,2023-09-30,0.031185,1.202663,0.192789,1.004730,0.133868,0.838677,1.292784,0.123468
sz.002225,濮耐股份,2023-10-21,2023-09-30,0.063222,2.386517,0.516806,1.001940,0.051160,0.909329,0.872894,0.064454
sz.002226,江南化工,2023-10-27,2023-09-30,0.080360,1.873147,0.396741,0.818873,0.132053,0.831502,0.904791,0.175523
sz.002227,奥特迅,2023-10-31,2023-09-30,-0.026168,1.425938,0.147727,0.984493,-0.126183,1.104133,1.604799,-0.071213
sz.002228,合兴包装,2023-10-31,2023-09-30,0.036034,2.582635,1.091769,1.158765,0.011029,0.974233,0.665474,0.017011
sz.002229,鸿博股份,2023-10-30,2023-09-30,-0.020261,1.572299,0.184023,3.720296,-0.018823,1.972301,-0.402192,0.023729
sz.002230,科大讯飞,2023-10-20,2023-09-30,0.006072,2.079980,0.370593,2.206489,0.003570,-6.399818,-0.540215,0.001033
sz.002231,奥维通信,2023-10-31,2023-09-30,-0.005799,1.572862,0.181242,1.000000,-0.020342,1.822327,0.263515,-0.042361
sz.002232,启明信息,2023-10-28,2023-09-30,0.046217,1.573761,0.360645,1.000000,0.081430,0.944120,1.172693,0.073549
sz.002233,塔牌集团,2023-10-25,2023-09-30,0.053159,1.126917,0.316008,0.989990,0.150784,0.751405,1.049505,0.191203
sz.002234,民和股份,2023-10-28,2023-09-30,-0.045148,1.506922,0.414275,0.952308,-0.075941,1.000975,1.081500,-0.070150
sz.002235,安妮股份,2023-10-31,2023-09-30,-0.010311,1.285922,0.213721,1.013132,-0.037033,1.066690,0.822924,-0.042188
sz.002236,大华股份,2023-10-21,2023-09-30,0.088396,1.620995,0.469047,0.957006,0.121485,0.923146,1.041996,0.126295
sz.002237,恒邦股份,2023-10-21,2023-09-30,0.047318,2.360721,2.476746,1.044615,0.007747,0.863586,0.709426,0.012645
sz.002238,天威视讯,2023-10-26,2023-09-30,0.034438,1.764051,0.229013,1.100089,0.077488,0.994981,1.095646,0.071081
sz.002239,奥特佳,2023-10-31,2023-09-30,0.011350,2.223449,0.402359,0.887056,0.014302,0.596831,0.749540,0.031971
sz.002240,盛新锂能,2023-10-28,2023-09-30,0.083866,1.538268,0.330088,0.977821,0.168914,0.905069,0.933137,0.200004
sz.002241,歌尔股份,2023-10-27,2023-09-30,0.029657,2.585416,0.950800,1.020944,0.011817,1.303454,0.780617,0.011614
sz.002242,九阳股份,2023-10-31,2023-09-30,0.107229,2.097239,0.953780,0.996641,0.053787,0.893690,1.082208,0.055613
sz.002243,力合科创,2023-10-25,2023-09-30,0.041766,2.170930,0.116531,0.924253,0.178624,0.901313,0.760029,0.260756
sz.002244,滨江集团,2023-10-27,2023-09-30,0.101395,11.921525,0.159581,0.842059,0.063294,0.688226,0.915891,0.100412
sz.002245,蔚蓝锂芯,2023-10-28,2023-09-30,0.016175,1.773487,0.326730,0.738931,0.037777,1.183216,0.802720,0.039774
sz.002246,北化股份,2023-10-28,2023-09-30,0.004005,1.631745,0.318943,1.208871,0.006366,0.882873,-1.674447,-0.004306
sz.002247,聚力文化,2023-10-28,2023-09-30,-0.601303,1.960243,0.618227,0.999621,-0.496364,1.005713,0.981085,-0.503060
sz.002248,华东数控,2023-10-26,2023-09-30,0.118836,6.737418,0.410228,1.013689,0.042416,1.000000,0.665601,0.063725
sz.002249,大洋电机,2023-10-25,2023-09-30,0.062420,1.825718,0.545625,0.952140,0.065810,0.846827,1.050812,0.073956
sz.002250,联化科技,2023-10-28,2023-09-30,-0.010937,2.118158,0.343819,1.499220,-0.010018,-32.200298,0.018647,0.016684
sz.002251,ST步步高,2023-10-31,2023-09-30,-0.146431,5.904176,0.091594,1.015430,-0.266660,1.067194,4.092152,-0.061061
sz.002252,上海莱士,2023-10-25,2023-09-30,0.060977,1.063766,0.190326,1.001112,0.300844,0.847349,1.050713,0.337905
sz.002253,川大智胜,2023-10-28,2023-09-30,-0.018906,1.274855,0.069181,0.920569,-0.232868,0.883613,1.105952,-0.238293
sz.002254,泰和新材,2023-10-28,2023-09-30,0.050175,2.135395,0.245530,0.856393,0.111746,0.877124,1.076403,0.118358
sz.002255,海陆重工,2023-10-28,2023-09-30,0.067544,1.788339,0.285808,0.984711,0.134200,0.865862,1.010273,0.153414
sz.002256,兆新股份,2023-10-30,2023-09-30,-0.134941,1.605663,0.127446,0.983785,-0.670291,1.052395,1.270011,-0.501507
sz.002258,利尔化学,2023-10-25,2023-09-30,0.076114,1.826099,0.447096,0.791317,0.117812,0.853408,0.974890,0.141605
sz.002259,ST升达,2023-10-27,2023-09-30,0.095916,3.710417,0.633640,1.024487,0.039822,0.656802,0.681188,0.089006
sz.002261,拓维信息,2023-10-28,2023-09-30,0.028766,1.811459,0.409003,1.069692,0.036296,1.024598,1.027885,0.034464
sz.002262,恩华药业,2023-10-26,2023-09-30,0.148490,1.141868,0.536819,1.002520,0.241635,0.882731,1.010773,0.270819
sz.002263,大东南,2023-10-27,2023-09-30,-0.001568,1.108150,0.329544,1.000000,-0.004293,-689.057639,-0.000240,-0.025925
sz.002264,新华都,2023-10-25,2023-09-30,0.104775,1.756595,0.736474,1.007825,0.080361,0.910690,1.021418,0.086392
sz.002265,建设工业,2023-10-27,2023-09-30,0.071307,2.970495,0.397493,0.993837,0.060766,0.828861,1.047376,0.069996
sz.002266,浙富控股,2023-10-27,2023-09-30,0.091051,2.181883,0.603324,0.987470,0.070045,1.011333,0.901854,0.076798
sz.002267,陕天然气,2023-10-31,2023-09-30,0.048433,2.011006,0.398356,0.961277,0.062894,0.865214,0.864587,0.084077
sz.002268,电科网安,2023-10-31,2023-09-30,0.014483,1.381969,0.237298,1.013170,0.043589,1.533953,1.310072,0.021690
sz.002269,美邦服饰,2023-10-31,2023-09-30,0.157910,12.541057,0.253172,1.000000,0.049735,1.001396,0.532521,0.093265
sz.002270,华明装备,2023-10-24,2023-09-30,0.138762,1.347949,0.326038,0.985671,0.320329,0.842117,1.008297,0.377255
sz.002271,东方雨虹,2023-10-26,2023-09-30,0.084442,1.798907,0.505814,0.999799,0.092821,0.791333,0.976340,0.120140
sz.002272,川润股份,2023-10-31,2023-09-30,-0.016980,2.274757,0.373905,1.071533,-0.018631,1.249717,-2.459518,0.006061
sz.002273,水晶光电,2023-10-21,2023-09-30,0.052806,1.293192,0.331030,0.970833,0.127060,0.909619,1.103977,0.126529
sz.002274,华昌化工,2023-10-27,2023-09-30,0.092038,1.585546,0.741486,1.022541,0.076561,0.753573,0.990523,0.102569
sz.002275,桂林三金,2023-10-30,2023-09-30,0.137158,1.346540,0.418778,1.000000,0.243230,0.831055,0.886256,0.330239
sz.002276,万马股份,2023-10-31,2023-09-30,0.093988,2.518457,0.916559,0.990369,0.041113,0.917447,0.950811,0.047131
sz.002277,友阿股份,2023-10-31,2023-09-30,0.013042,2.212517,0.068631,1.277588,0.067226,0.988430,0.224435,0.303039
sz.002278,神开股份,2023-10-21,2023-09-30,0.011009,1.682546,0.284486,0.630718,0.036466,0.771764,0.874303,0.054043
sz.002279,久其软件,2023-10-27,2023-09-30,-0.046893,1.548301,0.695668,0.796002,-0.054693,0.970744,0.952954,-0.059123
sz.002281,光迅科技,2023-10-28,2023-09-30,0.058339,1.507818,0.403980,1.021366,0.093771,0.910553,1.263324,0.081517
sz.002282,博深股份,2023-10-26,2023-09-30,0.025270,1.110339,0.299834,0.973878,0.077941,0.898477,1.034843,0.083827
sz.002283,天润工业,2023-10-25,2023-09-30,0.053693,1.420376,0.358391,1.001926,0.105273,0.904288,0.997567,0.116700
sz.002284,亚太股份,2023-10-27,2023-09-30,0.035761,2.443017,0.408681,0.997963,0.035891,0.913797,1.096862,0.035809
sz.002285,世联行,2023-10-26,2023-09-30,-0.004366,1.893970,0.410129,2.702245,-0.002080,-0.533470,0.708975,0.005500
sz.002286,保龄宝,2023-10-28,2023-09-30,0.022955,1.438651,0.681763,1.000000,0.023403,0.811889,0.791872,0.036402
sz.002287,奇正藏药,2023-10-27,2023-09-30,0.111151,1.793841,0.202942,1.002538,0.304550,0.918698,0.917345,0.361371
sz.002289,ST宇顺,2023-10-31,2023-09-30,0.016988,1.230790,0.411646,1.000000,0.033531,0.996670,0.882762,0.038111
sz.002290,禾盛新材,2023-10-27,2023-09-30,0.129121,2.547329,1.019033,1.000000,0.049742,0.860599,0.882233,0.065515
sz.002291,遥望科技,2023-10-31,2023-09-30,-0.087737,1.308435,0.513636,0.993850,-0.131357,0.886193,1.055215,-0.140470
sz.002292,奥飞娱乐,2023-10-31,2023-09-30,0.024389,1.577673,0.383468,1.059609,0.038045,0.842799,0.765609,0.058962
sz.002293,罗莱生活,2023-10-27,2023-09-30,0.100370,1.645888,0.550341,1.004932,0.110264,0.853747,1.016705,0.127031
sz.002294,信立泰,2023-10-31,2023-09-30,0.060461,1.210350,0.256067,1.004152,0.194273,0.867686,1.085066,0.206345
sz.002295,精艺股份,2023-10-31,2023-09-30,0.021312,1.650447,1.752109,1.000212,0.007368,0.806498,0.889069,0.010276
sz.002296,辉煌科技,2023-10-27,2023-09-30,0.059411,1.327853,0.180947,0.995713,0.248333,0.880200,1.031547,0.273504
sz.002297,博云新材,2023-10-31,2023-09-30,0.009679,1.315233,0.165726,1.001025,0.044362,0.890599,1.158926,0.042981
sz.002298,中电兴发,2023-10-26,2023-09-30,-0.027590,1.770993,0.205731,0.903740,-0.083790,0.945501,1.247486,-0.071038
sz.002299,圣农发展,2023-10-25,2023-09-30,0.072819,2.037841,0.672905,1.017128,0.052209,0.929092,0.875058,0.064217
