code,stock_name,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sz.000428,华天酒店,2023-10-27,2023-09-30,-0.054327,-0.268243,0.261360,-136560982.760000,-0.223518,,1018926000.00,1018882500.00
sz.000429,粤高速A,2023-10-28,2023-09-30,0.145692,0.501729,0.685071,1850288783.460000,0.689823,,2090806126.00,1303329906.00
sz.000430,张家界,2023-10-31,2023-09-30,-0.038824,-0.129142,0.175673,-42204004.390000,-0.391426,,404817686.00,331738800.00
sz.000488,晨鸣纸业,2023-10-31,2023-09-30,-0.042385,-0.041549,0.070073,-819432789.710000,-0.275050,,2979742200.00,1685544097.00
sz.000498,山东路桥,2023-10-27,2023-09-30,0.082335,0.039843,0.120969,1815365733.730000,1.431504,,1560987803.00,1457849158.00
sz.000501,武商集团,2023-10-31,2023-09-30,0.010912,0.021794,0.467719,118507977.130000,0.118906,,768992731.00,768073142.00
sz.000503,国新健康,2023-10-28,2023-09-30,-0.164856,-0.674677,0.022311,-108563724.010000,-0.084649,,903762868.00,898779932.00
sz.000504,南华生物,2023-10-31,2023-09-30,0.034729,0.044953,0.671923,4709236.400000,-0.040917,,311573901.00,310673201.00
sz.000505,京粮控股,2023-10-26,2023-09-30,0.025369,0.011197,0.027238,90028446.220000,0.176832,,726950251.00,631105336.00
sz.000506,*ST中润,2023-10-30,2023-09-30,0.108511,0.277118,0.007265,60552614.070000,0.127971,,929017761.00,928670961.00
sz.000507,珠海港,2023-10-31,2023-09-30,0.035324,0.093265,0.246443,378332120.480000,0.347971,,919734895.00,902337753.00
sz.000509,华塑控股,2023-10-31,2023-09-30,0.197892,0.071598,0.087298,34117239.390000,0.021960,,1073128052.00,1073112808.00
sz.000510,新金路,2023-10-28,2023-09-30,-0.062923,-0.039672,0.063024,-87926647.110000,-0.133789,,609182254.00,567242232.00
sz.000513,丽珠集团,2023-10-25,2023-09-30,0.116399,0.168240,0.639279,1624321181.990000,2.142206,,935552687.00,605860369.00
sz.000514,渝开发,2023-10-27,2023-09-30,-0.001397,-0.031035,0.233120,-7615522.590000,0.215043,,843770965.00,843770965.00
sz.000516,国际医学,2023-10-27,2023-09-30,-0.053582,-0.084707,0.088341,-283231471.380000,-0.252970,,2260809518.00,1899545570.00
sz.000517,荣安地产,2023-10-31,2023-09-30,0.111229,0.075610,0.097827,1022445970.140000,0.227206,,3183922485.00,2491986416.00
sz.000518,四环生物,2023-10-27,2023-09-30,-0.080879,-0.255963,0.709897,-46056930.810000,-0.055125,,1029556222.00,1029535693.00
sz.000519,中兵红箭,2023-10-27,2023-09-30,0.020887,0.068297,0.300796,205403465.080000,0.103004,,1392558982.00,1391500582.00
sz.000520,凤凰航运,2023-10-28,2023-09-30,-0.030433,-0.022369,0.014018,-16594831.230000,-0.013614,,1012083455.00,1012083455.00
sz.000521,长虹美菱,2023-10-24,2023-09-30,0.092753,0.027076,0.134474,518975128.410000,0.564231,,1029923715.00,875312459.00
sz.000523,红棉股份,2023-10-31,2023-09-30,0.017902,0.016620,0.133348,35389294.730000,-0.025802,,1835468461.00,1376840942.00
sz.000524,岭南控股,2023-10-27,2023-09-30,0.027692,0.028377,0.214042,70513485.970000,-0.037425,,670208597.00,670081621.00
sz.000525,ST红太阳,2023-10-31,2023-09-30,0.018436,0.005960,0.234797,15811267.650000,-0.327099,,580772873.00,580617168.00
sz.000526,学大教育,2023-10-28,2023-09-30,0.234375,0.063742,0.344321,114313174.440000,0.982031,,122124709.00,117762709.00
sz.000528,柳工,2023-10-30,2023-09-30,0.051378,0.039373,0.206479,831334226.070000,0.430288,,1951205775.00,1412932824.00
sz.000529,广弘控股,2023-10-28,2023-09-30,0.051749,0.076926,0.046866,158685682.130000,0.576643,,583790330.00,569884377.00
sz.000530,冰山冷热,2023-10-27,2023-09-30,0.023662,0.021039,0.169278,75785230.310000,0.097378,,843212507.00,600041613.00
sz.000531,穗恒运A,2023-10-31,2023-09-30,0.057267,0.093904,0.149434,331349715.190000,0.251340,,822099384.00,822099384.00
sz.000532,华金资本,2023-10-31,2023-09-30,0.034349,0.188770,0.428864,52137714.840000,0.187080,,344708340.00,343549746.00
sz.000533,顺钠股份,2023-10-28,2023-09-30,0.065431,0.048033,0.211631,73337184.350000,0.087919,,690816000.00,684902400.00
sz.000534,万泽股份,2023-10-18,2023-09-30,0.101684,0.170708,0.740096,124122676.360000,0.252556,,509037396.00,494489221.00
sz.000536,华映科技,2023-10-20,2023-09-30,-0.314163,-1.357091,-0.639800,-1097459109.740000,-0.561003,,2766032803.00,2763082516.00
sz.000537,中绿电,2023-10-30,2023-09-30,0.048288,0.315526,0.565474,892732122.330000,0.439113,,1862520720.00,1862520720.00
sz.000538,云南白药,2023-10-31,2023-09-30,0.105204,0.138859,0.273734,4122506023.560000,2.682290,,1796862549.00,1784917191.00
sz.000539,粤电力A,2023-10-31,2023-09-30,0.081906,0.053920,0.145402,2435849188.000000,0.081934,,5250283986.00,2553911699.00
sz.000541,佛山照明,2023-10-27,2023-09-30,0.046078,0.047205,0.186777,320851164.950000,0.179271,,1361994647.00,1056501050.00
sz.000543,皖能电力,2023-10-27,2023-09-30,0.097937,0.084753,0.080288,1712977068.650000,0.542644,,2266863331.00,2266863331.00
sz.000544,中原环保,2023-10-28,2023-09-30,0.089451,0.165926,0.327505,872177264.140000,0.650630,,974684488.00,974684488.00
sz.000545,金浦钛业,2023-10-27,2023-09-30,-0.057322,-0.054361,0.015736,-92075002.040000,-0.264931,,986833096.00,985403096.00
sz.000546,金圆股份,2023-10-27,2023-09-30,-0.015701,-0.092689,0.027059,-142768822.460000,-0.656351,,778781962.00,711531829.00
sz.000547,航天发展,2023-10-31,2023-09-30,-0.061937,-0.358999,0.168829,-561442544.080000,-0.426937,,1598468269.00,1588350696.00
sz.000548,湖南投资,2023-10-28,2023-09-30,0.035952,0.211187,0.494705,67940309.120000,0.158841,,499215811.00,499188811.00
sz.000550,江铃汽车,2023-10-25,2023-09-30,0.105479,0.028600,0.153674,672341525.000000,1.398630,,863214000.00,518463160.00
sz.000551,创元科技,2023-10-28,2023-09-30,0.059660,0.070681,0.215066,226357188.430000,0.448612,,403984805.00,400080405.00
sz.000552,甘肃能化,2023-10-25,2023-09-30,0.114872,0.181904,0.358432,1565454314.750000,0.433826,,4611052468.00,2504610823.00
sz.000553,安道麦A,2023-10-31,2023-09-30,-0.045556,-0.042274,0.211855,-1042473000.000000,-0.515589,,2329811766.00,2177067461.00
sz.000554,泰山石油,2023-10-27,2023-09-30,0.024836,0.008882,0.085112,23918184.950000,0.052511,,480793318.00,362647685.00
sz.000555,神州信息,2023-10-31,2023-09-30,0.014246,0.009236,0.166908,61123503.980000,0.175790,,983653713.00,980191563.00
sz.000557,西部创业,2023-10-26,2023-09-30,0.034495,0.164136,0.226032,196791336.000000,0.142136,,1458374735.00,1457916198.00
sz.000558,莱茵体育,2023-10-26,2023-09-30,-0.018768,-0.133122,0.374454,-16035894.010000,-0.029865,,1289223949.00,1288684608.00
sz.000559,万向钱潮,2023-10-27,2023-09-30,0.070866,0.055129,0.144584,611058643.800000,0.242252,,3303791344.00,2753037624.00
sz.000560,我爱我家,2023-10-31,2023-09-30,-0.006610,-0.006412,0.104559,-58176329.970000,-0.065760,,2355500851.00,2249034343.00
sz.000561,烽火电子,2023-10-31,2023-09-30,-0.011007,-0.033903,0.390233,-26171701.260000,0.123162,,604692321.00,602026686.00
sz.000563,陕国投A,2023-10-30,2023-09-30,0.050261,0.434001,,832175344.930000,0.206571,,5113970358.00,5113970358.00
sz.000564,供销大集,2023-10-28,2023-09-30,-0.031475,-0.382621,0.401508,-397874373.050000,-0.082168,,19163777335.00,15181371403.00
sz.000565,渝三峡A,2023-10-27,2023-09-30,-0.012512,-0.042768,0.269575,-16121648.580000,-0.115095,,433592220.00,433592220.00
sz.000566,海南海药,2023-10-28,2023-09-30,-0.011399,-0.031444,0.366254,-39388820.440000,0.041163,,1297365126.00,1165386641.00
sz.000567,海德股份,2023-10-18,2023-09-30,0.146359,0.810033,0.938544,769418089.620000,0.686862,,1347994590.00,1344779697.00
sz.000568,泸州老窖,2023-10-31,2023-09-30,0.290013,0.483138,0.884490,10601369293.050000,8.637437,,1471987769.00,1464519180.00
sz.000570,苏常柴A,2023-10-28,2023-09-30,0.046152,0.090057,0.143110,162920710.290000,0.138507,,705692507.00,498874326.00
sz.000571,新大洲A,2023-10-31,2023-09-30,-0.178213,-0.000880,0.418529,-720823.360000,-0.214820,,814064000.00,814036325.00
sz.000572,海马汽车,2023-10-31,2023-09-30,-0.073810,-0.086498,0.103394,-165529181.590000,-0.929643,,1644636426.00,1642155224.00
sz.000573,粤宏远A,2023-10-31,2023-09-30,-0.042822,-0.264514,0.153170,-71968298.160000,-0.114817,,638280604.00,632918427.00
sz.000576,甘化科工,2023-10-30,2023-09-30,0.026295,0.158176,0.568335,43973493.660000,0.212092,,442631734.00,430479489.00
sz.000581,威孚高科,2023-10-25,2023-09-30,0.072291,0.164219,0.162125,1369947925.420000,0.173763,,1002579793.00,824080063.00
sz.000582,北部湾港,2023-10-27,2023-09-30,0.064335,0.190372,0.345210,931998445.840000,0.626912,,1771983637.00,1409716150.00
sz.000584,*ST工智,2023-10-31,2023-09-30,-0.020362,-0.015669,0.109927,-22953600.750000,-0.357105,,760937577.00,749228302.00
sz.000586,汇源通信,2023-10-26,2023-09-30,0.060003,0.057338,0.318997,19886988.330000,0.096337,,193440000.00,193440000.00
sz.000589,贵州轮胎,2023-10-28,2023-09-30,0.093696,0.090254,0.219000,635127099.560000,0.668836,,1198214792.00,1164544292.00
sz.000590,启迪药业,2023-10-28,2023-09-30,0.009164,0.023950,0.525862,6577260.140000,0.037069,,239471267.00,239376227.00
sz.000591,太阳能,2023-10-28,2023-09-30,0.064946,0.225103,0.407311,1450578352.770000,0.427518,,3909227441.00,3595164818.00
sz.000592,平潭发展,2023-10-31,2023-09-30,0.008513,0.023168,0.072013,20623539.630000,-0.114077,,1931780892.00,1913936915.00
sz.000593,德龙汇能,2023-10-31,2023-09-30,0.050090,0.047002,0.153569,54476032.240000,0.197247,,358631009.00,358456319.00
sz.000595,宝塔实业,2023-10-31,2023-09-30,-0.078805,-0.275106,-0.060094,-50349457.620000,-0.086282,,1138656366.00,1138217668.00
sz.000596,古井贡酒,2023-10-28,2023-09-30,0.194222,0.245148,0.790389,3910758500.210000,8.197295,,528600000.00,408600000.00
sz.000597,东北制药,2023-10-27,2023-09-30,0.046791,0.036614,0.409359,234470488.590000,0.308011,,1434316265.00,1374030261.00
sz.000598,兴蓉环境,2023-10-27,2023-09-30,0.096987,0.268106,0.431753,1525705757.640000,0.580449,,2985566321.00,2968576321.00
sz.000599,青岛双星,2023-10-31,2023-09-30,-0.081640,-0.062522,0.075501,-217045637.520000,-0.401066,,816758987.00,816725739.00
sz.000600,建投能源,2023-10-21,2023-09-30,0.022965,0.015299,0.111077,203009529.700000,0.024725,,1791626376.00,1090042876.00
sz.000601,韶能股份,2023-10-20,2023-09-30,0.014264,0.019498,0.161131,66211266.820000,-0.125406,,1080551669.00,1079860949.00
sz.000603,盛达资源,2023-10-31,2023-09-30,0.043938,0.122655,0.304911,184404806.360000,0.403482,,689969346.00,588809719.00
sz.000605,渤海股份,2023-10-31,2023-09-30,0.004769,0.016045,0.224009,19097494.330000,0.041910,,352658600.00,337643688.00
sz.000607,华媒控股,2023-10-31,2023-09-30,0.030402,0.042775,0.187759,53050010.940000,0.076376,,1017698410.00,884917794.00
sz.000608,阳光股份,2023-10-27,2023-09-30,-0.015629,-0.116526,0.580286,-32404599.860000,-0.566977,,749913309.00,749913309.00
sz.000609,*ST中迪,2023-10-24,2023-09-30,-0.134289,-14.283037,-0.077271,-72026151.900000,-0.895496,,299265522.00,292089522.00
sz.000610,西安旅游,2023-10-14,2023-09-30,-0.104328,-0.132227,0.060436,-70478951.150000,-0.638351,,236747901.00,235483894.00
sz.000612,焦作万方,2023-10-27,2023-09-30,0.064914,0.075795,0.083126,353370460.610000,0.255208,,1192199394.00,1191420144.00
sz.000615,ST美谷,2023-10-26,2023-09-30,,-0.045167,0.286632,-47070542.560000,-2.016909,,762979719.00,761770184.00
sz.000617,中油资本,2023-10-31,2023-09-30,0.053786,17.850228,0.240914,9904868664.510000,0.412417,,12642079079.00,12642079079.00
sz.000619,海螺新材,2023-10-31,2023-09-30,-0.001185,0.001403,0.091441,5999250.360000,-0.232286,,360000000.00,360000000.00
sz.000620,新华联,2023-10-31,2023-09-30,,-0.660036,0.081693,-1764321867.480000,-1.947503,,1896690420.00,1896624195.00
sz.000622,*ST恒立,2023-10-26,2023-09-30,-0.028563,-0.049561,0.086222,-5471915.540000,-0.018017,,425226000.00,425226000.00
sz.000623,吉林敖东,2023-10-31,2023-09-30,0.048018,0.539558,0.504218,1270025498.130000,1.869403,,1163166198.00,1159372146.00
sz.000625,长安汽车,2023-10-31,2023-09-30,0.148443,0.080794,0.178814,8742406543.800000,1.086862,,9919323000.00,7648132909.00
sz.000626,远大控股,2023-10-31,2023-09-30,-0.010936,-0.000140,0.005217,-9118967.710000,-0.077362,,508940464.00,501979385.00
sz.000627,天茂集团,2023-10-31,2023-09-30,-0.010134,-0.010183,,-419437383.360000,-0.035736,,4940629165.00,4552504165.00
sz.000628,高新发展,2023-10-28,2023-09-30,0.135606,0.054048,0.111877,243535124.360000,1.050022,,352280000.00,192074040.00
sz.000629,钒钛股份,2023-10-26,2023-09-30,0.083645,0.078503,0.141849,875803668.550000,0.106066,,9295033245.00,8589596637.00
sz.000630,铜陵有色,2023-10-28,2023-09-30,0.089197,0.032534,0.076666,3337843160.860000,0.195430,,12667009987.00,10526382051.00
sz.000631,顺发恒业,2023-10-20,2023-09-30,0.044048,0.149916,0.184084,267887130.670000,0.130668,,2395279084.00,2395279084.00
sz.000632,三木集团,2023-10-28,2023-09-30,0.008136,0.001513,0.031170,15632928.000000,0.024216,,465519570.00,465481606.00
sz.000633,合金投资,2023-10-25,2023-09-30,0.028252,0.027765,0.132285,4980269.170000,0.010982,,385106373.00,385103448.00
sz.000635,英力特,2023-10-31,2023-09-30,-0.234696,-0.385762,-0.202066,-476636626.540000,-2.381509,,303968900.00,303087602.00
sz.000636,风华高科,2023-10-21,2023-09-30,0.009367,0.036862,0.133382,119439476.790000,0.108635,,1157013211.00,1078476930.00
sz.000637,茂化实华,2023-10-27,2023-09-30,-0.059418,-0.005813,0.054070,-23513010.730000,-0.357408,,519875356.00,368014255.00
sz.000638,万方发展,2023-10-31,2023-09-30,-0.066584,-0.154170,0.051779,-15691135.970000,-0.002724,,310792551.00,309551601.00
sz.000639,西王食品,2023-10-27,2023-09-30,0.001877,-0.002100,0.181068,-8699306.870000,-0.508016,,1079428095.00,1079426772.00
sz.000650,仁和药业,2023-10-30,2023-09-30,0.092042,0.170895,0.379818,652593697.280000,0.470278,,1399938234.00,1342318959.00
sz.000651,格力电器,2023-10-31,2023-09-30,0.192153,0.125947,0.292454,19522774681.030000,4.669279,,5631405741.00,5592138802.00
sz.000652,泰达股份,2023-10-27,2023-09-30,0.024448,0.001764,0.036658,23047986.670000,0.121094,,1475573852.00,1474454109.00
sz.000655,金岭矿业,2023-10-21,2023-09-30,0.056347,0.167526,0.221759,180715764.430000,0.303075,,595340230.00,595340230.00
sz.000656,*ST金科,2023-10-28,2023-09-30,-0.208324,-0.029969,0.138580,-1290501363.820000,-3.644491,,5339715816.00,5308376017.00
sz.000657,中钨高新,2023-10-27,2023-09-30,0.056685,0.039155,0.161692,373853139.160000,0.323058,,1397378114.00,1239927247.00
sz.000659,珠海中富,2023-10-27,2023-09-30,0.082840,0.031782,0.240697,34185919.560000,-0.097067,,1285702520.00,1285702520.00
sz.000661,长春高新,2023-10-24,2023-09-30,0.183459,0.354221,0.849089,3783683465.890000,10.596488,,404654990.00,401992827.00
sz.000663,永安林业,2023-10-31,2023-09-30,0.139385,0.322878,0.402197,136197101.090000,0.223912,,336683929.00,306297403.00
sz.000665,湖北广电,2023-10-31,2023-09-30,-0.062160,-0.241123,0.037029,-354421424.990000,-0.510381,,1134286697.00,1134239132.00
sz.000668,荣丰控股,2023-10-28,2023-09-30,-0.027290,-0.849747,0.300234,-34412668.030000,-0.292454,,146841890.00,146688393.00
sz.000669,ST金鸿,2023-10-21,2023-09-30,-0.035541,-0.038867,0.122434,-34290459.750000,-0.057927,,680408797.00,680408797.00
sz.000670,盈方微,2023-10-31,2023-09-30,-0.496776,-0.006698,0.045024,-15789770.440000,-0.031336,,816627360.00,722106712.00
sz.000672,上峰水泥,2023-10-26,2023-09-30,0.081389,0.144535,0.277910,704944620.820000,0.828584,,969395450.00,969395450.00
sz.000676,智度股份,2023-10-28,2023-09-30,0.044939,0.106990,0.209271,222554082.070000,-0.282440,,1276506972.00,1274824025.00
sz.000677,恒天海龙,2023-10-26,2023-09-30,0.091627,0.106672,0.222079,82296854.280000,0.054341,,863977948.00,863977948.00
sz.000678,襄阳轴承,2023-10-31,2023-09-30,-0.052307,-0.040106,0.084866,-47893829.460000,-0.185899,,459611797.00,459611797.00
sz.000679,大连友谊,2023-10-31,2023-09-30,-0.037910,-0.124185,0.255112,-15419760.940000,-0.082095,,356400000.00,356400000.00
sz.000680,山推股份,2023-10-31,2023-09-30,0.098689,0.067162,0.180516,505694143.880000,0.431741,,1500855412.00,1064570453.00
sz.000681,视觉中国,2023-10-31,2023-09-30,0.035568,0.225650,0.530843,129591496.830000,0.201980,,700577436.00,674931293.00
sz.000682,东方电子,2023-10-28,2023-09-30,0.080700,0.082063,0.329464,336425212.630000,0.374519,,1340727007.00,1340593119.00
sz.000683,远兴能源,2023-10-28,2023-09-30,0.115140,0.232969,0.373994,1872584194.100000,0.502694,,3621758560.00,3275599348.00
sz.000685,中山公用,2023-10-31,2023-09-30,0.051929,0.273044,0.225971,837676238.520000,0.825867,,1475111351.00,1253176733.00
sz.000686,东北证券,2023-10-27,2023-09-30,0.031625,0.123340,,598766883.420000,0.227164,,2340452915.00,2340452915.00
sz.000688,国城矿业,2023-10-31,2023-09-30,-0.000947,-0.029341,0.375969,-24025144.430000,0.021399,,1117647919.00,1117643599.00
sz.000690,宝新能源,2023-10-31,2023-09-30,0.055679,0.083773,0.121331,645062211.150000,0.293221,,2175887862.00,2174471375.00
sz.000691,亚太实业,2023-10-31,2023-09-30,-0.821116,-0.312096,0.180832,-85938656.190000,-0.266856,,323270000.00,323270000.00
sz.000692,惠天热电,2023-10-28,2023-09-30,,-0.492221,-0.320824,-540458409.360000,-2.548713,,532832976.00,532826451.00
sz.000695,滨海能源,2023-10-31,2023-09-30,-0.052641,-0.192453,-0.028210,-28693836.570000,-0.180876,,222147539.00,221721339.00
sz.000697,炼石航空,2023-10-31,2023-09-30,,-0.257981,0.041609,-269075605.120000,-1.159435,,671616059.00,581451905.00
sz.000698,沈阳化工,2023-10-27,2023-09-30,-0.167153,-0.083600,0.018156,-308095836.760000,-2.243375,,819514395.00,785710473.00
sz.000700,模塑科技,2023-10-28,2023-09-30,0.126173,0.067916,0.186195,415543923.010000,0.533824,,918015389.00,918015389.00
sz.000701,厦门信达,2023-10-27,2023-09-30,-0.037691,-0.003160,0.008732,-176535384.110000,-0.073733,,701578106.00,411084332.00
sz.000702,正虹科技,2023-10-26,2023-09-30,-0.143363,-0.089017,0.035023,-83036251.970000,-0.253397,,346624948.00,266634576.00
sz.000703,恒逸石化,2023-10-28,2023-09-30,0.008175,0.002739,0.038833,278135408.750000,-0.597488,,3666301137.00,3647129712.00
sz.000705,浙江震元,2023-10-20,2023-09-30,0.035916,0.023365,0.192003,72909614.450000,0.287615,,334123286.00,281898251.00
sz.000707,双环科技,2023-10-31,2023-09-30,0.268799,0.159643,0.242099,455383554.070000,1.244053,,464145765.00,464145765.00
sz.000708,中信特钢,2023-10-28,2023-09-30,0.119104,0.052073,0.136640,4499829649.650000,1.176162,,5047156138.00,5047139338.00
sz.000709,河钢股份,2023-10-31,2023-09-30,0.014258,0.009992,0.091117,955776845.500000,0.100348,,10337121092.00,10335412323.00
sz.000710,贝瑞基因,2023-10-28,2023-09-30,-0.060382,-0.153803,0.452370,-133132588.870000,-1.053399,,354605865.00,310762040.00
sz.000711,*ST京蓝,2023-10-31,2023-09-30,,-7.817017,-0.238067,-906921595.820000,-1.644378,,1023667816.00,982573339.00
sz.000712,锦龙股份,2023-10-30,2023-09-30,-0.096322,-1.825474,,-286071140.530000,-0.474801,,896000000.00,895240775.00
sz.000713,丰乐种业,2023-10-26,2023-09-30,-0.013271,-0.016059,0.096538,-30807953.220000,0.047024,,614014980.00,614014980.00
sz.000715,中兴商业,2023-10-23,2023-09-30,0.045035,0.130377,0.552882,80132493.630000,0.282812,,415718940.00,415059494.00
sz.000716,黑芝麻,2023-10-26,2023-09-30,0.017648,0.026127,0.212345,50211579.450000,-0.140952,,743999550.00,695926611.00
sz.000717,中南股份,2023-10-30,2023-09-30,-0.011523,-0.003528,0.024923,-104881627.470000,-0.306462,,2423845590.00,2423560965.00
sz.000718,苏宁环球,2023-10-31,2023-09-30,0.040228,0.260064,0.614717,381012257.700000,0.082039,,3034636384.00,2289754222.00
sz.000719,中原传媒,2023-10-27,2023-09-30,0.068591,0.105568,0.366302,700035068.090000,1.033442,,1023203749.00,667147543.00
sz.000720,新能泰山,2023-10-31,2023-09-30,-0.019825,-0.039724,0.046998,-48304602.680000,-0.063903,,1256531571.00,1256531571.00
sz.000721,西安饮食,2023-10-21,2023-09-30,-0.128921,-0.113734,0.275536,-66601973.440000,-0.254973,,573914308.00,437501920.00
sz.000722,湖南发展,2023-10-14,2023-09-30,0.014252,0.198703,0.373592,41402923.890000,0.053844,,464158282.00,464158282.00
sz.000723,美锦能源,2023-10-26,2023-09-30,0.027503,0.023026,0.138050,341657759.510000,0.208896,,4326456177.00,3970771166.00
sz.000725,京东方A,2023-10-31,2023-09-30,0.007665,-0.011034,0.111557,-1395997744.000000,0.086009,,38157878678.00,37260685760.00
sz.000726,鲁泰A,2023-10-28,2023-09-30,0.036648,0.073844,0.224613,320733683.780000,0.698247,,863607634.00,579894874.00
sz.000727,冠捷科技,2023-10-31,2023-09-30,0.026317,0.006811,0.126878,269261990.840000,0.063064,,4529566980.00,3419222152.00
sz.000728,国元证券,2023-10-26,2023-09-30,0.042563,0.289251,,1427085495.140000,0.458201,,4363777891.00,4363770185.00
sz.000729,燕京啤酒,2023-10-26,2023-09-30,0.069324,0.093097,0.440257,1155862460.170000,0.225592,,2818539341.00,2509560118.00
sz.000731,四川美丰,2023-10-31,2023-09-30,0.080336,0.103659,0.199885,332049433.560000,0.731212,,585723752.00,585723752.00
sz.000733,振华科技,2023-10-27,2023-09-30,0.175254,0.341500,0.607945,2058890195.160000,4.952321,,520413168.00,520148418.00
sz.000735,罗牛山,2023-10-31,2023-09-30,-0.039552,-0.069426,0.149772,-196911634.060000,-0.073429,,1151513578.00,1150897517.00
sz.000736,中交地产,2023-10-30,2023-09-30,-0.371968,-0.082904,0.050800,-957567492.440000,-1.184263,,695433689.00,695433689.00
sz.000737,北方铜业,2023-10-31,2023-09-30,0.114260,0.074472,0.151656,519616409.300000,0.321502,,1772456167.00,726271622.00
sz.000738,航发控制,2023-10-26,2023-09-30,0.052137,0.146214,0.292932,599517182.030000,0.564542,,1315184001.00,1315184001.00
sz.000739,普洛药业,2023-10-19,2023-09-30,0.147742,0.100154,0.267799,851314493.270000,1.004002,,1178523492.00,1178083671.00
sz.000750,国海证券,2023-10-31,2023-09-30,0.020966,0.154009,,466261270.800000,0.062480,,5444525514.00,5444525514.00
sz.000751,锌业股份,2023-10-26,2023-09-30,0.014864,0.003617,0.032411,48574393.420000,0.071171,,1615630595.00,1409869279.00
sz.000752,ST西发,2023-10-31,2023-09-30,,-0.227526,0.299789,-55944255.850000,-0.290163,,263758491.00,263758491.00
sz.000753,漳州发展,2023-10-26,2023-09-30,0.017936,0.037487,0.161245,84375268.000000,0.044554,,991481071.00,991481071.00
sz.000755,山西高速,2023-10-18,2023-09-30,0.080999,0.308795,0.581311,383281149.810000,0.314123,,1467310196.00,610043921.00
sz.000756,新华制药,2023-10-28,2023-09-30,0.091094,0.061606,0.290899,400289758.470000,0.755494,,674682835.00,441006160.00
sz.000757,浩物股份,2023-10-27,2023-09-30,-0.030030,-0.018758,0.086342,-50943173.420000,-0.228591,,532716095.00,532714539.00
sz.000758,中色股份,2023-10-25,2023-09-30,0.062675,0.073676,0.197969,456677001.680000,0.021724,,1993023874.00,1969314394.00
sz.000759,中百集团,2023-10-28,2023-09-30,-0.015935,-0.004417,0.244295,-40579026.620000,-0.363327,,681021500.00,655706025.00
sz.000761,本钢板材,2023-10-31,2023-09-30,-0.068503,-0.027889,-0.005905,-1213226403.480000,-0.540592,,4108217784.00,3708217784.00
sz.000762,西藏矿业,2023-10-27,2023-09-30,0.037472,0.399867,0.758240,223488979.250000,0.825668,,521223740.00,520800618.00
sz.000766,通化金马,2023-10-27,2023-09-30,0.006682,0.014223,0.750920,14851915.320000,0.034389,,966494707.00,965970181.00
sz.000767,晋控电力,2023-10-27,2023-09-30,-0.011116,-0.011264,0.093551,-170180760.200000,-0.276553,,3076942219.00,2912240417.00
sz.000768,中航西飞,2023-10-31,2023-09-30,0.048916,0.028287,0.071479,803701666.700000,0.240803,,2781740071.00,2768638446.00
sz.000776,广发证券,2023-10-31,2023-09-30,0.045635,0.362880,,6536791083.920000,1.115982,,7621087664.00,5919291464.00
sz.000777,中核科技,2023-10-27,2023-09-30,0.070913,0.116610,0.203671,130279941.390000,0.676328,,384471593.00,383410827.00
sz.000778,新兴铸管,2023-10-24,2023-09-30,0.043693,0.031791,0.059798,1154706579.510000,0.347654,,3990058776.00,3896257692.00
sz.000779,甘咨询,2023-10-24,2023-09-30,0.068275,0.109949,0.328845,186747219.730000,0.679789,,380095146.00,376061274.00
sz.000782,恒申新材,2023-10-30,2023-09-30,-0.058433,-0.039483,0.025148,-80117741.510000,-0.263179,,528139623.00,528139623.00
sz.000783,长江证券,2023-10-31,2023-09-30,0.037056,0.232117,,1195143863.450000,0.316997,,5529959839.00,5529959839.00
sz.000785,居然智家,2023-10-31,2023-09-30,0.058362,0.120537,0.349970,1174487638.310000,0.201167,,6287288273.00,5965233855.00
sz.000786,北新建材,2023-10-27,2023-09-30,0.126540,0.162619,0.307965,2772523027.020000,2.097278,,1689507842.00,1632450635.00
sz.000788,北大医药,2023-10-27,2023-09-30,0.032831,0.027853,0.331978,46109690.650000,0.094213,,595987425.00,595987425.00
sz.000789,万年青,2023-10-27,2023-09-30,0.044147,0.074344,0.191946,444957720.770000,0.163014,,797402592.00,797383685.00
sz.000790,华神科技,2023-10-31,2023-09-30,0.020749,0.034271,0.365749,23045825.190000,0.057901,,628142564.00,618969164.00
sz.000791,甘肃能源,2023-10-27,2023-09-30,0.065750,0.322985,0.471547,617599979.030000,0.309057,,1600540535.00,1600524785.00
sz.000792,盐湖股份,2023-10-31,2023-09-30,0.204115,0.446133,0.571267,7044436130.850000,1.671788,,5432876672.00,5432802852.00
sz.000793,华闻集团,2023-10-30,2023-09-30,-0.064072,-0.256741,0.176318,-128386946.180000,-0.298419,,1997245457.00,1961008615.00
sz.000795,英洛华,2023-10-21,2023-09-30,0.030779,0.031521,0.166414,88717612.000000,0.114492,,1133684103.00,1133684103.00
sz.000796,凯撒旅业,2023-10-31,2023-09-30,,-0.473758,0.223645,-228823063.000000,-1.242968,,803000258.00,802999058.00
sz.000797,中国武夷,2023-10-28,2023-09-30,0.002749,0.028747,0.282478,125987066.280000,0.011706,,1570754217.00,1570215213.00
sz.000798,中水渔业,2023-10-27,2023-09-30,0.016641,0.025709,0.023544,71490876.630000,-0.172453,,365858712.00,365826212.00
