code,stock_name,pubDate,statDate,currentRatio,quickRatio,cashRatio,YOYLiability,liabilityToAsset,assetToEquity
sh.603270,金帝股份,2023-10-30,2023-09-30,3.324585,2.853166,1.858047,,0.280407,1.389675
sh.603272,联翔股份,2023-10-28,2023-09-30,4.242298,3.388911,3.190362,0.074787,0.103550,1.115512
sh.603273,天元智能,2023-10-28,2023-09-30,1.438244,1.186383,0.635344,,0.568414,2.317036
sh.603275,众辰科技,2023-10-27,2023-09-30,8.539758,8.018734,6.842708,,0.110955,1.124803
sh.603276,恒兴新材,2023-10-30,2023-09-30,12.858055,11.494084,9.860376,,0.064407,1.068841
sh.603277,银都股份,2023-10-28,2023-09-30,3.197290,2.118304,1.680427,0.126124,0.284821,1.398251
sh.603278,大业股份,2023-10-30,2023-09-30,1.010487,0.818190,0.234142,-0.045694,0.683440,3.158957
sh.603279,景津装备,2023-10-28,2023-09-30,1.447568,0.744438,0.402860,0.099193,0.501864,2.007483
sh.603280,南方路机,2023-10-28,2023-09-30,2.266213,1.431164,1.063843,0.024152,0.421710,1.729235
sh.603281,江瀚新材,2023-10-21,2023-09-30,12.942381,12.523591,11.380402,-0.249646,0.080626,1.087697
sh.603282,亚光股份,2023-10-28,2023-09-30,1.543808,0.814141,0.350062,,0.579225,2.376568
sh.603283,赛腾股份,2023-10-31,2023-09-30,1.157442,0.696900,0.273946,0.192099,0.641058,2.785969
sh.603285,键邦股份,2024-10-29,2023-09-30,,,,,,
sh.603286,日盈电子,2023-10-31,2023-09-30,1.300824,1.066530,0.705749,0.308032,0.469257,1.884150
sh.603288,海天味业,2023-10-31,2023-09-30,4.366285,4.029538,3.984633,-0.068219,0.196227,1.244132
sh.603289,泰瑞机器,2023-10-28,2023-09-30,1.462672,1.091394,0.311008,0.144783,0.378777,1.609729
sh.603290,斯达半导,2023-10-28,2023-09-30,6.538403,4.859916,3.552322,0.796762,0.238449,1.313109
sh.603291,联合水务,2023-10-30,2023-09-30,0.959643,0.913594,0.252213,,0.534546,2.148441
sh.603296,华勤技术,2023-10-23,2023-09-30,1.261049,1.104913,0.499382,,0.656371,2.910111
sh.603297,永新光学,2023-10-31,2023-09-30,6.544985,5.482160,4.524346,-0.031674,0.116635,1.132034
sh.603298,杭叉集团,2023-10-18,2023-09-30,1.938277,1.516804,0.775144,-0.054278,0.348232,1.534289
sh.603299,苏盐井神,2023-10-31,2023-09-30,1.582380,1.398352,1.084635,-0.040900,0.459373,1.849703
sh.603300,海南华铁,2023-10-24,2023-09-30,0.719544,0.715329,0.018861,0.488098,0.708646,3.432248
sh.603301,振德医疗,2023-10-31,2023-09-30,2.206652,1.622275,1.103474,0.062911,0.259045,1.349609
sh.603303,得邦照明,2023-10-20,2023-09-30,1.611091,1.476622,0.990659,0.913965,0.518965,2.078850
sh.603305,旭升集团,2023-10-24,2023-09-30,2.300639,1.824520,1.143982,-0.092449,0.387045,1.631440
sh.603306,华懋科技,2023-10-27,2023-09-30,8.194853,7.464479,4.683176,1.666284,0.246251,1.326701
sh.603307,扬州金泉,2023-10-31,2023-09-30,4.434751,3.922053,3.469984,0.646094,0.195718,1.243346
sh.603308,应流股份,2023-10-28,2023-09-30,1.522568,0.887473,0.126589,-0.125299,0.547138,2.208180
sh.603309,维力医疗,2023-10-18,2023-09-30,2.489670,2.039129,1.512549,0.014099,0.248840,1.331275
sh.603310,巍华新材,2024-10-30,2023-09-30,,,,,,
sh.603311,金海高科,2023-10-28,2023-09-30,3.188020,2.762773,1.988314,-0.159000,0.210623,1.266821
sh.603312,西典新能,2023-12-22,2023-09-30,1.390331,1.191590,0.091634,,0.609280,2.559377
sh.603313,梦百合,2023-10-31,2023-09-30,0.930567,0.555586,0.114119,0.028615,0.670232,3.032438
sh.603315,福鞍股份,2023-10-31,2023-09-30,1.756494,1.248477,0.094369,-0.097209,0.436784,1.775517
sh.603316,诚邦股份,2023-10-28,2023-09-30,1.276347,1.276347,0.174112,0.083241,0.714185,3.498764
sh.603317,天味食品,2023-10-28,2023-09-30,3.551877,3.375709,3.271687,0.045958,0.176822,1.214805
sh.603318,水发燃气,2023-10-28,2023-09-30,0.689964,0.589162,0.299846,0.011350,0.570967,2.330824
sh.603319,湘油泵,2023-10-31,2023-09-30,1.701320,1.272746,0.257264,-0.004850,0.425974,1.742083
sh.603320,迪贝电气,2023-10-21,2023-09-30,3.625918,2.872452,1.637351,0.093387,0.374692,1.599213
sh.603321,梅轮电梯,2023-10-28,2023-09-30,1.580315,1.389475,0.958212,0.058960,0.431381,1.758648
sh.603322,超讯通信,2023-10-28,2023-09-30,0.931312,0.859238,0.126100,0.065007,0.871820,7.801543
sh.603323,苏农银行,2023-10-31,2023-09-30,,,,0.147998,0.922660,12.929999
sh.603324,盛剑科技,2023-10-28,2023-09-30,1.627248,1.169745,0.189096,0.620679,0.508166,2.033205
sh.603325,博隆技术,2023-12-21,2023-09-30,1.135112,0.590811,0.194808,0.180007,0.687286,3.197805
sh.603326,我乐家居,2023-10-30,2023-09-30,0.958289,0.825876,0.456700,0.060156,0.523552,2.098866
sh.603327,福蓉科技,2023-10-28,2023-09-30,3.212565,2.588406,1.527984,2.368812,0.406211,1.684100
sh.603328,依顿电子,2023-10-27,2023-09-30,1.821381,1.620244,0.618045,-0.055793,0.261897,1.354825
sh.603329,上海雅仕,2023-10-28,2023-09-30,1.958890,1.521698,0.606526,0.347338,0.440735,1.788063
sh.603330,天洋新材,2023-10-28,2023-09-30,1.908624,1.554073,0.703553,-0.091205,0.353014,1.545628
sh.603331,百达精工,2023-10-30,2023-09-30,0.997892,0.730858,0.291673,0.478382,0.552468,2.234478
sh.603332,苏州龙杰,2023-10-28,2023-09-30,4.820896,3.607729,3.172206,-0.177842,0.173125,1.209373
sh.603333,尚纬股份,2023-10-20,2023-09-30,1.963516,1.693937,0.440770,0.108793,0.390960,1.641927
sh.603335,迪生力,2023-10-28,2023-09-30,1.053118,0.560971,0.137395,0.064147,0.621492,2.641952
sh.603336,宏辉果蔬,2023-10-28,2023-09-30,2.752079,1.886125,0.126620,0.106188,0.345375,1.527593
sh.603337,杰克股份,2023-10-31,2023-09-30,1.027237,0.810188,0.387746,-0.076199,0.465336,1.870335
sh.603338,浙江鼎力,2023-10-28,2023-09-30,2.232918,1.855005,1.037415,0.394709,0.415014,1.709442
sh.603339,四方科技,2023-10-18,2023-09-30,2.485824,1.348679,1.211685,0.076022,0.289850,1.408153
sh.603341,龙旗科技,2024-01-31,2023-09-30,1.086366,0.979385,0.447816,,0.776245,4.469171
sh.603344,星德胜,2024-10-31,2023-09-30,,,,,,
sh.603345,安井食品,2023-10-27,2023-09-30,2.726168,1.840528,1.620913,0.061577,0.249533,1.332504
sh.603348,文灿股份,2023-10-28,2023-09-30,0.913064,0.682300,0.129439,0.127234,0.574379,2.349510
sh.603350,安乃达,2024-10-19,2023-09-30,,,,,0.005241,2.101393
sh.603351,威尔药业,2023-10-31,2023-09-30,1.012188,0.749857,0.289774,0.184176,0.319626,1.469779
sh.603353,和顺石油,2023-10-31,2023-09-30,3.086179,2.063304,1.569754,-0.184259,0.240972,1.317475
sh.603355,莱克电气,2023-10-28,2023-09-30,1.569992,1.388378,0.989317,0.168474,0.637290,2.757025
sh.603356,华菱精工,2023-10-30,2023-09-30,1.739227,1.430151,0.340405,-0.232626,0.537631,2.162774
sh.603357,设计总院,2023-10-26,2023-09-30,1.928530,1.928394,0.297490,0.192785,0.404673,1.679750
sh.603358,华达科技,2023-10-31,2023-09-30,1.554756,1.033314,0.497602,0.025188,0.420721,1.726283
sh.603359,东珠生态,2023-10-28,2023-09-30,1.437154,1.435596,0.094205,-0.000259,0.595015,2.469229
sh.603360,百傲化学,2023-10-27,2023-09-30,5.221889,4.451042,2.222465,-0.225761,0.146594,1.171775
sh.603363,*ST傲农,2023-10-28,2023-09-30,0.364102,0.144481,0.026265,-0.004513,0.894118,9.444499
sh.603365,水星家纺,2023-10-31,2023-09-30,4.584609,2.890164,2.184330,-0.142906,0.195713,1.243337
sh.603366,日出东方,2023-10-27,2023-09-30,0.983339,0.688557,0.219571,0.195760,0.432924,1.763434
sh.603367,辰欣药业,2023-10-27,2023-09-30,3.739276,3.079871,2.010595,0.278574,0.206913,1.260896
sh.603368,柳药集团,2023-10-26,2023-09-30,1.475319,1.258035,0.259854,0.065550,0.668244,3.014266
sh.603369,今世缘,2023-10-31,2023-09-30,1.642404,1.072035,1.050393,0.289950,0.365214,1.575335
sh.603373,安邦护卫,2023-12-01,2023-09-30,2.550485,2.423674,1.553902,,0.254653,1.341657
sh.603375,盛景微,2024-01-05,2023-09-30,3.367265,2.476848,0.305359,,0.256678,1.345312
sh.603377,ST东时,2023-10-20,2023-09-30,0.358629,0.219321,0.077637,-0.141593,0.494608,1.978661
sh.603378,亚士创能,2023-10-31,2023-09-30,0.716256,0.660579,0.071620,0.039587,0.752926,4.047372
sh.603379,三美股份,2023-10-31,2023-09-30,6.415353,5.847934,4.984876,-0.023966,0.109364,1.122793
sh.603380,易德龙,2023-10-31,2023-09-30,1.657318,0.845135,0.319931,0.537034,0.444257,1.799394
sh.603381,永臻股份,2024-10-31,2023-09-30,,,,,0.006353,2.742192
sh.603383,顶点软件,2023-10-27,2023-09-30,4.953445,4.408203,2.969890,0.084683,0.176100,1.213740
sh.603385,惠达卫浴,2023-10-27,2023-09-30,1.692399,0.876224,0.136189,-0.080442,0.311756,1.452973
sh.603386,骏亚科技,2023-10-25,2023-09-30,0.758567,0.546842,0.062025,0.025726,0.574651,2.351010
sh.603387,基蛋生物,2023-10-28,2023-09-30,2.260461,1.996237,0.914125,0.074693,0.288887,1.406245
sh.603388,ST元成,2023-10-28,2023-09-30,0.849751,0.813616,0.036514,-0.040442,0.532794,2.140382
sh.603389,亚振家居,2023-10-27,2023-09-30,1.247132,0.406065,0.114435,0.164917,0.411656,1.699686
sh.603390,通达电气,2023-10-28,2023-09-30,4.839812,4.128949,1.849238,-0.152568,0.117826,1.133563
sh.603391,力聚热能,2024-10-30,2023-09-30,,,,,0.006288,2.694058
sh.603392,万泰生物,2023-10-28,2023-09-30,3.991712,3.585902,2.068252,-0.144308,0.180369,1.220061
sh.603393,新天然气,2023-10-31,2023-09-30,1.673741,1.660154,1.101316,0.864034,0.469482,1.884951
sh.603395,红四方,2024-11-07,2023-09-30,,,,,0.005032,2.013076
sh.603396,金辰股份,2023-10-31,2023-09-30,1.293847,0.573566,0.113551,0.900888,0.707637,3.420401
sh.603398,沐邦高科,2023-10-31,2023-09-30,0.578630,0.369481,0.068614,0.474384,0.814881,5.401931
sh.603399,永杉锂业,2023-10-28,2023-09-30,1.819330,1.323679,0.593922,0.160009,0.485379,1.943179
sh.603408,建霖家居,2023-10-28,2023-09-30,1.802588,1.467804,0.555165,0.328488,0.384565,1.624868
sh.603416,信捷电气,2023-10-27,2023-09-30,2.552251,1.912071,1.410528,0.395477,0.307195,1.443407
sh.603421,鼎信通讯,2023-10-26,2023-09-30,2.828946,1.507634,0.229589,0.104666,0.398741,1.663177
sh.603429,集友股份,2023-10-31,2023-09-30,4.136725,3.783820,3.241757,-0.262188,0.180067,1.219613
sh.603439,贵州三力,2023-10-28,2023-09-30,2.272290,2.005396,1.205552,0.185049,0.277568,1.384213
sh.603444,吉比特,2023-10-25,2023-09-30,2.431699,2.431699,2.199591,-0.284245,0.241061,1.317629
sh.603456,九洲药业,2023-10-28,2023-09-30,3.166156,2.346126,1.767325,0.071787,0.249893,1.333142
sh.603458,勘设股份,2023-10-31,2023-09-30,1.675749,1.560966,0.328244,-0.044579,0.516804,2.069553
sh.603466,风语筑,2023-10-28,2023-09-30,2.134159,1.939764,0.887167,-0.070285,0.508212,2.033395
sh.603477,巨星农牧,2023-10-28,2023-09-30,0.935357,0.320981,0.251802,0.161579,0.565867,2.303443
sh.603486,科沃斯,2023-10-28,2023-09-30,1.926480,1.279588,0.825536,0.154388,0.511703,2.047934
sh.603488,展鹏科技,2023-10-31,2023-09-30,5.032921,4.520449,2.830197,0.001231,0.160155,1.190696
sh.603489,八方股份,2023-10-28,2023-09-30,3.718572,3.302285,2.386763,-0.120966,0.190774,1.235748
sh.603496,恒为科技,2023-10-26,2023-09-30,2.535246,1.793071,0.549577,0.071613,0.294412,1.417259
sh.603499,翔港科技,2023-10-27,2023-09-30,1.595417,1.243672,0.210161,-0.096156,0.447025,1.808399
sh.603500,祥和实业,2023-10-27,2023-09-30,4.143024,3.458529,1.541015,0.079057,0.168585,1.202769
sh.603501,韦尔股份,2023-10-28,2023-09-30,1.773380,1.042681,0.593878,0.020700,0.494578,1.978545
sh.603505,金石资源,2023-10-26,2023-09-30,1.183108,0.883765,0.306167,0.898596,0.556643,2.255518
sh.603506,南都物业,2023-10-28,2023-09-30,1.374446,1.362108,0.749287,0.084595,0.555056,2.247474
sh.603507,振江股份,2023-10-31,2023-09-30,1.163363,0.764542,0.288803,0.255649,0.620787,2.637038
sh.603508,思维列控,2023-10-31,2023-09-30,11.334857,9.875622,6.342566,-0.032708,0.051612,1.054421
sh.603511,爱慕股份,2023-10-28,2023-09-30,4.963863,3.507293,3.084377,0.201880,0.158007,1.187658
sh.603515,欧普照明,2023-10-28,2023-09-30,2.233157,2.022133,1.757251,0.145579,0.324509,1.480405
sh.603516,淳中科技,2023-10-28,2023-09-30,9.616310,8.708756,6.710336,0.084277,0.269834,1.369552
sh.603517,绝味食品,2023-10-26,2023-09-30,1.498995,0.987572,0.685885,0.126272,0.237664,1.311757
sh.603518,锦泓集团,2023-10-27,2023-09-30,1.284478,0.698949,0.406795,-0.081594,0.458016,1.845072
sh.603519,立霸股份,2023-10-18,2023-09-30,3.029948,2.860355,1.605946,0.002493,0.283899,1.396451
sh.603520,司太立,2023-10-31,2023-09-30,0.820129,0.466494,0.265720,0.140371,0.690528,3.231315
sh.603527,众源新材,2023-10-28,2023-09-30,2.473222,1.759129,0.558146,0.096569,0.370247,1.587923
sh.603528,多伦科技,2023-10-28,2023-09-30,3.861033,3.345187,2.351555,-0.044219,0.404701,1.679829
sh.603529,爱玛科技,2023-10-24,2023-09-30,1.017458,0.971063,0.802330,0.076044,0.652862,2.880699
sh.603530,神马电力,2023-10-30,2023-09-30,3.714535,3.187830,1.448629,-0.266947,0.183346,1.224509
sh.603533,掌阅科技,2023-10-31,2023-09-30,3.446896,3.446385,2.702414,0.031543,0.234050,1.305568
sh.603535,嘉诚国际,2023-10-27,2023-09-30,1.860356,1.676314,0.898630,0.564177,0.419511,1.722687
sh.603536,惠发食品,2023-10-26,2023-09-30,0.682609,0.477918,0.272803,-0.076206,0.672040,3.049148
sh.603538,美诺华,2023-10-28,2023-09-30,1.392408,0.915274,0.639275,0.003646,0.522784,2.095489
sh.603551,奥普科技,2023-10-27,2023-09-30,1.935737,1.663752,1.398691,0.175110,0.355513,1.551621
sh.603556,海兴电力,2023-10-31,2023-09-30,3.498908,3.059172,2.454265,0.237643,0.278848,1.386669
sh.603557,ST起步,2023-10-28,2023-09-30,1.328574,1.149867,0.256657,0.102612,0.695732,3.286578
sh.603558,健盛集团,2023-10-27,2023-09-30,1.475602,0.898768,0.352647,-0.269761,0.296769,1.422008
sh.603559,*ST通脉,2023-10-28,2023-09-30,1.198077,0.527874,0.061178,0.150776,0.765448,4.263443
sh.603565,中谷物流,2023-10-31,2023-09-30,2.140713,2.124486,1.812212,0.331056,0.570507,2.328325
sh.603566,普莱柯,2023-10-26,2023-09-30,2.642917,2.341006,1.466146,0.207062,0.182570,1.223347
sh.603567,珍宝岛,2023-10-28,2023-09-30,2.426188,2.052170,0.294799,-0.062772,0.353307,1.546328
sh.603568,伟明环保,2023-10-18,2023-09-30,1.768742,1.681026,0.607480,0.149988,0.476057,1.908605
sh.603569,长久物流,2023-10-18,2023-09-30,1.347606,1.275446,0.336629,-0.137692,0.439956,1.785575
sh.603577,汇金通,2023-10-31,2023-09-30,1.184228,0.738254,0.094432,0.025735,0.674543,3.072602
sh.603578,三星新材,2023-10-31,2023-09-30,1.345433,1.238615,0.366888,2.807503,0.441949,1.791950
sh.603579,荣泰健康,2023-10-28,2023-09-30,3.862354,3.548414,1.974354,-0.188837,0.390605,1.640972
sh.603580,艾艾精工,2023-10-31,2023-09-30,3.655499,1.987049,0.637105,-0.443320,0.107225,1.120103
sh.603583,捷昌驱动,2023-10-27,2023-09-30,1.827024,1.439993,1.142265,-0.106053,0.383081,1.620958
sh.603585,苏利股份,2023-10-28,2023-09-30,1.932555,1.720169,1.165208,0.180660,0.428700,1.750393
sh.603586,金麒麟,2023-10-28,2023-09-30,4.909368,3.885926,2.210022,-0.513680,0.131903,1.151945
sh.603587,地素时尚,2023-10-28,2023-09-30,4.598670,4.005434,3.724325,0.013981,0.195005,1.242244
sh.603588,高能环境,2023-10-30,2023-09-30,1.267343,0.811806,0.173439,0.239397,0.600802,2.505021
sh.603589,口子窖,2023-10-27,2023-09-30,2.862069,0.893774,0.675271,0.214387,0.218503,1.279595
sh.603590,康辰药业,2023-10-28,2023-09-30,5.072590,4.892920,2.488460,0.779032,0.096246,1.106495
sh.603595,东尼电子,2023-10-28,2023-09-30,1.143513,0.705996,0.172548,0.606983,0.564686,2.297193
sh.603596,伯特利,2023-10-28,2023-09-30,1.940127,1.678750,0.704746,0.239310,0.481200,1.927524
sh.603598,引力传媒,2023-10-31,2023-09-30,1.114627,1.114614,0.070684,0.087196,0.857467,7.015927
sh.603599,广信股份,2023-10-31,2023-09-30,2.224227,2.044007,1.864099,0.348425,0.360605,1.563978
sh.603600,永艺股份,2023-10-28,2023-09-30,1.810692,1.416689,0.768251,-0.161801,0.339671,1.514397
sh.603601,再升科技,2023-10-27,2023-09-30,4.168565,3.545027,1.187810,0.198177,0.304998,1.438845
sh.603602,纵横通信,2023-10-28,2023-09-30,1.973892,1.416286,0.467265,-0.042716,0.518961,2.078835
sh.603605,珀莱雅,2023-10-24,2023-09-30,2.447267,1.928309,1.679232,0.277864,0.420977,1.727048
sh.603606,东方电缆,2023-10-26,2023-09-30,2.341928,1.728694,0.568861,0.209602,0.404358,1.678861
sh.603607,京华激光,2023-10-28,2023-09-30,2.050921,1.732653,1.246285,0.284800,0.323574,1.478357
sh.603608,*ST天创,2023-10-28,2023-09-30,5.495957,3.973723,2.634174,-0.065124,0.370322,1.588114
sh.603609,禾丰股份,2023-10-28,2023-09-30,1.584183,0.885013,0.274126,0.052256,0.474224,1.901950
sh.603610,麒盛科技,2023-10-31,2023-09-30,2.516517,1.844351,1.381815,0.259684,0.350995,1.540821
sh.603611,诺力股份,2023-10-31,2023-09-30,1.255272,0.675588,0.217075,0.006226,0.719939,3.570654
sh.603612,索通发展,2023-10-27,2023-09-30,1.407828,1.019110,0.365195,-0.085970,0.549857,2.221518
sh.603613,国联股份,2023-10-27,2023-09-30,1.976035,1.922390,0.903137,-0.128468,0.473024,1.897621
sh.603615,茶花股份,2023-10-25,2023-09-30,3.572537,2.926647,2.295532,0.779185,0.188068,1.231630
sh.603616,韩建河山,2023-10-28,2023-09-30,1.105035,0.802731,0.035764,-0.016308,0.655594,2.903551
sh.603617,君禾股份,2023-10-28,2023-09-30,1.839689,1.567022,1.350255,-0.343205,0.335534,1.504967
sh.603618,杭电股份,2023-10-18,2023-09-30,1.300105,0.992258,0.125909,0.041562,0.695701,3.286242
sh.603619,中曼石油,2023-10-31,2023-09-30,1.049718,0.886189,0.424421,0.198818,0.662168,2.960055
sh.603626,科森科技,2023-10-28,2023-09-30,1.364606,1.135601,0.246571,-0.085532,0.450547,1.819991
sh.603628,清源股份,2023-10-31,2023-09-30,1.831266,1.552923,0.373229,0.034009,0.482193,1.931222
sh.603629,利通电子,2023-10-31,2023-09-30,1.442823,1.201837,0.529889,0.342140,0.491882,1.968046
sh.603630,拉芳家化,2023-10-31,2023-09-30,6.604177,5.787061,5.285890,-0.094733,0.106551,1.119259
sh.603633,徕木股份,2023-10-26,2023-09-30,1.632536,1.030281,0.416153,0.410458,0.402422,1.673423
sh.603636,南威软件,2023-10-28,2023-09-30,1.145462,1.025372,0.115056,0.607488,0.533641,2.144269
sh.603637,镇海股份,2023-10-20,2023-09-30,3.033182,3.032233,2.238575,-0.293539,0.312450,1.454440
sh.603638,艾迪精密,2023-10-31,2023-09-30,1.932282,1.306299,0.618940,0.133356,0.439403,1.783813
sh.603639,海利尔,2023-10-28,2023-09-30,1.245111,0.938996,0.406491,-0.049754,0.476498,1.910213
sh.603648,畅联股份,2023-10-27,2023-09-30,2.273044,2.094277,1.102942,0.418278,0.256577,1.345128
sh.603650,彤程新材,2023-10-26,2023-09-30,1.466132,1.229189,0.458402,0.019349,0.524470,2.102915
sh.603655,朗博科技,2023-10-30,2023-09-30,13.836133,12.906085,8.215531,-0.112411,0.064597,1.069058
sh.603656,泰禾智能,2023-10-28,2023-09-30,4.804840,3.819651,2.737065,-0.098876,0.191038,1.236153
sh.603657,春光科技,2023-10-28,2023-09-30,1.470092,1.195155,0.512965,-0.024198,0.502711,2.010903
sh.603658,安图生物,2023-10-26,2023-09-30,2.808619,2.479010,0.195031,0.055349,0.245141,1.324752
sh.603659,璞泰来,2023-10-28,2023-09-30,1.342071,0.749443,0.402522,0.303802,0.611754,2.575689
sh.603660,苏州科达,2023-10-28,2023-09-30,1.939515,1.452568,0.545588,-0.003307,0.649129,2.850052
sh.603661,恒林股份,2023-10-28,2023-09-30,1.289375,0.863048,0.335272,0.251985,0.603291,2.520739
sh.603662,柯力传感,2023-10-31,2023-09-30,2.107580,1.705050,1.155189,0.033624,0.311716,1.452889
sh.603663,三祥新材,2023-10-28,2023-09-30,1.368687,0.870616,0.122286,0.251384,0.328407,1.488996
sh.603665,康隆达,2023-10-28,2023-09-30,0.649751,0.337059,0.129384,-0.190879,0.565208,2.299948
sh.603666,亿嘉和,2023-10-28,2023-09-30,1.680764,1.514787,0.573690,0.048462,0.358499,1.558843
sh.603667,五洲新春,2023-10-28,2023-09-30,1.725061,1.226716,0.453402,-0.152945,0.379348,1.611210
sh.603668,天马科技,2023-10-28,2023-09-30,0.861596,0.307996,0.101526,0.533734,0.723233,3.613151
sh.603669,灵康药业,2023-10-21,2023-09-30,3.243638,3.035077,2.751104,0.294429,0.426067,1.742364
sh.603676,卫信康,2023-10-25,2023-09-30,3.081716,2.992313,2.126241,0.021077,0.241368,1.318162
sh.603677,奇精机械,2023-10-25,2023-09-30,2.346415,1.687130,0.758503,0.019883,0.448000,1.811594
sh.603678,火炬电子,2023-10-28,2023-09-30,3.677262,2.698292,0.636079,0.100608,0.295722,1.419893
sh.603679,华体科技,2023-10-25,2023-09-30,2.580467,2.252643,0.727712,0.052784,0.396697,1.657543
sh.603680,今创集团,2023-10-30,2023-09-30,1.914670,1.382912,0.255125,0.086914,0.460055,1.852042
sh.603681,永冠新材,2023-10-30,2023-09-30,1.416874,1.125442,0.580791,-0.101289,0.598617,2.491384
sh.603682,锦和商管,2023-10-31,2023-09-30,0.473274,0.473274,0.315406,-0.098359,0.777468,4.493736
sh.603683,晶华新材,2023-10-31,2023-09-30,1.487706,1.143996,0.687594,0.157310,0.418272,1.719015
sh.603685,晨丰科技,2023-10-27,2023-09-30,1.366223,1.057470,0.425243,0.935457,0.655620,2.903767
sh.603686,福龙马,2023-10-27,2023-09-30,2.007005,1.853711,0.277948,0.148902,0.405034,1.680769
sh.603687,大胜达,2023-10-31,2023-09-30,3.397610,3.067200,2.150661,0.128226,0.322222,1.475408
sh.603688,石英股份,2023-10-25,2023-09-30,7.227231,6.530598,3.548306,2.327997,0.112968,1.127356
sh.603689,皖天然气,2023-10-28,2023-09-30,1.595859,1.550884,1.256299,0.072861,0.499902,1.999607
sh.603690,至纯科技,2023-10-31,2023-09-30,1.518975,0.941721,0.170750,0.565631,0.584011,2.403908
sh.603693,江苏新能,2023-10-28,2023-09-30,1.575384,1.568196,0.422146,-0.047569,0.543607,2.191092
sh.603696,安记食品,2023-10-26,2023-09-30,4.052271,3.688640,3.102361,0.018634,0.148889,1.174935
sh.603697,有友食品,2023-10-28,2023-09-30,12.192293,9.577388,9.242687,-0.274386,0.074310,1.080276
sh.603698,航天工程,2023-10-28,2023-09-30,2.118078,2.010307,1.025205,0.202032,0.380092,1.613143
sh.603699,纽威股份,2023-10-26,2023-09-30,1.509701,0.943473,0.289055,0.265096,0.522429,2.093931
sh.603700,宁水集团,2023-10-27,2023-09-30,2.203105,1.616525,0.384591,0.010303,0.323834,1.478926
sh.603701,德宏股份,2023-10-28,2023-09-30,2.871746,2.065377,0.584917,0.148175,0.249385,1.332240
sh.603703,盛洋科技,2023-10-28,2023-09-30,1.259536,0.867305,0.562961,-0.112597,0.534848,2.149834
sh.603706,东方环宇,2023-10-27,2023-09-30,1.961394,1.589111,1.166717,0.157378,0.345448,1.527762
sh.603707,健友股份,2023-10-28,2023-09-30,2.533081,1.020795,0.662096,0.111767,0.386230,1.629275
sh.603708,家家悦,2023-10-27,2023-09-30,0.743528,0.483423,0.386838,-0.007162,0.824416,5.695264
sh.603709,中源家居,2023-10-28,2023-09-30,1.189312,0.797929,0.340580,0.563165,0.518496,2.076827
sh.603711,香飘飘,2023-10-20,2023-09-30,1.632592,1.540372,1.482569,0.376723,0.381259,1.616185
sh.603712,七一二,2023-10-28,2023-09-30,1.914601,1.184803,0.125194,-0.011836,0.523998,2.100833
sh.603713,密尔克卫,2023-10-26,2023-09-30,1.213107,1.043152,0.283732,0.384975,0.625832,2.672596
sh.603716,塞力医疗,2023-10-27,2023-09-30,1.693488,1.434395,0.188111,-0.086096,0.598073,2.488016
sh.603717,天域生物,2023-10-31,2023-09-30,1.664976,1.474579,0.154620,0.109823,0.651324,2.867995
sh.603718,海利生物,2023-10-31,2023-09-30,1.593456,1.332444,0.907696,-0.549825,0.273337,1.376153
sh.603719,良品铺子,2023-10-28,2023-09-30,1.400705,1.186021,0.702766,0.097202,0.510582,2.043245
sh.603721,中广天择,2023-10-28,2023-09-30,4.087172,3.619455,1.888197,-0.115475,0.365889,1.577012
sh.603722,阿科力,2023-10-28,2023-09-30,3.192351,2.969161,2.311645,-0.195548,0.189282,1.233475
sh.603725,天安新材,2023-10-21,2023-09-30,0.960681,0.673934,0.286154,-0.073219,0.723850,3.621219
sh.603726,朗迪集团,2023-10-28,2023-09-30,1.497667,1.148859,0.251196,0.084636,0.465444,1.870712
sh.603727,博迈科,2023-10-28,2023-09-30,2.168143,2.033499,1.319991,-0.051734,0.326532,1.484852
sh.603728,鸣志电器,2023-10-28,2023-09-30,2.307932,1.612830,0.639405,-0.074790,0.271922,1.373479
sh.603729,龙韵股份,2023-10-31,2023-09-30,1.238919,1.128562,0.043990,0.455692,0.389913,1.639110
sh.603730,岱美股份,2023-10-31,2023-09-30,2.849520,1.583439,0.729992,1.275530,0.393565,1.648982
sh.603733,仙鹤股份,2023-10-31,2023-09-30,1.448685,0.917744,0.281131,0.612812,0.597023,2.481529
sh.603737,三棵树,2023-10-14,2023-09-30,0.883015,0.802777,0.183073,0.088126,0.799839,4.995970
sh.603738,泰晶科技,2023-10-28,2023-09-30,5.886022,5.049827,1.053814,0.012414,0.127652,1.146331
sh.603739,蔚蓝生物,2023-10-28,2023-09-30,1.280447,1.070514,0.616671,0.408092,0.380868,1.615165
sh.603755,日辰股份,2023-10-21,2023-09-30,1.702847,1.542904,1.109975,0.124539,0.257698,1.347161
sh.603757,大元泵业,2023-10-31,2023-09-30,3.265219,2.632228,1.867434,0.888095,0.373124,1.595211
sh.603758,秦安股份,2023-10-28,2023-09-30,3.205701,2.721201,1.800879,0.422195,0.196396,1.244394
sh.603759,海天股份,2023-10-26,2023-09-30,1.011165,0.980290,0.391956,0.005931,0.557578,2.260287
sh.603766,隆鑫通用,2023-10-26,2023-09-30,1.982416,1.821298,1.130409,0.143218,0.372612,1.593909
