code,stock_name,pubDate,statDate,CAToAsset,NCAToAsset,tangibleAssetToAsset,ebitToInterest,CFOToOR,CFOToNP,CFOToGr
sh.688389,普门科技,2023-10-25,2023-09-30,0.689265,0.310735,0.694974,,0.152860,0.605473,0.152860
sh.688390,固德威,2023-10-28,2023-09-30,0.723707,0.276294,0.377957,,0.184862,1.162335,0.184862
sh.688391,钜泉科技,2023-10-26,2023-09-30,0.595284,0.404716,0.931391,,-0.076578,-0.308488,-0.076578
sh.688392,骄成超声,2023-10-28,2023-09-30,0.939526,0.060474,0.798941,,0.010887,0.067626,0.010887
sh.688393,安必平,2023-10-31,2023-09-30,0.398389,0.601611,0.855550,,0.009055,0.170468,0.009055
sh.688395,正弦电气,2023-10-28,2023-09-30,0.752724,0.247276,0.831919,,0.048843,0.319810,0.048843
sh.688396,华润微,2023-10-28,2023-09-30,0.537209,0.462791,0.671957,,0.168976,1.226567,0.168976
sh.688398,赛特新材,2023-10-21,2023-09-30,0.645003,0.354997,0.571765,,0.091003,0.679894,0.091003
sh.688399,硕世生物,2023-10-28,2023-09-30,0.708272,0.291728,0.804713,,-1.003610,,-1.003610
sh.688400,凌云光,2023-10-31,2023-09-30,0.804915,0.195085,0.753264,,0.060919,0.884270,0.060919
sh.688401,路维光电,2023-10-26,2023-09-30,0.398026,0.601974,0.664410,,0.223004,1.026089,0.223004
sh.688403,汇成股份,2023-10-28,2023-09-30,0.204067,0.795933,0.898920,,0.227244,1.432053,0.227244
sh.688408,中信博,2023-10-31,2023-09-30,0.805956,0.194044,0.351579,,0.045772,0.996483,0.045772
sh.688409,富创精密,2023-10-28,2023-09-30,0.602623,0.397377,0.611936,14.608700,-0.335796,-3.523672,-0.335796
sh.688410,山外山,2023-10-27,2023-09-30,0.912864,0.087136,0.846385,,-0.178459,-0.569651,-0.178459
sh.688416,恒烁股份,2023-10-28,2023-09-30,0.789554,0.210446,0.899421,,-0.478745,,-0.478745
sh.688418,震有科技,2023-10-31,2023-09-30,0.827767,0.172233,0.348956,-3.498142,-0.231183,,-0.231183
sh.688419,耐科装备,2023-10-27,2023-09-30,0.922355,0.077645,0.828409,,0.166072,0.707741,0.166072
sh.688420,美腾科技,2023-10-26,2023-09-30,0.948509,0.051491,0.781823,,-0.389343,-4.000207,-0.389343
sh.688425,铁建重工,2023-10-31,2023-09-30,0.607151,0.392849,0.589509,93.953842,0.060785,0.369722,0.060785
sh.688426,康为世纪,2023-10-31,2023-09-30,0.750189,0.249811,0.872376,,-0.126026,,-0.126026
sh.688428,诺诚健华,2023-11-14,2023-09-30,0.891019,0.108981,0.700769,-18.172469,-0.830248,,-0.830248
sh.688429,时创能源,2023-10-31,2023-09-30,0.723700,0.276300,0.717504,,-0.140564,-1.166478,-0.140564
sh.688432,有研硅,2023-10-27,2023-09-30,0.691427,0.308573,0.805772,,0.306361,0.960913,0.306361
sh.688433,华曙高科,2023-10-28,2023-09-30,0.822767,0.177233,0.798260,,-0.220036,-1.121697,-0.220036
sh.688435,英方软件,2023-10-27,2023-09-30,0.920912,0.079088,0.950005,,-0.053503,-1.618463,-0.053503
sh.688439,振华风光,2023-10-27,2023-09-30,0.926504,0.073496,0.844165,,-0.024839,-0.056299,-0.024839
sh.688443,智翔金泰,2023-10-28,2023-09-30,0.847104,0.152896,0.772469,-33.838092,-2000.430790,,-2000.430790
sh.688448,磁谷科技,2023-10-20,2023-09-30,0.798906,0.201094,0.673090,,-0.058660,-0.679952,-0.058660
sh.688449,联芸科技,2024-11-08,2023-09-30,,,,,0.101958,,0.101958
sh.688450,光格科技,2023-10-28,2023-09-30,0.922763,0.077237,0.779131,,-0.352307,-4.580080,-0.352307
sh.688455,科捷智能,2023-10-28,2023-09-30,0.882300,0.117700,0.421485,,-0.172701,,-0.172701
sh.688456,有研粉材,2023-10-28,2023-09-30,0.705359,0.294641,0.655904,18.398322,-0.023305,-1.181266,-0.023305
sh.688458,美芯晟,2023-10-31,2023-09-30,0.980201,0.019799,0.955697,,-0.584037,-30.478398,-0.584037
sh.688459,哈铁科技,2023-10-27,2023-09-30,0.913074,0.086926,0.851011,,0.079792,1.067458,0.079792
sh.688466,金科环境,2023-10-27,2023-09-30,0.644584,0.355416,0.277816,20.723393,0.102479,0.633737,0.102479
sh.688468,科美诊断,2023-10-31,2023-09-30,0.634544,0.365456,0.661950,,0.359719,1.032943,0.359719
sh.688469,芯联集成,2023-10-28,2023-09-30,0.257003,0.742997,0.344524,-6.747256,0.514777,,0.514777
sh.688472,阿特斯,2023-10-31,2023-09-30,0.642336,0.357664,0.284732,,0.143188,1.972977,0.143188
sh.688475,萤石网络,2023-10-21,2023-09-30,0.790130,0.209870,0.621937,,0.153835,1.344274,0.153835
sh.688478,晶升股份,2023-10-31,2023-09-30,0.849801,0.150199,0.836799,,-0.307038,-1.695918,-0.307038
sh.688479,友车科技,2023-10-28,2023-09-30,0.985528,0.014472,0.863286,,0.010347,0.056924,0.010347
sh.688480,赛恩斯,2023-10-27,2023-09-30,0.752915,0.247085,0.519781,,0.085518,0.588481,0.085518
sh.688484,南芯科技,2023-10-27,2023-09-30,0.978688,0.021312,0.844309,,0.073872,0.494318,0.073872
sh.688485,九州一轨,2023-10-28,2023-09-30,0.839240,0.160760,0.811397,,-0.301210,,-0.301210
sh.688486,龙迅股份,2023-10-31,2023-09-30,0.917733,0.082267,0.961030,,0.307712,0.970575,0.307712
sh.688488,艾迪药业,2023-10-28,2023-09-30,0.518105,0.481895,0.514736,-4.589093,-0.363599,,-0.363599
sh.688489,三未信安,2023-10-27,2023-09-30,0.834740,0.165260,0.830448,,-0.057791,-0.305898,-0.057791
sh.688496,清越科技,2023-10-27,2023-09-30,0.579420,0.420580,0.482594,-8.729076,-0.487364,,-0.487364
sh.688498,源杰科技,2023-10-27,2023-09-30,0.747931,0.252069,0.936748,,-0.335019,-1.455646,-0.335019
sh.688499,利元亨,2023-10-28,2023-09-30,0.706678,0.293322,0.202515,-0.170913,-0.193419,-52.825789,-0.193419
sh.688500,慧辰股份,2023-10-28,2023-09-30,0.883769,0.116231,0.702374,,-0.109653,,-0.109653
sh.688501,青达环保,2023-10-26,2023-09-30,0.851187,0.148814,0.413646,3.311344,-0.246407,-5.275393,-0.246407
sh.688502,茂莱光学,2023-10-27,2023-09-30,0.675113,0.324887,0.830368,,-0.007408,-0.073414,-0.007408
sh.688503,聚和材料,2023-10-31,2023-09-30,0.869472,0.130528,0.640356,25.542699,-0.258582,-4.350098,-0.258582
sh.688505,复旦张江,2023-10-31,2023-09-30,0.661940,0.338060,0.727124,4656.850214,0.002419,0.019065,0.002419
sh.688506,百利天恒,2023-10-28,2023-09-30,0.536008,0.463992,0.193192,-33.953899,-1.271048,,-1.271048
sh.688507,索辰科技,2023-10-31,2023-09-30,0.930429,0.069571,0.957226,,-1.872589,,-1.872589
sh.688508,芯朋微,2023-10-28,2023-09-30,0.852606,0.147394,0.861567,,-0.051179,-0.512588,-0.051179
sh.688509,正元地信,2023-10-27,2023-09-30,0.765856,0.234144,0.336877,,-0.306430,,-0.306430
sh.688510,航亚科技,2023-10-31,2023-09-30,0.443294,0.556706,0.646083,,0.195023,1.137041,0.195023
sh.688511,天微电子,2023-10-28,2023-09-30,0.893934,0.106066,0.883923,,0.133127,0.348273,0.133127
sh.688512,慧智微,2023-10-31,2023-09-30,0.876117,0.123883,0.842069,,-0.477810,,-0.477810
sh.688513,苑东生物,2023-10-27,2023-09-30,0.555529,0.444471,0.770949,,0.232706,1.020816,0.232706
sh.688515,裕太微,2023-10-30,2023-09-30,0.958809,0.041191,0.915895,,-0.708565,,-0.708565
sh.688516,奥特维,2023-10-20,2023-09-30,0.880982,0.119018,0.197245,56.967563,0.117130,0.579718,0.117130
sh.688517,金冠电气,2023-10-27,2023-09-30,0.783991,0.216009,0.580827,2842.621014,0.155449,1.154683,0.155449
sh.688518,联赢激光,2023-10-28,2023-09-30,0.871390,0.128610,0.405807,,-0.005502,-0.055652,-0.005502
sh.688519,南亚新材,2023-10-27,2023-09-30,0.629923,0.370077,0.468555,-2336.584694,0.069899,,0.069899
sh.688520,神州细胞,2023-10-28,2023-09-30,0.423911,0.576089,-0.240760,-1.866735,-0.270928,,-0.270928
sh.688521,芯原股份,2023-10-28,2023-09-30,0.627277,0.372723,0.491226,,-0.081712,,-0.081712
sh.688522,纳睿雷达,2023-10-28,2023-09-30,0.935417,0.064584,0.920046,,-0.654900,-2.236530,-0.654900
sh.688523,航天环宇,2023-10-31,2023-09-30,0.634850,0.365150,0.651589,,-0.578992,-2.388098,-0.578992
sh.688525,佰维存储,2023-10-28,2023-09-30,0.789267,0.210733,0.277914,-8.945098,-0.861525,,-0.861525
sh.688526,科前生物,2023-10-27,2023-09-30,0.627596,0.372405,0.774366,,0.538584,1.247677,0.538584
sh.688528,秦川物联,2023-10-27,2023-09-30,0.546683,0.453317,0.630354,-215.202696,-0.333116,,-0.333116
sh.688529,豪森智能,2023-10-30,2023-09-30,0.803567,0.196433,0.344981,3.378196,-0.384226,-5.823421,-0.384226
sh.688530,欧莱新材,2024-10-30,2023-09-30,,,,27.720764,0.200176,1.759590,0.200176
sh.688531,日联科技,2023-10-30,2023-09-30,0.921497,0.078503,0.890599,,-0.009863,-0.052089,-0.009863
sh.688533,上声电子,2023-10-31,2023-09-30,0.671456,0.328544,0.426980,,0.131206,1.960699,0.131206
sh.688535,华海诚科,2023-10-30,2023-09-30,0.827541,0.172459,0.844418,,0.051046,0.442162,0.051046
sh.688536,思瑞浦,2023-10-28,2023-09-30,0.808817,0.191183,0.892886,,-0.175949,-8.775579,-0.175949
sh.688538,和辉光电,2023-10-28,2023-09-30,0.133829,0.866171,0.427136,-4.197643,-0.203503,,-0.203503
sh.688539,高华科技,2023-10-31,2023-09-30,0.915398,0.084602,0.889596,,-0.216754,-0.797249,-0.216754
sh.688543,国科军工,2023-10-27,2023-09-30,0.713562,0.286438,0.686529,20.105430,-0.105324,-0.730296,-0.105324
sh.688548,广钢气体,2023-10-27,2023-09-30,0.478539,0.521461,0.640423,14.889726,0.261222,1.565266,0.261222
sh.688549,中巨芯,2023-10-30,2023-09-30,0.595545,0.404455,0.708736,13.160184,0.170399,3.829144,0.170399
sh.688550,瑞联新材,2023-10-27,2023-09-30,0.561379,0.438621,0.867606,,0.312301,2.968252,0.312301
sh.688551,科威尔,2023-10-28,2023-09-30,0.842786,0.157214,0.717064,,0.031205,0.148931,0.031205
sh.688552,航天南湖,2023-10-25,2023-09-30,0.910990,0.089010,0.762182,,0.559505,6.918801,0.559505
sh.688553,汇宇制药,2023-10-28,2023-09-30,0.638881,0.361119,0.790421,,0.031180,0.231581,0.031180
sh.688556,高测股份,2023-10-27,2023-09-30,0.823743,0.176257,0.404429,88.110471,0.151333,0.543363,0.151333
sh.688557,兰剑智能,2023-10-28,2023-09-30,0.636556,0.363444,0.666896,,-0.156853,-1.623275,-0.156853
sh.688558,国盛智科,2023-10-31,2023-09-30,0.773497,0.226503,0.730754,,0.130332,0.965254,0.130332
sh.688559,海目星,2023-10-31,2023-09-30,0.791640,0.208360,0.184543,,-0.231902,-2.515282,-0.231902
sh.688560,明冠新材,2023-10-20,2023-09-30,0.793009,0.206991,0.728780,,0.110975,2.882615,0.110975
sh.688561,奇安信,2023-10-26,2023-09-30,0.608527,0.391473,0.491330,-42.929239,-0.495809,,-0.495809
sh.688562,航天软件,2023-10-27,2023-09-30,0.885772,0.114228,0.502793,,-0.560654,-53.371747,-0.560654
sh.688563,航材股份,2023-10-31,2023-09-30,0.954107,0.045893,0.851196,,-0.016023,-0.069930,-0.016023
sh.688565,力源科技,2023-10-28,2023-09-30,0.737374,0.262626,0.405266,-9.846516,-0.164158,,-0.164158
sh.688566,吉贝尔,2023-10-31,2023-09-30,0.527300,0.472700,0.830078,,0.154866,0.617281,0.154866
sh.688567,孚能科技,2023-10-28,2023-09-30,0.651894,0.348106,0.309652,-14.719949,0.030441,,0.030441
sh.688568,中科星图,2023-10-27,2023-09-30,0.812661,0.187339,0.493700,,-0.277243,-2.329068,-0.277243
sh.688569,铁科轨道,2023-10-14,2023-09-30,0.761852,0.238148,0.686462,,0.290919,1.105346,0.290919
sh.688570,天玛智控,2023-10-26,2023-09-30,0.926812,0.073188,0.751847,,-0.090678,-0.446230,-0.090678
sh.688571,杭华股份,2023-10-24,2023-09-30,0.814319,0.185681,0.711108,,0.143685,1.475298,0.143685
sh.688573,信宇人,2023-10-31,2023-09-30,0.787323,0.212677,0.448692,-4.834099,-0.329220,,-0.329220
sh.688575,亚辉龙,2023-10-28,2023-09-30,0.503567,0.496433,0.584213,,-0.317075,-2.022602,-0.317075
sh.688576,西山科技,2023-10-28,2023-09-30,0.909588,0.090412,0.943127,,0.085423,0.281668,0.085423
sh.688577,浙海德曼,2023-10-31,2023-09-30,0.509737,0.490263,0.561716,13.012413,0.082843,1.717235,0.082843
sh.688578,艾力斯,2023-10-26,2023-09-30,0.713391,0.286609,0.893859,,0.342686,1.125348,0.342686
sh.688579,山大地纬,2023-10-31,2023-09-30,0.431192,0.568808,0.740900,,-0.272291,-2.638153,-0.272291
sh.688580,伟思医疗,2023-10-26,2023-09-30,0.703823,0.296177,0.801015,,0.215637,0.703599,0.215637
sh.688581,安杰思,2023-10-20,2023-09-30,0.925328,0.074672,0.946419,,0.415707,1.004263,0.415707
sh.688582,芯动联科,2023-10-24,2023-09-30,0.947611,0.052389,0.937783,,-0.015625,-0.030973,-0.015625
sh.688584,上海合晶,2024-01-22,2023-09-30,0.309621,0.690379,0.693543,9.620826,0.391011,1.961716,0.391011
sh.688585,上纬新材,2023-10-31,2023-09-30,0.715622,0.284378,0.681929,,0.237433,3.891132,0.237433
sh.688586,江航装备,2023-10-30,2023-09-30,0.793526,0.206474,0.667741,,-0.158566,-0.774816,-0.158566
sh.688588,凌志软件,2023-10-28,2023-09-30,0.590166,0.409834,0.934756,0.977110,0.150359,1.671175,0.150359
sh.688589,力合微,2023-10-24,2023-09-30,0.899604,0.100396,0.631863,,0.539705,2.973641,0.539705
sh.688590,新致软件,2023-10-27,2023-09-30,0.845824,0.154176,0.418195,2.281698,-0.114490,-3.006922,-0.114490
sh.688591,泰凌微,2023-10-30,2023-09-30,0.963663,0.036337,0.957747,,0.175282,2.220489,0.175282
sh.688592,司南导航,2023-10-27,2023-09-30,0.969648,0.030352,0.827604,-35.721174,-0.147261,,-0.147261
sh.688593,新相微,2023-10-28,2023-09-30,0.793730,0.206270,0.888701,,0.208816,2.312725,0.208816
sh.688595,芯海科技,2023-10-28,2023-09-30,0.705178,0.294822,0.526981,,-0.050096,,-0.050096
sh.688596,正帆科技,2023-10-26,2023-09-30,0.808067,0.191933,0.318727,26.137299,0.116437,0.970419,0.116437
sh.688597,煜邦电力,2023-10-27,2023-09-30,0.715379,0.284621,0.528387,4.726270,0.118600,2.786806,0.118600
sh.688598,金博股份,2023-10-24,2023-09-30,0.510188,0.489812,0.827223,73.329308,0.224827,0.631287,0.224827
sh.688599,天合光能,2023-10-28,2023-09-30,0.691197,0.308803,0.199839,28.834701,0.126414,1.860329,0.126414
sh.688600,皖仪科技,2023-10-25,2023-09-30,0.801903,0.198097,0.587018,0.545571,0.150765,4.226105,0.150765
sh.688601,力芯微,2023-10-31,2023-09-30,0.953561,0.046439,0.844037,,0.163945,0.844109,0.163945
sh.688602,康鹏科技,2023-10-26,2023-09-30,0.607171,0.392829,0.796517,,0.060597,0.425288,0.060597
sh.688603,天承科技,2023-10-28,2023-09-30,0.917197,0.082803,0.900156,,0.181302,1.075642,0.181302
sh.688605,先锋精科,2024-11-22,2023-09-30,,,,,0.162928,1.210618,0.162928
sh.688606,奥泰生物,2023-10-31,2023-09-30,0.776506,0.223494,0.884225,,-0.150070,-0.829955,-0.150070
sh.688607,康众医疗,2023-10-28,2023-09-30,0.849100,0.150900,0.890946,,0.058803,3.145074,0.058803
sh.688608,恒玄科技,2023-10-25,2023-09-30,0.906900,0.093100,0.912803,,0.201227,2.672320,0.201227
sh.688609,九联科技,2023-10-28,2023-09-30,0.666778,0.333222,0.333732,-5.944336,-0.182964,,-0.182964
sh.688610,埃科光电,2023-10-27,2023-09-30,0.954418,0.045582,0.903510,,-0.172198,-4.080173,-0.172198
sh.688611,杭州柯林,2023-10-31,2023-09-30,0.822231,0.177769,0.905491,,0.180623,0.880505,0.180623
sh.688612,威迈斯,2023-10-28,2023-09-30,0.821072,0.178928,0.440951,18.673532,0.157179,1.997561,0.157179
sh.688613,奥精医疗,2023-10-27,2023-09-30,0.784436,0.215564,0.869658,,0.229866,0.814697,0.229866
sh.688615,合合信息,2024-10-29,2023-09-30,,,,,0.376482,1.182606,0.376482
sh.688616,西力科技,2023-10-27,2023-09-30,0.591764,0.408236,0.718867,,0.050366,0.358801,0.050366
sh.688617,惠泰医疗,2023-10-27,2023-09-30,0.684580,0.315420,0.673049,,0.399238,1.221895,0.399238
sh.688618,三旺通信,2023-10-31,2023-09-30,0.776134,0.223866,0.789543,300.689215,0.009155,0.037127,0.009155
sh.688619,罗普特,2023-10-28,2023-09-30,0.667629,0.332371,0.562852,-2.403124,-0.322694,,-0.322694
sh.688620,安凯微,2023-10-28,2023-09-30,0.623495,0.376505,0.896099,,-0.118313,-3.185545,-0.118313
sh.688621,阳光诺和,2023-10-31,2023-09-30,0.734680,0.265320,0.516768,55.415406,0.038775,0.155418,0.038775
sh.688622,禾信仪器,2023-10-31,2023-09-30,0.580253,0.419747,0.353242,-11.204799,-0.243632,,-0.243632
sh.688623,双元科技,2023-10-31,2023-09-30,0.965652,0.034348,0.773329,,0.116797,0.383986,0.116797
sh.688625,呈和科技,2023-10-27,2023-09-30,0.396015,0.603985,0.392532,,0.106705,0.372215,0.106705
sh.688626,翔宇医疗,2023-10-26,2023-09-30,0.525892,0.474108,0.684693,,0.312319,0.939164,0.312319
sh.688627,精智达,2023-10-30,2023-09-30,0.881851,0.118149,0.831247,,-0.097527,-0.699287,-0.097527
sh.688628,优利德,2023-10-27,2023-09-30,0.567037,0.432963,0.788344,,0.242656,1.469231,0.242656
sh.688629,华丰科技,2023-10-28,2023-09-30,0.728289,0.271711,0.554191,,-0.025557,-0.433622,-0.025557
sh.688630,芯碁微装,2023-10-24,2023-09-30,0.886012,0.113988,0.822319,,-0.281396,-1.244581,-0.281396
sh.688631,莱斯信息,2023-10-27,2023-09-30,0.912083,0.087917,0.500124,,-0.397427,-26.943313,-0.397427
sh.688633,星球石墨,2023-10-27,2023-09-30,0.788071,0.211929,0.536696,25.011644,-0.075511,-0.366319,-0.075511
sh.688636,智明达,2023-10-26,2023-09-30,0.752399,0.247601,0.690062,35.297900,-0.180365,-1.167638,-0.180365
sh.688638,誉辰智能,2023-10-30,2023-09-30,0.940710,0.059290,0.421574,,-0.114610,-2.339239,-0.114610
sh.688639,华恒生物,2023-10-26,2023-09-30,0.267998,0.732002,0.562108,,0.271221,1.158389,0.271221
sh.688646,逸飞激光,2023-10-31,2023-09-30,0.906911,0.093089,0.661829,52.897996,-0.066698,-0.615978,-0.066698
sh.688648,中邮科技,2023-11-10,2023-09-30,0.756614,0.243386,0.455636,,-0.362644,-20.483637,-0.362644
sh.688651,盛邦安全,2023-10-31,2023-09-30,0.923397,0.076603,0.867462,-93.065135,-0.204124,,-0.204124
sh.688652,京仪装备,2023-11-10,2023-09-30,0.953565,0.046435,0.441607,256.522905,0.129806,0.671534,0.129806
sh.688653,康希通信,2023-11-16,2023-09-30,0.934672,0.065328,0.886574,,0.040805,8.586782,0.040805
sh.688655,迅捷兴,2023-10-28,2023-09-30,0.435130,0.564870,0.619043,,0.104980,3.393367,0.104980
sh.688656,浩欧博,2023-10-27,2023-09-30,0.402708,0.597292,0.812004,30.172444,0.238527,1.853165,0.238527
sh.688657,浩辰软件,2023-10-30,2023-09-30,0.956701,0.043299,0.941629,,0.245541,1.128599,0.245541
sh.688658,悦康药业,2023-10-31,2023-09-30,0.576668,0.423332,0.549919,,0.167661,3.207092,0.167661
sh.688659,元琛科技,2023-10-31,2023-09-30,0.539398,0.460602,0.446688,0.698307,-0.127202,-523.728180,-0.127202
sh.688660,电气风电,2023-10-28,2023-09-30,0.575426,0.424574,0.158657,-12.819142,-0.645965,,-0.645965
sh.688661,和林微纳,2023-10-26,2023-09-30,0.748859,0.251141,0.888029,,-0.212954,,-0.212954
sh.688662,富信科技,2023-10-23,2023-09-30,0.694272,0.305728,0.668637,,0.096522,,0.096522
sh.688663,新风光,2023-10-26,2023-09-30,0.913301,0.086699,0.452416,,-0.039819,-0.333945,-0.039819
sh.688665,四方光电,2023-10-25,2023-09-30,0.661635,0.338365,0.774174,,0.121391,0.535691,0.121391
sh.688667,菱电电控,2023-10-31,2023-09-30,0.792042,0.207958,0.752086,,-0.139045,-2.317195,-0.139045
sh.688668,鼎通科技,2023-10-31,2023-09-30,0.662280,0.337720,0.844172,,0.036961,0.342084,0.036961
sh.688669,聚石化学,2023-10-28,2023-09-30,0.519483,0.480517,0.241807,2.232372,0.092585,4.623943,0.092585
sh.688670,金迪克,2023-10-28,2023-09-30,0.477258,0.522742,0.773986,,0.511085,,0.511085
sh.688671,碧兴物联,2023-10-28,2023-09-30,0.969963,0.030037,0.826018,,-0.141820,-1.737029,-0.141820
sh.688676,金盘科技,2023-10-20,2023-09-30,0.726008,0.273992,0.327355,19.319560,-0.050244,-0.721885,-0.050244
sh.688677,海泰新光,2023-10-20,2023-09-30,0.647293,0.352707,0.882892,,0.290648,0.944398,0.290648
sh.688678,福立旺,2023-10-31,2023-09-30,0.517449,0.482551,0.386731,8.573127,0.159227,2.104950,0.159227
sh.688679,通源环境,2023-10-28,2023-09-30,0.674888,0.325112,0.371296,4.962745,-0.087134,-3.459212,-0.087134
sh.688680,海优新材,2023-10-28,2023-09-30,0.796493,0.203507,0.323597,-1.072314,-0.438186,,-0.438186
sh.688681,科汇股份,2023-10-27,2023-09-30,0.707222,0.292778,0.717346,15.806991,-0.022620,-2.509815,-0.022620
sh.688682,霍莱沃,2023-10-27,2023-09-30,0.856415,0.143585,0.581814,,-0.433514,-3.834902,-0.433514
sh.688683,莱尔科技,2023-10-27,2023-09-30,0.508708,0.491292,0.727337,,0.102773,1.506012,0.102773
sh.688685,迈信林,2023-10-27,2023-09-30,0.597501,0.402499,0.770872,,-0.022261,-0.345188,-0.022261
sh.688686,奥普特,2023-10-31,2023-09-30,0.837797,0.162203,0.909120,,0.159478,0.658752,0.159478
sh.688687,凯因科技,2023-10-27,2023-09-30,0.773102,0.226898,0.669881,,0.034204,0.332841,0.034204
sh.688689,银河微电,2023-10-30,2023-09-30,0.768386,0.231615,0.648971,3.627822,0.141249,1.490046,0.141249
sh.688690,纳微科技,2023-10-26,2023-09-30,0.546765,0.453235,0.689746,22.998602,0.067575,1.087025,0.067575
sh.688691,灿芯股份,2024-10-29,2023-09-30,,,0.590141,,0.012259,0.087528,0.012259
sh.688692,达梦数据,2024-10-30,2023-09-30,,,0.804874,,0.158191,0.610554,0.158191
sh.688693,锴威特,2023-10-30,2023-09-30,0.892987,0.107013,0.928583,261.253445,-0.155730,-1.167084,-0.155730
sh.688695,中创股份,2024-10-29,2023-09-30,,,,37.326201,-0.030331,-0.224702,-0.030331
sh.688696,极米科技,2023-10-31,2023-09-30,0.744792,0.255208,0.541030,,0.011751,0.332147,0.011751
sh.688697,纽威数控,2023-10-24,2023-09-30,0.841626,0.158374,0.400123,96.025111,0.103335,0.761736,0.103335
sh.688698,伟创电气,2023-10-31,2023-09-30,0.576448,0.423552,0.753024,,-0.036089,-0.220966,-0.036089
sh.688699,明微电子,2023-10-31,2023-09-30,0.622319,0.377681,0.823885,,0.274621,,0.274621
sh.688700,东威科技,2023-10-27,2023-09-30,0.844501,0.155499,0.668673,,-0.061967,-0.303785,-0.061967
sh.688701,卓锦股份,2023-10-28,2023-09-30,0.937812,0.062188,0.449125,-8.717631,-0.348743,,-0.348743
sh.688702,盛科通信,2023-10-30,2023-09-30,0.925959,0.074041,0.601833,3.503200,-0.088537,-1.786088,-0.088537
sh.688707,振华新材,2023-10-14,2023-09-30,0.637122,0.362878,0.406578,1.584261,0.036514,5.129448,0.036514
sh.688708,佳驰科技,2024-11-15,2023-09-30,,,,,0.305827,0.559071,0.305827
sh.688709,成都华微,2024-01-19,2023-09-30,0.754780,0.245220,0.468170,29.238620,-0.065763,-0.206291,-0.065763
sh.688710,益诺思,2024-10-30,2023-09-30,,,,,0.123105,0.580406,0.123105
sh.688711,宏微科技,2023-10-27,2023-09-30,0.607680,0.392320,0.431475,8.393373,-0.114407,-1.530216,-0.114407
sh.688716,中研股份,2023-10-30,2023-09-30,0.845310,0.154690,0.801253,,-0.204165,-1.452630,-0.204165
sh.688717,艾罗能源,2023-12-14,2023-09-30,0.802879,0.197121,0.605173,,0.154050,0.606257,0.154050
sh.688718,唯赛勃,2023-10-31,2023-09-30,0.354286,0.645714,0.787518,,-0.004232,-0.033204,-0.004232
sh.688719,爱科赛博,2023-10-26,2023-09-30,0.931823,0.068177,0.753590,23.602647,0.008061,0.046920,0.008061
sh.688720,艾森股份,2023-11-17,2023-09-30,0.456924,0.543076,0.613870,,-0.280552,-3.752459,-0.280552
sh.688721,龙图光罩,2024-10-22,2023-09-30,,,0.887172,,0.500633,1.291072,0.500633
sh.688722,同益中,2023-10-20,2023-09-30,0.532389,0.467611,0.810174,,0.102337,0.397645,0.102337
sh.688726,拉普拉斯,2024-10-31,2023-09-30,,,,,0.709143,6.970004,0.709143
sh.688728,格科微,2023-10-28,2023-09-30,0.454379,0.545621,0.381027,7.904871,0.131443,8.577341,0.131443
sh.688733,壹石通,2023-10-31,2023-09-30,0.496155,0.503845,0.686010,6.002501,0.002647,0.059588,0.002647
sh.688737,中自科技,2023-10-31,2023-09-30,0.724611,0.275389,0.697124,,-0.277965,-9.481208,-0.277965
sh.688739,成大生物,2023-10-27,2023-09-30,0.719109,0.280891,0.894846,,0.331514,0.954591,0.331514
sh.688750,金天钛业,2024-11-19,2023-09-30,,,,17.128860,0.147611,0.877985,0.147611
sh.688766,普冉股份,2023-10-26,2023-09-30,0.905152,0.094848,0.888270,,-0.018318,,-0.018318
sh.688767,博拓生物,2023-10-28,2023-09-30,0.810299,0.189701,0.860128,,0.116867,0.405176,0.116867
sh.688768,容知日新,2023-10-21,2023-09-30,0.764469,0.235531,0.744995,,-0.220430,,-0.220430
sh.688772,珠海冠宇,2023-10-28,2023-09-30,0.473733,0.526267,0.247427,5.936425,0.181733,8.019405,0.181733
sh.688776,国光电气,2023-10-31,2023-09-30,0.890088,0.109912,0.776027,,-0.024747,-0.262430,-0.024747
sh.688777,中控技术,2023-10-25,2023-09-30,0.886818,0.113182,0.505412,,-0.131619,-1.060379,-0.131619
sh.688778,厦钨新能,2023-10-25,2023-09-30,0.614614,0.385386,0.576587,7.652388,0.114197,3.626269,0.114197
sh.688779,五矿新能,2023-10-28,2023-09-30,0.679003,0.320997,0.477080,4.273533,-0.327906,-37.973931,-0.327906
sh.688786,悦安新材,2023-10-31,2023-09-30,0.553094,0.446906,0.728555,,0.117646,0.541360,0.117646
sh.688787,海天瑞声,2023-10-31,2023-09-30,0.650015,0.349985,0.948011,,-0.341354,,-0.341354
sh.688788,科思科技,2023-10-28,2023-09-30,0.944676,0.055324,0.920564,,-0.917321,,-0.917321
sh.688789,宏华数科,2023-10-31,2023-09-30,0.698625,0.301375,0.720237,,0.181538,0.639067,0.181538
sh.688793,倍轻松,2023-10-31,2023-09-30,0.785468,0.214532,0.512984,,0.086650,,0.086650
sh.688798,艾为电子,2023-10-28,2023-09-30,0.662020,0.337980,0.695661,-28.660239,0.101692,,0.101692
sh.688799,华纳药厂,2023-10-30,2023-09-30,0.624854,0.375146,0.767265,,0.153433,1.119598,0.153433
