code,stock_name,pubDate,statDate,dupontROE,dupontAssetStoEquity,dupontAssetTurn,dupontPnitoni,dupontNitogr,dupontTaxBurden,dupontIntburden,dupontEbittogr
sz.000753,漳州发展,2024-10-26,2024-09-30,0.018201,3.829084,0.201297,0.626034,0.037720,0.675361,8.927643,0.006256
sz.000755,山西高速,2024-10-25,2024-09-30,0.074748,2.466024,0.094051,1.000000,0.322287,0.750503,0.770617,0.557252
sz.000756,新华制药,2024-10-30,2024-09-30,0.073018,1.815536,0.787137,0.968014,0.052783,0.904641,0.952046,0.061286
sz.000757,浩物股份,2024-10-30,2024-09-30,-0.015181,1.684271,0.992002,0.999682,-0.009089,1.279127,-88.919477,0.000080
sz.000758,中色股份,2024-10-30,2024-09-30,0.061898,3.622903,0.352478,0.757269,0.064008,0.721248,0.903933,0.098178
sz.000759,中百集团,2024-10-31,2024-09-30,-0.155555,5.265627,0.724421,0.999291,-0.040808,1.052249,1.262156,-0.030727
sz.000761,本钢板材,2024-10-29,2024-09-30,-0.207991,2.995579,0.870011,1.017184,-0.078458,1.016227,1.093067,-0.070632
sz.000762,西藏矿业,2024-10-25,2024-09-30,0.051854,2.624089,0.076228,0.807080,0.321201,1.037641,0.930702,0.332598
sz.000766,通化金马,2024-10-21,2024-09-30,0.010269,1.956762,0.212479,1.002476,0.024639,0.925126,0.301603,0.088304
sz.000767,晋控电力,2024-10-29,2024-09-30,-0.027503,5.364080,0.198930,0.616388,-0.041815,1.168585,-0.633028,0.056527
sz.000768,中航西飞,2024-10-31,2024-09-30,0.047397,3.945587,0.366845,1.000000,0.032746,0.866335,1.117421,0.033826
sz.000776,广发证券,2024-10-31,2024-09-30,0.048576,5.216524,0.026344,0.902282,0.391755,0.916188,,
sz.000777,中核科技,2024-10-25,2024-09-30,0.057323,1.674126,0.303348,1.000000,0.112876,1.017435,0.969155,0.114472
sz.000778,新兴铸管,2024-10-29,2024-09-30,0.018894,2.154396,0.491227,1.137116,0.015700,0.787287,0.735117,0.027128
sz.000779,甘咨询,2024-10-25,2024-09-30,0.048590,1.442209,0.256036,0.998848,0.131741,0.834445,1.133995,0.139223
sz.000782,恒申新材,2024-10-31,2024-09-30,-0.008670,2.090653,0.747079,1.000000,-0.005551,1.005529,1.575888,-0.003503
sz.000783,长江证券,2024-10-31,2024-09-30,0.039572,4.510096,0.029395,0.998899,0.298816,0.947727,,
sz.000785,居然智家,2024-10-31,2024-09-30,0.036381,2.623814,0.179613,0.994054,0.077660,0.742818,0.572747,0.182538
sz.000786,北新建材,2024-10-25,2024-09-30,0.129653,1.381247,0.607758,0.983519,0.157035,0.923075,0.983292,0.173012
sz.000788,北大医药,2024-10-26,2024-09-30,0.088115,1.610726,0.643850,1.000393,0.084932,0.797946,1.002816,0.106139
sz.000789,万年青,2024-10-26,2024-09-30,0.001006,2.407819,0.240619,0.366584,0.004738,0.250969,0.717598,0.026306
sz.000790,华神科技,2024-10-31,2024-09-30,0.005529,2.061131,0.310006,0.375868,0.023022,0.694219,0.650732,0.050963
sz.000791,甘肃能源,2024-10-29,2024-09-30,0.069314,2.305524,0.101650,0.902410,0.327750,0.873490,0.758760,0.494516
sz.000792,盐湖股份,2024-10-29,2024-09-30,0.093815,1.434616,0.217517,0.924619,0.325149,0.860035,0.904906,0.417795
sz.000793,华闻集团,2024-10-28,2024-09-30,-0.117281,3.594364,0.080390,0.968240,-0.419196,1.057996,2.622669,-0.151074
sz.000795,英洛华,2024-10-28,2024-09-30,0.077729,1.523006,0.708713,1.004567,0.071686,0.832390,1.015538,0.084803
sz.000796,凯撒旅业,2024-10-31,2024-09-30,-0.019248,2.303807,0.233506,1.320217,-0.027101,1.181814,1.009885,-0.022707
sz.000797,中国武夷,2024-10-29,2024-09-30,0.009085,4.559033,0.202543,0.244506,0.040239,0.419610,0.823540,0.116444
sz.000798,中水渔业,2024-10-25,2024-09-30,0.034199,13.383263,0.513050,0.369841,0.013467,0.833153,0.459687,0.035163
sz.000799,酒鬼酒,2024-10-31,2024-09-30,0.013628,1.292677,0.222296,1.000000,0.047426,0.731225,7.469880,0.008683
sz.000800,一汽解放,2024-10-29,2024-09-30,0.014954,2.810142,0.660494,1.000000,0.008057,4.914133,-0.192638,-0.008511
sz.000801,四川九洲,2024-10-31,2024-09-30,0.040376,2.273646,0.403402,0.784849,0.056088,0.952321,1.025444,0.057435
sz.000802,北京文化,2024-10-31,2024-09-30,-0.032410,2.155324,0.037438,0.999965,-0.401664,1.042072,1.648570,-0.233807
sz.000803,山高环能,2024-10-31,2024-09-30,-0.008350,3.762111,0.196327,0.573455,-0.019713,3.840592,-0.062413,0.082241
sz.000807,云铝股份,2024-10-28,2024-09-30,0.142192,1.519226,0.960116,0.864172,0.112805,0.839635,0.996114,0.134874
sz.000809,*ST和展,2024-10-26,2024-09-30,-0.028212,1.738343,0.017590,0.839296,-1.099307,1.004722,1.525581,-0.717195
sz.000810,创维数字,2024-10-26,2024-09-30,0.036951,1.763987,0.586268,1.038821,0.034395,1.019036,1.294275,0.026078
sz.000811,冰轮环境,2024-10-29,2024-09-30,0.084160,2.041400,0.431083,0.934862,0.102298,0.878824,1.017388,0.114414
sz.000812,陕西金叶,2024-10-26,2024-09-30,0.032522,2.707258,0.215913,0.905798,0.061423,0.872315,0.554116,0.127075
sz.000813,德展健康,2024-10-31,2024-09-30,0.001553,1.025121,0.066391,-0.971233,-0.023497,8.657850,0.018585,-0.146028
sz.000815,美利云,2024-10-26,2024-09-30,-0.005341,1.477248,0.266296,1.135328,-0.011959,26.087977,-0.038235,0.011989
sz.000816,智慧农业,2024-10-26,2024-09-30,0.014693,1.676559,0.315196,0.424297,0.065530,0.871265,0.959932,0.078352
sz.000818,航锦科技,2024-10-25,2024-09-30,0.011534,2.228507,0.411772,0.397264,0.031639,0.858885,0.649966,0.056676
sz.000819,岳阳兴长,2024-10-26,2024-09-30,0.034085,1.496876,0.917163,1.123103,0.022106,0.739379,0.997075,0.029986
sz.000820,神雾节能,2024-10-31,2024-09-30,-0.224675,5.145678,0.486637,0.816004,-0.109955,0.942181,1.016822,-0.114772
sz.000821,京山轻机,2024-10-26,2024-09-30,0.112636,4.025941,0.430328,0.872315,0.074531,0.928420,1.050462,0.076421
sz.000822,山东海化,2024-10-26,2024-09-30,0.032887,1.578645,0.584390,0.999999,0.035649,0.768116,1.024784,0.045288
sz.000823,超声电子,2024-10-30,2024-09-30,0.031572,1.801416,0.501149,0.827243,0.042275,0.949069,0.882014,0.050502
sz.000825,太钢不锈,2024-10-31,2024-09-30,-0.016642,2.058577,1.098008,1.012867,-0.007269,1.060253,1.215853,-0.005639
sz.000826,启迪环境,2024-10-31,2024-09-30,-0.217409,4.530784,0.159328,1.099408,-0.273939,1.091750,1.710479,-0.146694
sz.000828,东莞控股,2024-10-30,2024-09-30,0.070810,2.311962,0.057816,1.020705,0.518999,0.765923,0.972888,0.696496
sz.000829,天音控股,2024-10-31,2024-09-30,0.006922,7.624193,3.041089,0.607118,0.000492,0.578854,0.133097,0.006382
sz.000830,鲁西化工,2024-10-31,2024-09-30,0.089590,2.024459,0.606396,0.999435,0.073019,0.801785,0.941154,0.096765
sz.000831,中国稀土,2024-10-29,2024-09-30,-0.043054,1.140583,0.363129,1.026885,-0.101229,0.789134,0.957201,-0.134015
sz.000833,粤桂股份,2024-10-29,2024-09-30,0.065951,1.656517,0.357930,1.019402,0.109115,0.792366,0.928082,0.148378
sz.000837,秦川机床,2024-10-31,2024-09-30,0.011739,2.019762,0.298566,0.673810,0.028889,0.899160,1.015248,0.031647
sz.000838,财信发展,2024-10-30,2024-09-30,-0.008904,5.436808,0.203112,1.462353,-0.005514,-1.680928,0.544520,0.006024
sz.000839,中信国安,2024-10-30,2024-09-30,0.113626,4.690440,0.404416,0.772403,0.077552,0.881336,0.742396,0.118526
sz.000848,承德露露,2024-10-29,2024-09-30,0.133616,1.274261,0.540253,1.000178,0.194055,0.769030,1.075012,0.234730
sz.000850,华茂股份,2024-10-31,2024-09-30,0.034889,1.643135,0.351815,1.006123,0.059985,0.833539,0.835547,0.086129
sz.000851,ST高鸿,2024-10-31,2024-09-30,-0.021958,2.519528,0.209511,0.910743,-0.045674,1.062544,2.319831,-0.018529
sz.000852,石化机械,2024-10-23,2024-09-30,0.027825,3.358545,0.553314,0.810930,0.018464,0.967174,0.631489,0.030231
sz.000856,冀东装备,2024-10-30,2024-09-30,0.027224,5.187951,0.888271,0.945523,0.006248,0.507934,0.859766,0.014307
sz.000858,五粮液,2024-10-31,2024-09-30,0.187506,1.267813,0.402896,0.961053,0.381961,0.752274,1.065779,0.476404
sz.000859,国风新材,2024-10-31,2024-09-30,-0.027097,1.443024,0.405251,1.000000,-0.046337,0.975503,1.002384,-0.047388
sz.000860,顺鑫农业,2024-10-29,2024-09-30,0.054786,2.111922,0.496791,0.981851,0.053183,0.613753,0.993232,0.087243
sz.000862,银星能源,2024-10-29,2024-09-30,0.044808,2.222105,0.098439,0.967480,0.211729,0.883380,0.683024,0.350911
sz.000863,三湘印象,2024-10-29,2024-09-30,0.014495,1.471159,0.147901,1.559183,0.042727,0.361773,0.900369,0.131173
sz.000868,安凯客车,2024-10-25,2024-09-30,-0.006323,3.808455,0.524880,0.428272,-0.007386,1.008262,0.819251,-0.008941
sz.000869,张裕A,2024-10-28,2024-09-30,0.020913,1.198836,0.171155,0.998603,0.102065,0.706814,1.005891,0.143556
sz.000875,吉电股份,2024-10-30,2024-09-30,0.114270,6.378394,0.128850,0.745146,0.186593,0.873887,0.666902,0.320168
sz.000876,新希望,2024-10-31,2024-09-30,0.006244,5.084021,0.618744,4.585374,0.000433,0.114499,0.187100,0.020207
sz.000877,天山股份,2024-10-26,2024-09-30,-0.045719,3.605824,0.207919,0.916230,-0.066557,1.032022,2.970965,-0.021707
sz.000878,云南铜业,2024-10-28,2024-09-30,0.106074,3.184130,2.824079,0.713878,0.016524,0.830599,0.868685,0.022902
sz.000880,潍柴重机,2024-10-31,2024-09-30,0.072740,2.802543,0.504985,1.000000,0.051397,1.012546,1.288334,0.039400
sz.000881,中广核技,2024-10-31,2024-09-30,-0.024358,2.044992,0.395154,1.042919,-0.028902,1.071507,1.993148,-0.013533
sz.000882,华联股份,2024-10-31,2024-09-30,0.004358,1.778155,0.088391,0.917148,0.030232,0.842072,0.182914,0.196281
sz.000883,湖北能源,2024-10-26,2024-09-30,0.074000,2.854789,0.162271,0.874377,0.182692,0.815012,0.826786,0.271120
sz.000885,城发环境,2024-10-30,2024-09-30,0.109999,3.771987,0.159227,0.896275,0.204344,0.802024,0.737713,0.345371
sz.000886,海南高速,2024-10-29,2024-09-30,0.013121,1.145988,0.038466,1.038038,0.286747,0.661256,1.207366,0.359161
sz.000887,中鼎股份,2024-10-31,2024-09-30,0.084647,1.885798,0.618530,0.993995,0.073008,0.816441,0.883713,0.101189
sz.000888,峨眉山A,2024-10-26,2024-09-30,0.095300,1.296435,0.242886,1.112073,0.272149,0.816309,0.967867,0.344459
sz.000889,ST中嘉,2024-10-31,2024-09-30,-0.185986,7.071535,1.227486,0.998880,-0.021450,0.974241,1.057196,-0.020826
sz.000890,法尔胜,2024-10-26,2024-09-30,-0.767037,25.409727,0.196603,0.751651,-0.204273,0.999999,1.882985,-0.108484
sz.000892,欢瑞世纪,2024-10-30,2024-09-30,-0.049317,1.605514,0.087339,0.982128,-0.358102,0.699959,0.996787,-0.513253
sz.000893,亚钾国际,2024-10-31,2024-09-30,0.045270,1.447506,0.149827,1.046564,0.199449,0.885008,0.965153,0.233500
sz.000895,双汇发展,2024-10-30,2024-09-30,0.186601,1.836790,1.177929,0.986178,0.087454,0.752972,0.980613,0.118441
sz.000897,津滨发展,2024-10-31,2024-09-30,0.128713,2.062776,0.278057,1.007719,0.222688,0.820326,1.014943,0.267465
sz.000898,鞍钢股份,2024-10-31,2024-09-30,-0.097454,1.877703,0.809149,1.005140,-0.063814,1.012005,1.032858,-0.061051
sz.000899,赣能股份,2024-10-25,2024-09-30,0.118029,2.772812,0.340096,1.003366,0.124740,0.998182,0.814519,0.153425
sz.000900,现代投资,2024-10-30,2024-09-30,0.032736,4.646989,0.106657,0.821811,0.080370,0.694065,0.503846,0.229824
sz.000901,航天科技,2024-10-31,2024-09-30,-0.002580,2.066358,0.575138,3.504114,-0.000619,-0.808808,0.084174,0.009099
sz.000902,新洋丰,2024-10-18,2024-09-30,0.111736,1.732791,0.716640,0.994988,0.090433,0.822296,0.978379,0.112407
sz.000903,云内动力,2024-10-29,2024-09-30,-0.116014,4.434850,0.334792,0.988947,-0.079010,1.019769,1.679496,-0.046132
sz.000905,厦门港务,2024-10-26,2024-09-30,0.038653,2.757385,1.328220,0.804033,0.013126,0.683527,0.860217,0.022325
sz.000906,浙商中拓,2024-10-26,2024-09-30,0.071395,7.173273,3.503792,0.761848,0.003729,0.797708,0.676474,0.006910
sz.000908,*ST景峰,2024-10-31,2024-09-30,,-10.156363,0.282760,0.993281,-0.363225,1.000664,1.312800,-0.276496
sz.000909,ST数源,2024-10-31,2024-09-30,0.041318,2.483608,0.081264,0.927047,0.220830,0.755829,0.628882,0.464585
sz.000910,大亚圣象,2024-10-30,2024-09-30,0.019940,1.387138,0.404502,1.056902,0.033625,0.825251,1.124620,0.036230
sz.000911,广农糖业,2024-10-25,2024-09-30,-0.327637,49.601861,0.519591,0.886397,-0.014342,1.278849,-0.400180,0.028024
sz.000912,泸天化,2024-10-26,2024-09-30,0.019450,1.626305,0.393278,1.000285,0.030402,0.854937,1.292034,0.027523
sz.000913,钱江摩托,2024-10-29,2024-09-30,0.103854,2.081889,0.526149,1.006205,0.094226,0.933175,1.366504,0.073892
sz.000915,华特达因,2024-10-26,2024-09-30,0.127250,1.701029,0.282096,0.527616,0.502611,0.842216,1.027146,0.581001
sz.000917,电广传媒,2024-10-26,2024-09-30,0.005911,1.649035,0.161174,0.392842,0.056610,0.601100,0.767059,0.122777
sz.000919,金陵药业,2024-10-29,2024-09-30,0.020877,1.448919,0.448249,0.989110,0.032498,0.781022,1.188782,0.035002
sz.000920,沃顿科技,2024-10-24,2024-09-30,0.083112,1.439766,0.440719,0.973148,0.134596,0.911672,1.037781,0.142261
sz.000921,海信家电,2024-10-31,2024-09-30,0.196883,4.740853,1.049441,0.670228,0.059043,0.870745,0.987550,0.068663
sz.000922,佳电股份,2024-10-25,2024-09-30,0.063779,2.967197,0.371579,0.826605,0.069981,0.860269,0.952114,0.085439
sz.000923,河钢资源,2024-10-31,2024-09-30,0.061453,1.753534,0.282198,0.741718,0.167431,0.741140,1.291375,0.174938
sz.000925,众合科技,2024-10-29,2024-09-30,-0.028474,2.580674,0.139157,1.165364,-0.068037,0.789780,2.190260,-0.039332
sz.000926,福星股份,2024-10-31,2024-09-30,0.001376,3.013541,0.062636,1.190911,0.006123,0.280185,0.241683,0.090417
sz.000927,中国铁物,2024-10-30,2024-09-30,0.048033,2.594335,1.245398,0.910314,0.016331,0.789690,1.012959,0.020416
sz.000928,中钢国际,2024-10-31,2024-09-30,0.079649,3.469002,0.451920,0.958839,0.052987,0.772135,1.058374,0.064839
sz.000929,兰州黄河,2024-10-26,2024-09-30,-0.068234,1.942534,0.161549,0.657372,-0.330762,1.252902,0.744554,-0.354570
sz.000930,中粮科技,2024-10-26,2024-09-30,0.000916,1.609547,0.896554,0.441959,0.001437,0.177690,0.634162,0.012752
sz.000931,中关村,2024-10-31,2024-09-30,0.033073,2.419675,0.510918,0.798551,0.033502,0.634128,0.720108,0.073366
sz.000932,华菱钢铁,2024-10-31,2024-09-30,0.033205,2.738399,0.764555,0.645763,0.024560,0.822759,0.941972,0.031689
sz.000933,神火股份,2024-10-22,2024-09-30,0.170674,2.749553,0.496710,0.866604,0.144206,0.777517,0.976257,0.189980
sz.000935,四川双马,2024-10-31,2024-09-30,0.033003,1.105488,0.090840,0.997589,0.329434,0.899438,1.011340,0.362159
sz.000936,华西股份,2024-10-31,2024-09-30,0.024993,1.263935,0.379054,1.000000,0.052166,0.883973,0.876462,0.067331
sz.000937,冀中能源,2024-10-29,2024-09-30,0.054917,2.374013,0.280559,0.773133,0.106647,0.771640,0.847580,0.163062
sz.000938,紫光股份,2024-10-31,2024-09-30,0.066654,3.631530,0.682815,0.781645,0.034389,0.936640,0.931605,0.039411
sz.000948,南天信息,2024-10-26,2024-09-30,0.021308,3.527354,0.628275,1.234436,0.007789,1.216692,0.640982,0.009987
sz.000949,新乡化纤,2024-10-31,2024-09-30,0.033359,2.119411,0.438938,1.006954,0.035611,0.837980,0.713943,0.059524
sz.000950,重药控股,2024-10-25,2024-09-30,0.025767,5.737033,0.917445,0.718275,0.006816,0.743662,0.408892,0.022414
sz.000951,中国重汽,2024-10-31,2024-09-30,0.063296,2.630835,0.865247,0.747003,0.037224,0.840372,1.134027,0.039059
sz.000952,广济药业,2024-10-31,2024-09-30,-0.123743,2.395079,0.150587,0.919507,-0.373128,1.008525,1.330024,-0.278170
sz.000953,河化股份,2024-10-26,2024-09-30,0.750449,3.041610,0.518716,0.996355,0.477391,0.887840,0.981602,0.547778
sz.000955,欣龙控股,2024-10-30,2024-09-30,-0.021081,1.363524,0.438563,0.900259,-0.039159,1.000117,1.239893,-0.031579
sz.000957,中通客车,2024-10-31,2024-09-30,0.069364,2.986196,0.503604,1.000000,0.046124,0.905842,1.071351,0.047528
sz.000958,电投产融,2024-10-31,2024-09-30,0.039036,2.377796,0.085047,0.860381,0.224360,0.822817,0.807562,0.337649
sz.000959,首钢股份,2024-10-30,2024-09-30,0.004119,2.749295,0.602990,0.661503,0.003756,0.736872,0.328806,0.015503
sz.000960,锡业股份,2024-10-26,2024-09-30,0.066768,1.931858,0.786686,0.952362,0.046130,0.828737,0.862422,0.064543
sz.000962,东方钽业,2024-10-29,2024-09-30,0.062926,1.172557,0.307759,0.996649,0.174961,0.996529,1.013596,0.173216
sz.000963,华东医药,2024-10-25,2024-09-30,0.118932,1.647860,0.886637,0.999892,0.081410,0.817709,0.997904,0.099768
sz.000965,天保基建,2024-10-31,2024-09-30,0.000164,2.575241,0.112005,-0.162731,-0.003489,-0.140479,0.311653,0.079693
sz.000966,长源电力,2024-10-30,2024-09-30,0.087368,3.691361,0.336991,0.979373,0.071713,0.763795,0.755217,0.124322
sz.000967,盈峰环境,2024-10-29,2024-09-30,0.034436,1.656651,0.319469,0.956178,0.068047,0.919537,0.919584,0.080473
sz.000968,蓝焰控股,2024-10-26,2024-09-30,0.052572,1.978133,0.158199,1.014497,0.165596,0.835313,0.812855,0.243886
sz.000969,安泰科技,2024-10-30,2024-09-30,0.064162,2.104251,0.524890,0.853470,0.068065,0.984573,1.016431,0.068014
sz.000970,中科三环,2024-10-29,2024-09-30,-0.006460,1.646760,0.464739,0.922060,-0.009155,3.613910,-3.388237,0.000748
sz.000972,中基健康,2024-10-26,2024-09-30,-0.239554,8.250614,0.198582,1.014699,-0.144092,1.003565,1.946324,-0.073770
sz.000973,佛塑科技,2024-10-31,2024-09-30,0.029453,1.626922,0.355924,0.801375,0.063469,0.897810,0.956612,0.073900
sz.000975,山金国际,2024-10-22,2024-09-30,0.143568,1.433773,0.699748,0.900436,0.158921,0.769868,1.004598,0.205482
sz.000977,浪潮信息,2024-10-31,2024-09-30,0.070244,3.592633,1.255761,1.012438,0.015379,0.987516,0.893664,0.017426
sz.000978,桂林旅游,2024-10-30,2024-09-30,0.009382,1.797577,0.145273,3.961742,0.009068,0.335741,0.272241,0.099211
sz.000980,众泰汽车,2024-10-30,2024-09-30,-0.244087,4.361691,0.066061,0.996688,-0.849935,1.056017,1.347969,-0.597084
sz.000981,山子高科,2024-10-31,2024-09-30,-0.324952,5.236732,0.299454,0.940293,-0.220377,1.002732,1.386906,-0.158465
sz.000983,山西焦煤,2024-10-30,2024-09-30,0.076560,2.452274,0.363040,0.797424,0.107842,0.756675,0.968634,0.147136
sz.000985,大庆华科,2024-10-26,2024-09-30,0.051920,1.234759,2.033282,1.000000,0.020680,0.750000,0.895996,0.030774
sz.000987,越秀资本,2024-10-31,2024-09-30,0.059294,6.765563,0.055564,0.904944,0.174297,0.849017,,
sz.000988,华工科技,2024-10-25,2024-09-30,0.098304,1.946431,0.484884,0.997872,0.104380,0.907585,1.063994,0.108092
sz.000989,ST九芝,2024-10-30,2024-09-30,0.062163,1.370045,0.389623,1.002682,0.116141,0.832446,1.010951,0.138007
sz.000990,诚志股份,2024-10-25,2024-09-30,0.012319,1.481682,0.313528,0.723367,0.036660,0.714420,0.807253,0.063567
sz.000993,闽东电力,2024-10-31,2024-09-30,0.046317,1.417725,0.128517,1.005953,0.252700,0.841948,0.945253,0.317521
sz.000995,皇台酒业,2024-10-29,2024-09-30,0.169707,3.634494,0.234171,1.008478,0.197722,0.967647,0.835625,0.244527
sz.000997,新大陆,2024-10-26,2024-09-30,0.122273,1.928044,0.431681,0.889126,0.165229,0.928735,1.101123,0.161569
sz.000998,隆平高科,2024-10-31,2024-09-30,-0.093715,5.324980,0.106647,0.555206,-0.297226,0.737285,1.447083,-0.278585
sz.000999,华润三九,2024-10-26,2024-09-30,0.149866,2.048575,0.487906,0.912200,0.164370,0.814314,1.004246,0.200998
sz.001201,东瑞股份,2024-10-31,2024-09-30,-0.022396,1.776072,0.174599,0.993989,-0.072657,1.072842,3.010327,-0.022497
sz.001202,炬申股份,2024-10-30,2024-09-30,0.091609,1.773816,0.545280,1.000514,0.094665,0.725871,0.970403,0.134393
sz.001203,大中矿业,2024-10-26,2024-09-30,0.106700,2.338228,0.204383,1.000241,0.223218,0.848552,0.790576,0.332741
sz.001205,盛航股份,2024-10-26,2024-09-30,0.076641,2.629559,0.244604,0.828053,0.143898,0.894494,0.724779,0.221959
sz.001206,依依股份,2024-10-24,2024-09-30,0.084293,1.127174,0.651855,1.000000,0.114723,0.755234,1.012931,0.149965
sz.001207,联科科技,2024-10-16,2024-09-30,0.111844,1.399278,0.658407,0.991866,0.122395,0.867832,1.064961,0.132432
sz.001208,华菱线缆,2024-10-30,2024-09-30,0.054933,2.843309,0.695879,1.000000,0.027764,0.879982,0.864606,0.036491
sz.001209,洪兴股份,2024-10-31,2024-09-30,0.056327,1.445061,0.627650,1.003098,0.061912,0.697486,0.999319,0.088824
sz.001210,金房能源,2024-10-30,2024-09-30,0.050638,1.504822,0.336747,1.008627,0.099074,0.874914,1.070782,0.105753
sz.001211,双枪科技,2024-10-31,2024-09-30,0.016419,1.991017,0.540585,1.000000,0.015255,1.093997,0.476293,0.029277
sz.001212,中旗新材,2024-10-31,2024-09-30,0.022237,1.342031,0.174923,0.999594,0.094763,0.894896,1.228058,0.086228
sz.001213,中铁特货,2024-10-30,2024-09-30,0.030433,1.107627,0.377352,1.000000,0.072812,0.755380,1.080833,0.089182
sz.001215,千味央厨,2024-10-30,2024-09-30,0.054325,1.368420,0.663927,1.008699,0.059278,0.777955,1.016484,0.074962
sz.001216,华瓷股份,2024-10-26,2024-09-30,0.102899,1.232369,0.486800,1.000640,0.171412,0.867153,1.023573,0.193119
sz.001217,华尔泰,2024-10-25,2024-09-30,0.036059,1.554048,0.348938,1.000000,0.066497,0.895642,1.034868,0.071744
sz.001218,丽臣实业,2024-10-26,2024-09-30,0.035200,1.259355,0.948584,1.000000,0.029466,0.977488,1.225238,0.024603
sz.001219,青岛食品,2024-10-29,2024-09-30,0.086987,1.092072,0.363556,1.000000,0.219094,0.754829,1.022045,0.283996
sz.001222,源飞宠物,2024-10-29,2024-09-30,0.095865,1.276959,0.583578,0.848065,0.151690,0.922408,1.093863,0.150339
sz.001223,欧克科技,2024-10-29,2024-09-30,0.030887,1.082837,0.157789,1.000000,0.180775,0.892274,0.874489,0.231679
sz.001225,和泰机电,2024-10-31,2024-09-30,0.029717,1.096730,0.115023,1.000000,0.235570,0.865181,1.550856,0.175566
sz.001226,拓山重工,2024-10-28,2024-09-30,0.021025,1.566951,0.386218,1.031743,0.033672,0.926785,0.896219,0.040539
sz.001227,兰州银行,2024-10-29,2024-09-30,0.044400,13.878672,0.012955,0.974862,0.253303,0.947255,,
sz.001228,永泰运,2024-10-30,2024-09-30,0.051872,2.281633,0.749502,0.935276,0.032432,0.728768,0.964649,0.046134
sz.001229,魅视科技,2024-10-31,2024-09-30,0.053811,1.066572,0.113611,1.000000,0.444079,0.850291,1.174691,0.444600
sz.001230,劲旅环境,2024-10-29,2024-09-30,0.063769,1.691296,0.378776,0.869017,0.114547,0.934862,0.944405,0.129741
sz.001231,农心科技,2024-10-29,2024-09-30,0.037320,1.474449,0.343572,1.094838,0.067288,0.812206,1.153532,0.071819
sz.001234,泰慕士,2024-10-29,2024-09-30,0.072783,1.292999,0.575842,1.000000,0.097753,0.910995,1.010169,0.106224
sz.001236,弘业期货,2024-10-30,2024-09-30,0.008861,5.750853,0.186508,1.000000,0.008262,0.754705,,
sz.001238,浙江正特,2024-10-31,2024-09-30,0.028706,1.306621,0.682015,1.004010,0.032084,1.218348,1.290509,0.020406
sz.001239,永达股份,2024-10-30,2024-09-30,0.036239,1.719913,0.199512,1.000000,0.105607,0.773915,0.907551,0.150359
sz.001255,博菲电气,2024-10-30,2024-09-30,0.016834,1.376820,0.248247,0.936408,0.052596,1.025000,0.956497,0.053647
sz.001256,炜冈科技,2024-10-31,2024-09-30,0.071463,1.233890,0.276131,1.000000,0.209743,0.874182,1.092201,0.219677
sz.001258,立新能源,2024-10-29,2024-09-30,0.043621,3.784973,0.072361,1.004072,0.158622,0.831452,0.518418,0.367998
sz.001259,利仁科技,2024-10-29,2024-09-30,0.013634,1.116043,0.317392,1.121302,0.034325,1.281715,16.536797,0.001619
sz.001260,坤泰股份,2024-10-19,2024-09-30,0.052355,1.322052,0.437127,1.000000,0.090594,0.851837,1.002197,0.106118
sz.001266,宏英智能,2024-10-31,2024-09-30,-0.011855,1.294251,0.337206,0.880531,-0.030850,0.916987,0.992479,-0.033898
sz.001267,汇绿生态,2024-10-29,2024-09-30,0.017286,1.696959,0.137010,0.993330,0.074847,0.828732,0.778818,0.115964
sz.001268,联合精密,2024-10-25,2024-09-30,0.050683,1.246086,0.438402,1.000000,0.092778,0.881310,0.982116,0.107190
sz.001269,欧晶科技,2024-10-31,2024-09-30,-0.141115,1.936819,0.263391,1.000000,-0.276620,0.927972,1.082070,-0.275482
sz.001270,铖昌科技,2024-10-29,2024-09-30,-0.022767,1.065147,0.068080,1.000000,-0.313965,0.734941,0.915011,-0.466878
sz.001277,速达股份,2024-10-28,2024-09-30,0.096394,1.644785,0.441990,1.003986,0.132069,0.800000,0.968030,0.170539
sz.001278,一彬科技,2024-10-30,2024-09-30,0.033390,2.482977,0.482400,1.041992,0.026753,0.826868,0.885243,0.036549
sz.001279,强邦新材,2024-10-31,2024-09-30,0.115711,1.629462,1.141257,1.000000,0.062222,0.907547,1.002641,0.068380
sz.001282,三联锻造,2024-10-31,2024-09-30,0.069716,1.332102,0.566030,1.000000,0.092460,0.944037,0.983568,0.099578
sz.001283,豪鹏科技,2024-10-29,2024-09-30,0.030459,3.422479,0.434317,1.000000,0.020491,1.300989,0.483847,0.032553
sz.001286,陕西能源,2024-10-29,2024-09-30,0.104517,2.721999,0.258843,0.650062,0.228195,0.847224,0.893587,0.301419
sz.001287,中电港,2024-10-31,2024-09-30,0.029304,4.636734,1.611867,1.000000,0.003921,0.804304,0.294190,0.016570
sz.001288,运机集团,2024-10-30,2024-09-30,0.040305,1.792420,0.231688,1.000000,0.097053,0.875306,0.867760,0.127777
sz.001289,龙源电力,2024-10-31,2024-09-30,0.076421,3.277565,0.112222,0.890300,0.233371,0.811611,0.758442,0.379119
sz.001296,长江材料,2024-10-30,2024-09-30,0.054095,1.204990,0.345266,0.991983,0.131073,0.837629,1.023521,0.152885
