code,stock_name,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.603301,振德医疗,2024-10-30,2024-09-30,0.056169,0.101579,0.348440,317474354.860000,0.770639,,266451202.00,266451202.00
sh.603303,得邦照明,2024-10-19,2024-09-30,0.074197,0.078180,0.199938,257265854.630000,0.746653,,476944575.00,476944575.00
sh.603305,旭升集团,2024-10-30,2024-09-30,0.050465,0.097790,0.212259,320182769.860000,0.505967,,933214933.00,933214933.00
sh.603306,华懋科技,2024-10-30,2024-09-30,0.053395,0.124219,0.299526,191268779.270000,0.887127,,326405477.00,326405477.00
sh.603307,扬州金泉,2024-10-31,2024-09-30,0.081552,0.188940,0.270726,119088194.260000,2.033931,,67000000.00,17000000.00
sh.603308,应流股份,2024-10-30,2024-09-30,0.050204,0.110329,0.338933,210782925.390000,0.421866,,679036441.00,679036441.00
sh.603309,维力医疗,2024-10-19,2024-09-30,0.091244,0.162384,0.447980,172197003.940000,0.734386,,293160218.00,291845018.00
sh.603310,巍华新材,2024-10-30,2024-09-30,0.056870,0.233536,0.329108,181726835.220000,0.736794,,345340000.00,67688491.00
sh.603311,金海高科,2024-10-26,2024-09-30,0.039907,0.084013,0.231632,50876701.460000,0.241257,,235883907.00,235883907.00
sh.603312,西典新能,2024-10-29,2024-09-30,0.128914,0.104523,0.176710,147888902.650000,1.253953,,161600000.00,34886562.00
sh.603313,梦百合,2024-10-31,2024-09-30,-0.040048,-0.027178,0.372311,-166481773.080000,-0.279209,,570586885.00,570586885.00
sh.603315,福鞍股份,2024-10-30,2024-09-30,0.052954,0.087723,0.201610,82030085.920000,0.308475,,320426264.00,307026264.00
sh.603316,诚邦股份,2024-10-31,2024-09-30,-0.022582,-0.117209,0.042416,-16117149.450000,-0.338191,,264264000.00,264264000.00
sh.603317,天味食品,2024-10-25,2024-09-30,0.099469,0.188028,0.392830,444558921.610000,0.533966,,1065083794.00,1063826174.00
sh.603318,水发燃气,2024-10-29,2024-09-30,0.041244,0.059373,0.173051,111391120.810000,0.180654,,459070924.00,383544591.00
sh.603319,湘油泵,2024-10-29,2024-09-30,0.079514,0.097373,0.255624,144096579.960000,1.000567,,208043062.00,207510010.00
sh.603320,迪贝电气,2024-10-24,2024-09-30,0.065871,0.072641,0.156877,56623680.760000,0.560880,,132402889.00,132402889.00
sh.603321,梅轮电梯,2024-10-29,2024-09-30,0.095755,0.201802,0.292096,115846026.140000,0.438665,,307000000.00,307000000.00
sh.603322,超讯通信,2024-10-31,2024-09-30,0.082534,0.014320,0.082631,22596959.640000,0.472204,,157608840.00,157586796.00
sh.603323,苏农银行,2024-10-30,2024-09-30,0.098890,0.505245,,1626028000.000000,1.045850,,1835037670.00,1575694871.00
sh.603324,盛剑科技,2024-10-30,2024-09-30,0.056443,0.092463,0.291055,91878179.490000,1.054218,,149462500.00,149074060.00
sh.603325,博隆技术,2024-10-29,2024-09-30,0.097127,0.291353,0.343052,169371069.440000,4.193607,,66670000.00,16670000.00
sh.603326,我乐家居,2024-10-30,2024-09-30,0.069247,0.078006,0.466392,80550407.230000,0.258389,,323081180.00,315512680.00
sh.603327,福蓉科技,2024-10-30,2024-09-30,0.073254,0.082109,0.124923,142253603.600000,0.235594,,745525558.00,745525558.00
sh.603328,依顿电子,2024-10-30,2024-09-30,0.094615,0.139842,0.245210,366408013.600000,0.423438,,998442611.00,998442611.00
sh.603329,上海雅仕,2024-10-29,2024-09-30,0.029366,0.010012,0.051367,30635307.680000,0.313613,,158756195.00,158756195.00
sh.603330,天洋新材,2024-10-29,2024-09-30,-0.016448,-0.026511,0.139334,-26515451.450000,-0.232194,,432673649.00,432673649.00
sh.603331,百达精工,2024-10-29,2024-09-30,0.016794,0.008239,0.216855,9157254.160000,0.214824,,202208636.00,201386636.00
sh.603332,苏州龙杰,2024-10-29,2024-09-30,0.046041,0.046192,0.092961,58145591.290000,0.399205,,216347184.00,216347184.00
sh.603333,尚纬股份,2024-10-16,2024-09-30,0.008955,0.015741,0.191947,18850493.050000,0.014695,,621527586.00,621527586.00
sh.603335,迪生力,2024-10-29,2024-09-30,-0.186724,-0.105095,0.131631,-85565175.550000,-0.299723,,428144600.00,428144600.00
sh.603336,宏辉果蔬,2024-10-29,2024-09-30,0.016709,0.024428,0.102803,17769140.360000,0.017775,,570385781.00,570385781.00
sh.603337,杰克股份,2024-10-29,2024-09-30,0.139034,0.133485,0.322184,628206967.160000,1.538817,,484419031.00,473052391.00
sh.603338,浙江鼎力,2024-10-30,2024-09-30,0.155204,0.238316,0.361550,1461781100.960000,4.017172,,506347879.00,506347879.00
sh.603339,四方科技,2024-10-30,2024-09-30,0.073868,0.128271,0.243649,184473073.950000,0.871912,,309441175.00,309441175.00
sh.603341,龙旗科技,2024-10-30,2024-09-30,0.092118,0.012183,0.060945,425428082.270000,1.137668,,465096544.00,48000000.00
sh.603344,星德胜,2024-10-31,2024-09-30,0.091942,0.077258,0.163429,138303006.040000,0.965284,,194530980.00,48632745.00
sh.603345,安井食品,2024-10-29,2024-09-30,0.082437,0.095878,0.226406,1062008612.300000,4.785129,,293294232.00,293294232.00
sh.603348,文灿股份,2024-10-29,2024-09-30,0.026286,0.020668,0.149867,97177780.800000,0.317592,,308290216.00,264075697.00
sh.603350,安乃达,2024-10-19,2024-09-30,0.082667,0.071015,0.179812,84577939.880000,1.089391,,116000000.00,28415213.00
sh.603351,威尔药业,2024-10-24,2024-09-30,0.069376,0.110991,0.259250,111031186.300000,1.084067,,135439132.00,135439132.00
sh.603353,和顺石油,2024-10-31,2024-09-30,0.025995,0.020224,0.095848,43060519.690000,0.234147,,173394000.00,170418000.00
sh.603355,莱克电气,2024-10-29,2024-09-30,0.179187,0.121467,0.240048,880183645.070000,2.034618,,573707440.00,571135920.00
sh.603356,华菱精工,2024-10-31,2024-09-30,-0.086571,-0.071104,0.053796,-60571579.890000,-0.882247,,133340000.00,133340000.00
sh.603357,设计总院,2024-10-30,2024-09-30,0.090094,0.139799,0.311574,320654242.390000,0.763384,,560783805.00,550589276.00
sh.603358,华达科技,2024-10-31,2024-09-30,0.059889,0.066559,0.168048,235482242.000000,0.598350,,439040000.00,439040000.00
sh.603359,东珠生态,2024-10-30,2024-09-30,0.003950,0.033507,0.240396,12295344.690000,-0.758063,,446096000.00,446096000.00
sh.603360,百傲化学,2024-10-30,2024-09-30,0.152652,0.283847,0.461690,254222021.320000,0.594039,,504445467.00,503987807.00
sh.603363,*ST傲农,2024-10-31,2024-09-30,,-0.137643,0.040404,-953197224.770000,-3.653931,,870274742.00,737455028.00
sh.603365,水星家纺,2024-10-29,2024-09-30,0.072225,0.078160,0.414241,209694205.930000,1.281620,,262733500.00,258063500.00
sh.603366,日出东方,2024-10-29,2024-09-30,0.016860,0.018073,0.277720,59087904.960000,0.130365,,813278001.00,806139761.00
sh.603367,辰欣药业,2024-10-29,2024-09-30,0.068852,0.134350,0.571909,403352310.710000,1.168401,,452764629.00,452754129.00
sh.603368,柳药集团,2024-10-30,2024-09-30,0.099365,0.046617,0.117631,745538643.110000,2.232706,,399030976.00,359812671.00
sh.603369,今世缘,2024-10-31,2024-09-30,0.217174,0.310425,0.742681,3085799149.860000,2.858724,,1254500000.00,1254500000.00
sh.603373,安邦护卫,2024-10-30,2024-09-30,0.049715,0.095691,0.242796,184812563.680000,1.203189,,107526882.00,26881721.00
sh.603375,盛景微,2024-10-30,2024-09-30,0.016581,0.034767,0.353566,11947182.540000,0.935569,,100666667.00,20133334.00
sh.603377,ST东时,2024-10-31,2024-09-30,-0.062046,-0.198568,0.351189,-130551408.980000,-0.679452,,720767333.00,720767333.00
sh.603378,亚士创能,2024-10-31,2024-09-30,-0.010968,-0.010786,0.231520,-18599739.880000,-0.091932,,428596642.00,428596642.00
sh.603379,三美股份,2024-10-29,2024-09-30,0.092578,0.183956,0.282771,559119724.070000,0.986904,,610479037.00,610479037.00
sh.603380,易德龙,2024-10-30,2024-09-30,0.099032,0.091187,0.265856,141527243.750000,1.052084,,160441200.00,160441200.00
sh.603381,永臻股份,2024-10-31,2024-09-30,0.060953,0.031112,0.052026,178411655.890000,1.250761,,237256326.00,52312747.00
sh.603383,顶点软件,2024-10-29,2024-09-30,0.069685,0.235971,0.705813,99257420.010000,1.044351,,205436419.00,203794819.00
sh.603385,惠达卫浴,2024-10-25,2024-09-30,0.025300,0.034618,0.274019,85684082.700000,-0.200021,,381721298.00,381721298.00
sh.603386,骏亚科技,2024-10-28,2024-09-30,-0.009928,-0.008581,0.157845,-15059192.010000,-0.088868,,326322560.00,326322560.00
sh.603387,基蛋生物,2024-10-31,2024-09-30,0.078472,0.237229,0.694307,208719932.500000,0.498836,,507153517.00,507153517.00
sh.603388,ST元成,2024-10-31,2024-09-30,-0.073354,-0.874134,0.011098,-89498400.380000,-0.754379,,325733572.00,325733572.00
sh.603389,亚振家居,2024-10-30,2024-09-30,-0.152498,-0.364280,0.358661,-55352255.610000,-0.415979,,262752000.00,262752000.00
sh.603390,通达电气,2024-10-30,2024-09-30,0.010554,0.038410,0.282966,15666712.470000,0.105973,,351686984.00,349755265.00
sh.603391,力聚热能,2024-10-30,2024-09-30,0.092802,0.239307,0.389279,142478286.710000,3.681055,,91000000.00,22290756.00
sh.603392,万泰生物,2024-10-25,2024-09-30,0.021227,0.138845,0.718278,270486136.270000,-0.232416,,1265122774.00,1265122774.00
sh.603393,新天然气,2024-10-30,2024-09-30,0.116345,0.305936,0.431083,906878516.130000,2.954935,,423921327.00,374727970.00
sh.603395,红四方,2024-11-07,2024-09-30,0.113935,0.042942,0.123224,114473087.020000,0.914908,2647758820.300000,150000000.00,
sh.603396,金辰股份,2024-10-26,2024-09-30,0.033398,0.042464,0.284455,80645372.020000,0.603076,,138584808.00,138527478.00
sh.603398,沐邦高科,2024-10-30,2024-09-30,-0.183569,-0.502504,-0.066000,-244447627.390000,-0.532080,,433641524.00,433641524.00
sh.603399,永杉锂业,2024-10-31,2024-09-30,0.028122,0.013000,0.036254,61602177.320000,-0.176138,,515380649.00,512290649.00
sh.603408,建霖家居,2024-10-26,2024-09-30,0.124006,0.104883,0.262865,396093184.840000,1.186922,,447573000.00,447573000.00
sh.603416,信捷电气,2024-10-31,2024-09-30,0.079611,0.143932,0.386015,174228591.840000,1.555506,,140560000.00,140560000.00
sh.603421,鼎信通讯,2024-10-25,2024-09-30,-0.008401,-0.012615,0.390398,-28436940.220000,0.075082,,652190511.00,652190511.00
sh.603429,集友股份,2024-10-30,2024-09-30,-0.038294,-0.131064,0.365959,-53292896.100000,-0.114034,,524485465.00,524485465.00
sh.603439,贵州三力,2024-10-29,2024-09-30,0.126348,0.137365,0.692762,198783556.370000,0.802507,,409802216.00,409070216.00
sh.603444,吉比特,2024-10-25,2024-09-30,0.142946,0.290599,0.884649,818989387.820000,12.816450,,72041101.00,72041101.00
sh.603456,九洲药业,2024-10-25,2024-09-30,0.074176,0.159599,0.347491,632852491.810000,0.775335,,899435228.00,898106828.00
sh.603458,勘设股份,2024-10-31,2024-09-30,-0.028506,-0.104749,0.265584,-96859695.120000,-0.365154,,311319847.00,311319847.00
sh.603466,风语筑,2024-10-30,2024-09-30,-0.049942,-0.122217,0.219264,-117122676.670000,-0.073445,,594777993.00,594777993.00
sh.603477,巨星农牧,2024-10-31,2024-09-30,0.081426,0.067166,0.178442,265666663.730000,-0.084390,,510070138.00,510070138.00
sh.603486,科沃斯,2024-10-30,2024-09-30,0.090990,0.060128,0.483894,614868168.070000,1.095222,,569201511.00,569201511.00
sh.603488,展鹏科技,2024-10-31,2024-09-30,-0.013749,-0.080796,0.157745,-19127236.530000,0.039791,,291990440.00,291990440.00
sh.603489,八方股份,2024-10-31,2024-09-30,0.019030,0.050613,0.256285,51257231.340000,0.249348,,235013003.00,235013003.00
sh.603496,恒为科技,2024-10-30,2024-09-30,0.056645,0.088862,0.318836,78281688.730000,0.391072,,320209243.00,320209243.00
sh.603499,翔港科技,2024-10-18,2024-09-30,0.047996,0.076977,0.221274,45171036.840000,0.151138,,216138850.00,216138850.00
sh.603500,祥和实业,2024-10-31,2024-09-30,0.039938,0.074856,0.250537,37315288.340000,0.150364,,343747286.00,340796316.00
sh.603501,韦尔股份,2024-10-26,2024-09-30,0.107710,0.125148,0.296117,2366344496.360000,2.110057,,1214427012.00,1214427012.00
sh.603505,金石资源,2024-10-29,2024-09-30,0.152305,0.145415,0.250173,266109856.220000,0.583821,,604772233.00,604772233.00
sh.603506,南都物业,2024-10-26,2024-09-30,0.052773,0.050652,0.160406,67763409.870000,0.700671,,187777779.00,187777779.00
sh.603507,振江股份,2024-10-31,2024-09-30,0.067217,0.058184,0.213384,168291718.790000,1.204583,,184301307.00,184301307.00
sh.603508,思维列控,2024-10-29,2024-09-30,0.071655,0.373830,0.635564,338606790.940000,1.298748,,381274377.00,381274377.00
sh.603511,爱慕股份,2024-10-30,2024-09-30,0.031744,0.061454,0.659747,140173682.960000,0.537290,,406555912.00,401887312.00
sh.603515,欧普照明,2024-10-30,2024-09-30,0.094610,0.122928,0.401860,622976323.070000,1.189740,,745225175.00,740655975.00
sh.603516,淳中科技,2024-10-26,2024-09-30,0.042310,0.149470,0.534800,48804944.540000,0.284415,,201841779.00,201841779.00
sh.603517,绝味食品,2024-10-25,2024-09-30,0.064642,0.084309,0.305644,422784048.890000,0.634183,,619925248.00,619925248.00
sh.603518,锦泓集团,2024-10-30,2024-09-30,0.047128,0.055305,0.692586,161632937.570000,0.774616,,346938001.00,344074251.00
sh.603519,立霸股份,2024-10-25,2024-09-30,0.080365,0.089889,0.132159,110352748.280000,0.507748,,266327839.00,266327839.00
sh.603520,司太立,2024-10-31,2024-09-30,0.004062,0.005123,0.214401,9245068.340000,0.031684,,438409881.00,342514501.00
sh.603527,众源新材,2024-10-22,2024-09-30,0.046950,0.013527,0.032677,89918751.500000,0.370439,,316971200.00,316971200.00
sh.603528,多伦科技,2024-10-30,2024-09-30,0.021192,0.078295,0.369572,33115625.700000,-0.277356,,705930131.00,705930131.00
sh.603529,爱玛科技,2024-10-26,2024-09-30,0.189040,0.090210,0.174176,1575444875.790000,2.178391,,861714975.00,842765775.00
sh.603530,神马电力,2024-10-25,2024-09-30,0.129646,0.240786,0.444300,215600963.580000,0.643570,,432263327.00,428684049.00
sh.603533,掌阅科技,2024-10-31,2024-09-30,-0.014671,-0.018045,0.719609,-34524176.480000,-0.085380,,438896835.00,438896835.00
sh.603535,嘉诚国际,2024-10-26,2024-09-30,0.065971,0.169550,0.339711,166079860.330000,0.468780,,345211307.00,322762911.00
sh.603536,惠发食品,2024-10-26,2024-09-30,-0.060043,-0.022023,0.175197,-28689995.480000,0.037711,,244642300.00,244642300.00
sh.603538,美诺华,2024-10-30,2024-09-30,0.029644,0.071345,0.318773,67712359.440000,0.092788,,218752525.00,212259636.00
sh.603551,奥普科技,2024-10-29,2024-09-30,0.126231,0.146895,0.452385,189276635.280000,0.726346,,401337000.00,399688000.00
sh.603556,海兴电力,2024-10-23,2024-09-30,0.117154,0.232001,0.459673,791027284.790000,2.261458,,488684040.00,488684040.00
sh.603557,ST起步,2024-10-31,2024-09-30,-1.719242,-0.316016,0.458127,-56341451.000000,-0.796269,,539167661.00,539167661.00
sh.603558,健盛集团,2024-10-24,2024-09-30,0.107614,0.136827,0.287352,263195019.770000,0.902381,,369080949.00,369080949.00
sh.603559,*ST通脉,2024-10-30,2024-09-30,-1.118205,-0.346273,0.052945,-84389611.590000,-1.840513,,143313207.00,143313207.00
sh.603565,中谷物流,2024-10-31,2024-09-30,0.105458,0.131742,0.133059,1112423262.710000,0.778083,,2100063103.00,2100063103.00
sh.603566,普莱柯,2024-10-30,2024-09-30,0.039628,0.139512,0.631467,106272279.750000,0.293815,,346062273.00,346062273.00
sh.603567,珍宝岛,2024-10-30,2024-09-30,0.051968,0.195557,0.531013,396434638.660000,0.693748,,941826360.00,939540524.00
sh.603568,伟明环保,2024-10-26,2024-09-30,0.177495,0.359812,0.476350,2175320985.950000,1.518432,,1704648119.00,1698390119.00
sh.603569,长久物流,2024-10-30,2024-09-30,0.020723,0.029178,0.114761,84913992.290000,0.069192,,603470717.00,603470717.00
sh.603577,汇金通,2024-10-31,2024-09-30,0.056797,0.033743,0.136502,109185335.610000,0.290779,,339139100.00,339139100.00
sh.603578,三星新材,2024-10-31,2024-09-30,0.025666,0.015476,0.193660,10835191.020000,0.132116,,180357032.00,180357032.00
sh.603579,荣泰健康,2024-10-30,2024-09-30,0.072883,0.122640,0.324315,142791783.020000,1.078647,,179377241.00,179377241.00
sh.603580,艾艾精工,2024-10-31,2024-09-30,0.013380,0.036231,0.351308,4671048.880000,0.033635,,130673200.00,130673200.00
sh.603583,捷昌驱动,2024-10-29,2024-09-30,0.069069,0.113182,0.294692,290649138.990000,0.810329,,383456555.00,382246955.00
sh.603585,苏利股份,2024-10-29,2024-09-30,0.003455,0.005062,0.142113,8334767.100000,-0.041488,,183852290.00,180002290.00
sh.603586,金麒麟,2024-10-26,2024-09-30,0.030272,0.055384,0.209813,68172404.410000,0.516037,,196052780.00,196052780.00
sh.603587,地素时尚,2024-10-30,2024-09-30,0.075571,0.172916,0.748199,278986750.880000,0.752577,,477051282.00,471430292.00
sh.603588,高能环境,2024-10-25,2024-09-30,0.059421,0.056581,0.139539,647896419.640000,0.265802,,1535074457.00,1523234457.00
sh.603589,口子窖,2024-10-29,2024-09-30,0.131664,0.300495,0.747650,1310632110.190000,2.805685,,600000000.00,598119472.00
sh.603590,康辰药业,2024-10-30,2024-09-30,0.036069,0.191121,0.893691,123523551.660000,0.717456,,160000000.00,157726100.00
sh.603595,东尼电子,2024-10-26,2024-09-30,-0.027827,-0.067472,0.219301,-96878156.900000,-1.545082,,232442326.00,232442326.00
sh.603596,伯特利,2024-10-30,2024-09-30,0.130958,0.119856,0.212866,788437873.020000,1.771747,,606545820.00,605303320.00
sh.603598,引力传媒,2024-10-31,2024-09-30,0.093977,0.004401,0.044236,19506387.820000,0.120464,,268462900.00,267862900.00
sh.603599,广信股份,2024-10-29,2024-09-30,0.060531,0.163222,0.310127,569565538.290000,0.757699,,910269345.00,910269345.00
sh.603600,永艺股份,2024-10-26,2024-09-30,0.103635,0.067818,0.226836,229895901.240000,0.940560,,331213170.00,300818034.00
sh.603601,再升科技,2024-10-26,2024-09-30,0.041139,0.092996,0.223983,101920004.380000,0.011486,,1021650141.00,1021650141.00
sh.603602,纵横通信,2024-10-30,2024-09-30,0.027604,0.029173,0.149464,39098616.090000,0.139474,,205738317.00,205738317.00
sh.603605,珀莱雅,2024-10-25,2024-09-30,0.217385,0.146769,0.700707,1022398719.540000,3.647352,,396757527.00,394800467.00
sh.603606,东方电缆,2024-10-24,2024-09-30,0.141217,0.139148,0.221576,932116936.420000,1.614452,,687715368.00,687715368.00
sh.603607,京华激光,2024-10-29,2024-09-30,0.070088,0.113459,0.283119,71535015.630000,0.596792,,178516800.00,178516800.00
sh.603608,*ST天创,2024-10-31,2024-09-30,-0.025358,-0.038088,0.631593,-30495962.000000,-0.100022,,419713985.00,419713985.00
sh.603609,禾丰股份,2024-10-30,2024-09-30,0.043160,0.011022,0.063593,264649404.750000,-0.225617,,919434056.00,919434056.00
sh.603610,麒盛科技,2024-10-26,2024-09-30,0.047736,0.067677,0.335711,150380534.030000,0.474720,,358489251.00,358489251.00
sh.603611,诺力股份,2024-10-31,2024-09-30,0.131308,0.069962,0.232310,360095194.970000,1.791354,,257600791.00,257600791.00
sh.603612,索通发展,2024-10-24,2024-09-30,0.039628,0.034463,0.092974,341841306.810000,-0.322084,,540846164.00,498104459.00
sh.603613,国联股份,2024-10-30,2024-09-30,0.159859,0.028847,0.043369,1355895828.470000,2.141376,,720537813.00,720537813.00
sh.603615,茶花股份,2024-10-23,2024-09-30,-0.012583,-0.035582,0.211579,-14780011.350000,-0.055107,,241820000.00,241820000.00
sh.603616,韩建河山,2024-10-31,2024-09-30,-0.100230,-0.103181,0.129678,-41141888.470000,-0.747510,,391318000.00,381368000.00
sh.603617,君禾股份,2024-10-30,2024-09-30,0.042942,0.072888,0.225672,61803866.500000,0.146055,,391071337.00,381571337.00
sh.603618,杭电股份,2024-10-23,2024-09-30,0.041052,0.019644,0.131417,126564025.330000,0.196569,,691375616.00,691375616.00
sh.603619,中曼石油,2024-10-31,2024-09-30,0.205916,0.224967,0.477338,686388254.260000,1.914086,,462338461.00,400000100.00
sh.603626,科森科技,2024-10-30,2024-09-30,-0.087888,-0.089235,0.066821,-233970187.310000,-0.640236,,554879690.00,554879690.00
sh.603628,清源股份,2024-10-31,2024-09-30,0.076748,0.074904,0.228699,98826473.860000,0.445477,,273800000.00,273800000.00
sh.603629,利通电子,2024-10-31,2024-09-30,0.031919,0.036908,0.206985,55024869.040000,0.239584,,259930000.00,254800000.00
sh.603630,拉芳家化,2024-10-31,2024-09-30,0.027910,0.081158,0.473919,54342183.870000,0.196334,,225204580.00,225204580.00
sh.603633,徕木股份,2024-10-30,2024-09-30,0.036137,0.066731,0.226957,70090812.460000,0.178870,,426810818.00,426810818.00
sh.603636,南威软件,2024-10-31,2024-09-30,-0.062068,-0.467439,0.332600,-169494789.960000,-0.062276,,580360523.00,580360523.00
sh.603637,镇海股份,2024-10-25,2024-09-30,0.057700,0.171454,0.198147,56183223.540000,0.420415,,238685877.00,238685877.00
sh.603638,艾迪精密,2024-10-31,2024-09-30,0.083236,0.137643,0.304283,280547436.740000,0.414089,,838335087.00,838335087.00
sh.603639,海利尔,2024-10-29,2024-09-30,0.057412,0.060946,0.240460,195873110.790000,0.667207,,340006096.00,339649496.00
sh.603648,畅联股份,2024-10-25,2024-09-30,0.061238,0.094168,0.194656,119849299.510000,0.401176,,362412800.00,362412800.00
sh.603650,彤程新材,2024-10-25,2024-09-30,0.129798,0.186636,0.254402,452584249.490000,0.826574,,599076890.00,595647846.00
sh.603655,朗博科技,2024-10-30,2024-09-30,0.035639,0.117419,0.346210,19257832.970000,0.262706,,106000000.00,106000000.00
sh.603656,泰禾智能,2024-10-26,2024-09-30,0.015162,0.046575,0.394482,18751397.550000,0.041385,,183375358.00,183375358.00
sh.603657,春光科技,2024-10-30,2024-09-30,0.004947,0.003174,0.116414,4717091.510000,-0.074051,,136488325.00,135190050.00
sh.603658,安图生物,2024-10-26,2024-09-30,0.112904,0.286811,0.658635,969432633.280000,2.190479,,581011346.00,581011346.00
sh.603659,璞泰来,2024-10-18,2024-09-30,0.068389,0.146986,0.290917,1446340764.810000,0.711782,,2137165372.00,2136399076.00
sh.603660,苏州科达,2024-10-26,2024-09-30,-0.408690,-0.478283,0.609297,-353728456.420000,-0.589968,,503015306.00,494330706.00
sh.603661,恒林股份,2024-10-30,2024-09-30,0.074864,0.035328,0.185281,275950503.770000,1.172925,,139067031.00,139067031.00
sh.603662,柯力传感,2024-10-30,2024-09-30,0.074230,0.236808,0.433227,217570704.110000,1.027840,,281659426.00,280829868.00
sh.603663,三祥新材,2024-10-30,2024-09-30,0.059959,0.093905,0.265016,79825226.780000,0.175246,,423462140.00,422819750.00
sh.603665,康隆达,2024-10-31,2024-09-30,-0.057397,-0.082884,0.240900,-81729774.310000,-1.565950,,162061307.00,160167707.00
sh.603666,亿嘉和,2024-10-31,2024-09-30,-0.034337,-0.209867,0.403008,-84159958.770000,-0.018317,,206490816.00,206490816.00
sh.603667,五洲新春,2024-10-29,2024-09-30,0.033663,0.040994,0.172015,101374385.100000,0.310219,,366340500.00,366202770.00
sh.603668,天马科技,2024-10-29,2024-09-30,0.031055,0.019720,0.113390,88713334.410000,-0.063954,,502335741.00,502335741.00
sh.603669,灵康药业,2024-10-31,2024-09-30,-0.052486,-0.202960,0.430593,-46889888.230000,-0.141150,,721240880.00,721240880.00
sh.603676,卫信康,2024-10-29,2024-09-30,0.172369,0.244647,0.547060,243266114.990000,0.567703,,435161500.00,435161500.00
sh.603677,奇精机械,2024-10-25,2024-09-30,0.044338,0.035284,0.126445,51734720.070000,0.300897,,192147573.00,192147573.00
sh.603678,火炬电子,2024-10-29,2024-09-30,0.041369,0.099444,0.324446,213928464.470000,0.550477,,458339982.00,458339982.00
sh.603679,华体科技,2024-10-30,2024-09-30,-0.035671,-0.115213,0.251025,-33260237.400000,-0.181514,,163196699.00,163196699.00
sh.603680,今创集团,2024-10-30,2024-09-30,0.056013,0.088539,0.267402,269160541.160000,0.453639,,783718767.00,783718767.00
sh.603681,永冠新材,2024-10-30,2024-09-30,0.050461,0.028062,0.086220,126997756.090000,0.841744,,191130917.00,191130917.00
sh.603682,锦和商管,2024-10-31,2024-09-30,0.034647,0.031999,0.274068,24791389.760000,0.086816,,472500000.00,472500000.00
sh.603683,晶华新材,2024-10-19,2024-09-30,0.051358,0.050542,0.173543,68684572.660000,0.327336,,258791289.00,258791289.00
sh.603685,晨丰科技,2024-10-30,2024-09-30,0.012000,0.011281,0.151334,10477434.640000,0.485314,,169007951.00,169007951.00
sh.603686,福龙马,2024-10-31,2024-09-30,0.034805,0.043899,0.205124,166419996.320000,0.388836,,415430404.00,415430404.00
sh.603687,大胜达,2024-10-30,2024-09-30,0.025526,0.060221,0.174565,90907506.580000,0.173272,,550031864.00,546502453.00
sh.603688,石英股份,2024-10-26,2024-09-30,0.047157,0.313440,0.503337,312489701.810000,2.113677,,541678289.00,541678289.00
sh.603689,皖天然气,2024-10-30,2024-09-30,0.090968,0.068177,0.122148,289749024.050000,0.681946,,478080249.00,470485249.00
sh.603690,至纯科技,2024-10-31,2024-09-30,0.039015,0.060815,0.353838,160504578.100000,0.968441,,386248570.00,385568170.00
sh.603693,江苏新能,2024-10-30,2024-09-30,0.064582,0.334309,0.520163,520783502.130000,0.578991,,891475880.00,803400000.00
sh.603696,安记食品,2024-10-28,2024-09-30,0.038121,0.046959,0.142802,21309296.200000,0.101421,,235200000.00,235200000.00
sh.603697,有友食品,2024-10-26,2024-09-30,0.067062,0.136736,0.300581,121253821.230000,0.307070,,427692098.00,427692098.00
sh.603698,航天工程,2024-10-30,2024-09-30,0.038577,0.090167,0.217123,150342724.180000,0.398531,,535990000.00,535990000.00
sh.603699,纽威股份,2024-10-26,2024-09-30,0.215696,0.187419,0.367156,835008492.260000,1.263341,,760847603.00,749062000.00
sh.603700,宁水集团,2024-10-30,2024-09-30,0.022002,0.034629,0.221035,35082795.930000,0.416498,,203242000.00,203242000.00
sh.603701,德宏股份,2024-10-30,2024-09-30,0.019193,0.041201,0.151916,20068059.270000,0.078044,,261361901.00,261361901.00
sh.603703,盛洋科技,2024-10-28,2024-09-30,0.007909,0.014992,0.247246,8508889.850000,0.005039,,414982120.00,414982120.00
sh.603706,东方环宇,2024-10-29,2024-09-30,0.074783,0.163505,0.265104,132371481.090000,1.129625,,189382714.00,189382714.00
sh.603707,健友股份,2024-10-31,2024-09-30,0.100359,0.196170,0.414081,605775481.170000,-0.261797,,1615634520.00,1615634520.00
sh.603708,家家悦,2024-10-30,2024-09-30,0.074284,0.013029,0.232577,184058347.680000,0.173416,,638336868.00,599402645.00
sh.603709,中源家居,2024-10-30,2024-09-30,0.004267,0.002206,0.219010,2483254.450000,-0.050072,,125928400.00,124800000.00
sh.603711,香飘飘,2024-10-31,2024-09-30,0.005378,0.009049,0.346371,17538141.350000,0.717094,,410745800.00,410745800.00
sh.603712,七一二,2024-10-30,2024-09-30,-0.005881,-0.006139,0.339172,-9880489.910000,0.135503,,772000000.00,772000000.00
sh.603713,密尔克卫,2024-10-17,2024-09-30,0.117031,0.057621,0.110757,550453637.970000,3.202609,,161947026.00,161790251.00
sh.603716,塞力医疗,2024-10-29,2024-09-30,-0.049150,-0.023599,0.198869,-33512646.830000,-1.046895,,201340073.00,201340073.00
