code,stock_name,pubDate,statDate,currentRatio,quickRatio,cashRatio,YOYLiability,liabilityToAsset,assetToEquity
sh.688489,三未信安,2024-10-31,2024-09-30,11.778107,11.335837,7.265802,0.380855,0.000907,1.099729
sh.688496,清越科技,2024-10-29,2024-09-30,2.090597,1.385276,0.725005,-0.219333,0.003518,1.542801
sh.688498,源杰科技,2024-10-30,2024-09-30,25.886263,23.419583,20.224629,-0.384659,0.000363,1.037659
sh.688499,利元亨,2024-10-31,2024-09-30,1.128838,0.666251,0.196272,-0.080445,0.007865,4.684688
sh.688500,慧辰股份,2024-10-30,2024-09-30,3.873682,3.790283,2.728758,0.343600,0.003061,1.441157
sh.688501,青达环保,2024-10-29,2024-09-30,1.356797,0.865566,0.208249,0.834853,0.006543,2.892868
sh.688502,茂莱光学,2024-10-26,2024-09-30,2.910537,2.105898,1.364650,0.731449,0.001813,1.221499
sh.688503,聚和材料,2024-10-29,2024-09-30,1.908174,1.676420,0.473111,0.635114,0.004603,1.852983
sh.688505,复旦张江,2024-10-26,2024-09-30,6.233182,6.055621,3.907248,-0.549440,0.001045,1.116678
sh.688506,百利天恒,2024-10-29,2024-09-30,2.969317,2.889602,2.406045,1.733137,0.003905,1.640813
sh.688507,索辰科技,2024-10-30,2024-09-30,24.007319,23.934458,19.095433,0.663760,0.000367,1.038109
sh.688508,芯朋微,2024-10-26,2024-09-30,5.959398,5.235488,4.621265,0.246808,0.001441,1.168365
sh.688509,正元地信,2024-10-30,2024-09-30,1.555692,1.530265,0.119997,-0.119323,0.005511,2.227635
sh.688510,航亚科技,2024-10-25,2024-09-30,1.311617,0.993735,0.345732,0.716416,0.003753,1.600677
sh.688511,天微电子,2024-10-31,2024-09-30,11.173298,9.836409,7.429496,0.094277,0.001051,1.117483
sh.688512,慧智微,2024-10-31,2024-09-30,7.448738,5.098601,4.148596,0.941267,0.001556,1.184227
sh.688513,苑东生物,2024-10-25,2024-09-30,2.928434,2.650234,2.126858,0.150392,0.002168,1.276878
sh.688515,裕太微,2024-10-31,2024-09-30,14.752660,13.406904,12.061300,-0.132543,0.000688,1.073932
sh.688516,奥特维,2024-10-29,2024-09-30,1.447834,0.681768,0.285206,-0.093294,0.006835,3.159479
sh.688517,金冠电气,2024-10-25,2024-09-30,2.069431,1.809421,0.745028,0.123360,0.003886,1.635488
sh.688518,联赢激光,2024-10-31,2024-09-30,1.515534,0.931997,0.297095,-0.066510,0.005472,2.208240
sh.688519,南亚新材,2024-10-29,2024-09-30,1.442739,1.212769,0.282109,-0.076348,0.004768,1.911184
sh.688520,神州细胞,2024-10-29,2024-09-30,0.709096,0.588036,0.197202,0.000829,0.010424,
sh.688521,芯原股份,2024-10-31,2024-09-30,1.994641,1.737527,0.573617,0.406304,0.005105,2.042868
sh.688522,纳睿雷达,2024-10-29,2024-09-30,8.639912,7.685458,6.200525,1.017385,0.001060,1.118545
sh.688523,航天环宇,2024-10-30,2024-09-30,3.628756,3.072446,1.526854,0.189289,0.002720,1.373560
sh.688525,佰维存储,2024-10-31,2024-09-30,1.308662,0.400934,0.175205,0.141354,0.006678,3.009782
sh.688526,科前生物,2024-10-31,2024-09-30,4.938531,4.710685,2.196252,-0.409055,0.001294,1.148573
sh.688528,秦川物联,2024-10-29,2024-09-30,1.467322,1.222186,0.120297,0.141538,0.003808,1.614936
sh.688529,豪森智能,2024-10-30,2024-09-30,1.516541,0.617934,0.145025,0.221238,0.006520,2.873341
sh.688530,欧莱新材,2024-10-30,2024-09-30,5.778231,2.257116,1.175639,,0.001614,1.192477
sh.688531,日联科技,2024-10-30,2024-09-30,6.244379,5.542057,4.488805,0.308492,0.001105,1.124212
sh.688533,上声电子,2024-10-31,2024-09-30,1.737108,1.392178,0.419617,0.140477,0.005373,2.161170
sh.688535,华海诚科,2024-10-25,2024-09-30,1.672608,1.222943,0.139652,0.472140,0.001767,1.214646
sh.688536,思瑞浦,2024-10-30,2024-09-30,14.581138,13.523906,12.670171,0.346896,0.000637,1.068073
sh.688538,和辉光电,2024-10-31,2024-09-30,0.793914,0.589022,0.444033,0.101990,0.006158,2.602555
sh.688539,高华科技,2024-10-30,2024-09-30,9.946580,8.912037,6.044726,0.095678,0.001032,1.115090
sh.688543,国科军工,2024-10-26,2024-09-30,3.055213,2.652595,1.700592,-0.152214,0.002401,1.315972
sh.688545,兴福电子,2025-01-03,2024-09-30,0.636894,0.448361,0.207481,,0.004041,1.678126
sh.688548,广钢气体,2024-10-29,2024-09-30,2.137036,1.965628,1.389592,0.350562,0.002649,1.360424
sh.688549,中巨芯,2024-10-24,2024-09-30,3.245365,2.961005,2.289684,-0.128474,0.002128,1.270331
sh.688550,瑞联新材,2024-10-29,2024-09-30,5.172123,3.909184,2.881391,0.130592,0.001207,1.137276
sh.688551,科威尔,2024-10-29,2024-09-30,3.647615,2.983534,1.999875,0.069959,0.002344,1.306190
sh.688552,航天南湖,2024-10-30,2024-09-30,4.691528,3.748885,3.102921,-0.172746,0.001770,1.214996
sh.688553,汇宇制药,2024-10-26,2024-09-30,2.713868,2.567051,2.411273,0.405945,0.002321,1.302240
sh.688556,高测股份,2024-10-31,2024-09-30,1.747843,1.429502,0.304224,-0.299045,0.004922,1.969119
sh.688557,兰剑智能,2024-10-30,2024-09-30,2.024914,1.696151,0.376182,0.503425,0.003734,1.596022
sh.688558,国盛智科,2024-10-31,2024-09-30,3.954636,2.750013,0.297348,-0.033915,0.002076,1.262043
sh.688559,海目星,2024-10-31,2024-09-30,1.211652,0.649652,0.211794,-0.004176,0.006983,3.314892
sh.688560,明冠新材,2024-10-30,2024-09-30,7.775754,7.472264,6.370101,-0.645915,0.000997,1.110695
sh.688561,奇安信,2024-10-31,2024-09-30,1.778511,1.608247,0.140240,0.086086,0.003894,1.637661
sh.688562,航天软件,2024-10-31,2024-09-30,2.049797,1.456798,1.049613,0.039332,0.004860,1.945348
sh.688563,航材股份,2024-10-30,2024-09-30,8.520704,7.579364,4.763301,-0.090860,0.001182,1.134005
sh.688565,力源科技,2024-10-31,2024-09-30,1.333949,0.679358,0.176581,-0.055085,0.005003,2.001308
sh.688566,吉贝尔,2024-10-31,2024-09-30,9.277030,9.033137,6.751157,-0.161023,0.000926,1.102073
sh.688567,孚能科技,2024-10-31,2024-09-30,1.200049,0.988041,0.651465,-0.218481,0.005986,2.491111
sh.688568,中科星图,2024-10-29,2024-09-30,1.743277,1.555972,0.347583,0.704680,0.004342,1.767552
sh.688569,铁科轨道,2024-10-29,2024-09-30,5.559691,4.898646,2.832092,-0.107469,0.001444,1.168770
sh.688570,天玛智控,2024-10-30,2024-09-30,4.262663,3.682118,2.291313,0.018253,0.002229,1.286752
sh.688571,杭华股份,2024-10-29,2024-09-30,3.725781,3.301545,2.297976,-0.024559,0.002171,1.277366
sh.688573,信宇人,2024-10-30,2024-09-30,1.364717,0.926437,0.188783,0.383510,0.006144,2.593215
sh.688575,亚辉龙,2024-10-30,2024-09-30,2.033693,1.284293,0.528783,0.145083,0.003640,1.572210
sh.688576,西山科技,2024-10-29,2024-09-30,10.509173,9.749102,8.839262,0.180152,0.000612,1.065209
sh.688577,浙海德曼,2024-10-29,2024-09-30,1.671337,0.859248,0.338755,0.330431,0.003828,1.620188
sh.688578,艾力斯,2024-10-25,2024-09-30,6.963346,6.892050,5.566185,0.736965,0.001049,1.117222
sh.688579,山大地纬,2024-10-31,2024-09-30,2.666885,2.308022,0.550149,-0.064959,0.001740,1.210701
sh.688580,伟思医疗,2024-10-25,2024-09-30,8.604677,8.311892,7.772265,0.073586,0.000919,1.101218
sh.688581,安杰思,2024-10-25,2024-09-30,20.074913,19.562454,18.917123,0.160218,0.000467,1.048949
sh.688582,芯动联科,2024-10-25,2024-09-30,50.060812,48.009613,26.455694,0.053045,0.000279,1.028750
sh.688583,思看科技,2024-12-26,2024-09-30,4.779050,4.280711,0.835895,,0.001275,1.146182
sh.688584,上海合晶,2024-10-29,2024-09-30,5.885503,4.910768,4.059025,-0.544778,0.001008,1.112095
sh.688585,上纬新材,2024-10-31,2024-09-30,2.240651,2.001587,0.282685,0.222066,0.003314,1.495618
sh.688586,江航装备,2024-10-30,2024-09-30,3.433573,2.769218,1.470253,-0.075154,0.002865,1.401550
sh.688588,凌志软件,2024-10-30,2024-09-30,2.243041,2.222122,1.924858,6.375452,0.003081,1.445352
sh.688589,力合微,2024-10-19,2024-09-30,10.253258,9.711098,5.533259,-0.067263,0.002942,1.416856
sh.688590,新致软件,2024-10-29,2024-09-30,1.965821,1.468042,0.311178,0.289060,0.005040,2.016297
sh.688591,泰凌微,2024-10-29,2024-09-30,26.857971,24.858227,22.299754,0.579160,0.000467,1.048991
sh.688592,司南导航,2024-10-31,2024-09-30,6.082544,5.159771,3.166152,0.146456,0.001745,1.211376
sh.688593,新相微,2024-10-19,2024-09-30,5.706168,4.802187,3.679029,0.337040,0.001362,1.157696
sh.688595,芯海科技,2024-10-31,2024-09-30,4.194910,2.729376,1.472238,0.236840,0.004405,1.787323
sh.688596,正帆科技,2024-10-31,2024-09-30,1.365910,0.675254,0.210048,0.146812,0.006257,2.671365
sh.688597,煜邦电力,2024-10-23,2024-09-30,2.810692,2.490537,1.268429,0.151080,0.005016,2.006584
sh.688598,金博股份,2024-10-30,2024-09-30,5.118809,4.426848,2.984469,-0.120668,0.001289,1.147915
sh.688599,天合光能,2024-10-31,2024-09-30,1.317295,0.891861,0.424168,0.102340,0.007457,3.932431
sh.688600,皖仪科技,2024-10-25,2024-09-30,2.098611,1.386913,0.696420,-0.061496,0.003874,1.632405
sh.688601,力芯微,2024-10-31,2024-09-30,12.615893,10.951422,8.599094,-0.193132,0.000733,1.079137
sh.688602,康鹏科技,2024-10-29,2024-09-30,4.127140,3.217143,2.670233,-0.027150,0.001636,1.195542
sh.688603,天承科技,2024-10-30,2024-09-30,20.080390,19.354028,15.575654,0.334839,0.000677,1.072657
sh.688605,先锋精科,2024-11-22,2024-09-30,2.245136,1.659661,0.536332,,0.003435,1.523307
sh.688606,奥泰生物,2024-10-31,2024-09-30,11.019705,10.463025,9.708885,-0.047698,0.000674,1.072280
sh.688607,康众医疗,2024-10-26,2024-09-30,7.947572,6.764339,5.557947,0.140806,0.001004,1.111566
sh.688608,恒玄科技,2024-10-25,2024-09-30,11.255124,10.054179,8.949575,0.454763,0.000819,1.089197
sh.688609,九联科技,2024-10-29,2024-09-30,1.062903,0.810386,0.126622,0.376848,0.007333,3.749514
sh.688610,埃科光电,2024-10-29,2024-09-30,22.143926,19.732103,6.114990,-0.401971,0.000476,1.049975
sh.688611,杭州柯林,2024-10-31,2024-09-30,3.437013,2.940711,1.783735,1.618775,0.001531,1.180843
sh.688612,威迈斯,2024-10-26,2024-09-30,1.578355,1.298940,0.685779,0.166391,0.005551,2.247637
sh.688613,奥精医疗,2024-10-29,2024-09-30,25.096647,24.267160,21.884831,0.018325,0.000753,1.081381
sh.688615,合合信息,2024-10-29,2024-09-30,4.101497,4.096907,3.879049,,0.002341,1.305698
sh.688616,西力科技,2024-10-28,2024-09-30,2.828115,2.525316,1.264515,-0.130550,0.002123,1.269569
sh.688617,惠泰医疗,2024-10-26,2024-09-30,4.227342,3.050016,2.763328,-0.393630,0.001312,1.150981
sh.688618,三旺通信,2024-10-31,2024-09-30,4.871193,4.177741,2.499856,-0.012687,0.001856,1.227876
sh.688619,罗普特,2024-10-30,2024-09-30,1.861157,1.717611,0.377399,-0.170096,0.003821,1.618457
sh.688620,安凯微,2024-10-26,2024-09-30,2.765416,1.742781,0.930542,1.177707,0.001380,1.160084
sh.688621,阳光诺和,2024-10-29,2024-09-30,1.877636,1.859421,0.822073,0.380010,0.004565,1.840022
sh.688622,禾信仪器,2024-10-30,2024-09-30,1.164618,0.681017,0.234779,-0.087634,0.005944,2.465344
sh.688623,双元科技,2024-10-31,2024-09-30,4.566270,3.722255,2.651849,-0.085522,0.002073,1.261460
sh.688625,呈和科技,2024-10-25,2024-09-30,0.689306,0.656664,0.297059,0.062564,0.005859,2.414583
sh.688626,翔宇医疗,2024-10-30,2024-09-30,1.814048,1.427963,1.173201,0.256531,0.002715,1.372609
sh.688627,精智达,2024-10-29,2024-09-30,8.608436,7.850759,4.702677,-0.294989,0.001162,1.131523
sh.688628,优利德,2024-10-25,2024-09-30,3.046245,1.891759,1.298874,0.387859,0.002226,1.286322
sh.688629,华丰科技,2024-10-30,2024-09-30,2.065932,1.643209,0.639869,0.227909,0.004585,1.846814
sh.688630,芯碁微装,2024-10-26,2024-09-30,4.145178,3.246975,1.379059,0.672418,0.002377,1.311756
sh.688631,莱斯信息,2024-10-30,2024-09-30,1.989072,1.741059,0.574814,0.025925,0.004685,1.881306
sh.688633,星球石墨,2024-10-30,2024-09-30,3.087910,2.333136,1.585065,0.052156,0.004579,1.844522
sh.688636,智明达,2024-10-25,2024-09-30,2.848055,2.012818,0.037689,-0.073268,0.002750,1.379335
sh.688638,誉辰智能,2024-10-28,2024-09-30,1.719204,1.272986,0.445245,-0.274628,0.004810,1.926806
sh.688639,华恒生物,2024-10-29,2024-09-30,0.604255,0.431620,0.217004,1.570921,0.006056,2.535450
sh.688646,逸飞激光,2024-10-30,2024-09-30,1.965928,1.401426,0.841109,0.481813,0.003970,1.658426
sh.688648,中邮科技,2024-10-30,2024-09-30,2.257019,1.807387,0.754305,-0.360060,0.003278,1.487746
sh.688651,盛邦安全,2024-10-31,2024-09-30,6.492401,6.325968,4.333973,0.518088,0.001439,1.168043
sh.688652,京仪装备,2024-10-31,2024-09-30,2.229684,1.175187,0.887705,1.226288,0.004538,1.830782
sh.688653,康希通信,2024-10-30,2024-09-30,15.828569,12.265758,7.033116,0.268131,0.000590,1.062658
sh.688655,迅捷兴,2024-10-30,2024-09-30,1.429938,1.257803,0.488629,0.155110,0.003755,1.601213
sh.688656,浩欧博,2024-10-29,2024-09-30,1.534729,0.943763,0.571221,0.291825,0.001962,1.244165
sh.688657,浩辰软件,2024-10-26,2024-09-30,23.242373,23.227879,22.471251,-0.108522,0.000493,1.051831
sh.688658,悦康药业,2024-10-31,2024-09-30,1.943739,1.518621,0.908216,0.106640,0.003884,1.635037
sh.688659,元琛科技,2024-10-31,2024-09-30,1.168561,0.979870,0.244326,0.275565,0.005772,2.365246
sh.688660,电气风电,2024-10-30,2024-09-30,0.901363,0.713737,0.110087,-0.122726,0.007988,4.969177
sh.688661,和林微纳,2024-10-29,2024-09-30,5.099655,4.537200,3.573602,0.982352,0.001458,1.170627
sh.688662,富信科技,2024-10-23,2024-09-30,2.275767,1.724050,1.324961,0.574752,0.002915,1.411369
sh.688663,新风光,2024-10-25,2024-09-30,1.780870,1.383609,0.474409,0.033027,0.005095,2.038890
sh.688665,四方光电,2024-10-26,2024-09-30,2.500627,1.719292,0.483113,0.849261,0.002742,1.377823
sh.688667,菱电电控,2024-10-31,2024-09-30,4.865867,3.770586,1.710187,-0.079597,0.001985,1.247657
sh.688668,鼎通科技,2024-10-22,2024-09-30,5.859475,4.562826,0.622939,0.386138,0.001453,1.170025
sh.688669,聚石化学,2024-10-29,2024-09-30,1.094206,0.797409,0.124962,0.213163,0.006765,3.091543
sh.688670,金迪克,2024-10-25,2024-09-30,2.983741,2.668555,1.397490,-0.165387,0.001544,1.182566
sh.688671,碧兴物联,2024-10-26,2024-09-30,5.633161,4.537406,3.249425,0.180804,0.001849,1.226918
sh.688676,金盘科技,2024-10-22,2024-09-30,1.604535,1.141876,0.183231,-0.066183,0.005453,2.199137
sh.688677,海泰新光,2024-10-25,2024-09-30,11.655996,9.119584,7.653609,0.001616,0.000824,1.089780
sh.688678,福立旺,2024-10-30,2024-09-30,1.652240,1.249965,0.620867,0.114028,0.005359,2.154585
sh.688679,通源环境,2024-10-30,2024-09-30,1.319154,1.270037,0.202059,0.220675,0.006041,2.526158
sh.688680,海优新材,2024-10-31,2024-09-30,2.351426,2.104566,0.328850,-0.572076,0.004782,1.916597
sh.688681,科汇股份,2024-10-31,2024-09-30,2.827997,2.414299,0.895381,0.086394,0.002493,1.332050
sh.688682,霍莱沃,2024-10-25,2024-09-30,3.418373,3.063650,1.491712,-0.114097,0.002676,1.365431
sh.688683,莱尔科技,2024-10-28,2024-09-30,3.690420,3.182930,1.160007,1.082581,0.002024,1.253734
sh.688685,迈信林,2024-10-29,2024-09-30,0.750480,0.659174,0.100664,7.653034,0.006208,2.636920
sh.688686,奥普特,2024-10-30,2024-09-30,10.558837,9.994691,6.038055,0.258925,0.000799,1.086852
sh.688687,凯因科技,2024-10-22,2024-09-30,3.111533,2.906596,2.037078,0.357029,0.002910,1.410430
sh.688689,银河微电,2024-10-29,2024-09-30,5.358221,4.720922,3.494160,0.134191,0.003582,1.558238
sh.688690,纳微科技,2024-10-30,2024-09-30,3.716665,2.638677,0.963422,0.095837,0.001796,1.218986
sh.688691,灿芯股份,2024-10-29,2024-09-30,4.274363,3.886264,3.198938,-0.362834,0.002029,1.254502
sh.688692,达梦数据,2024-10-30,2024-09-30,9.001927,8.975988,7.545566,0.476878,0.001261,1.144238
sh.688693,锴威特,2024-10-30,2024-09-30,16.375970,13.755473,11.323017,-0.214300,0.000576,1.061114
sh.688695,中创股份,2024-10-29,2024-09-30,28.242369,28.204576,18.558685,,0.000373,1.038711
sh.688696,极米科技,2024-10-31,2024-09-30,3.304266,2.471135,2.132565,-0.000813,0.004362,1.773558
sh.688697,纽威数控,2024-10-30,2024-09-30,1.423286,0.982226,0.504770,0.131605,0.005892,2.434566
sh.688698,伟创电气,2024-10-31,2024-09-30,2.054040,1.598364,0.265759,0.414091,0.002733,1.376043
sh.688699,明微电子,2024-10-31,2024-09-30,4.605036,3.286980,1.072474,0.218989,0.001680,1.201857
sh.688700,东威科技,2024-10-29,2024-09-30,2.120790,1.398789,0.316542,0.104630,0.003129,1.455427
sh.688701,卓锦股份,2024-10-30,2024-09-30,1.572907,1.539121,0.108974,-0.049333,0.006078,2.549868
sh.688702,盛科通信,2024-10-31,2024-09-30,4.951129,3.371145,2.898742,-0.648717,0.001885,1.232264
sh.688707,振华新材,2024-10-26,2024-09-30,1.738948,1.327221,0.735272,-0.322697,0.004200,1.724053
sh.688708,佳驰科技,2024-11-15,2024-09-30,6.186969,5.773015,2.715182,,0.001467,1.171916
sh.688709,成都华微,2024-10-31,2024-09-30,4.723185,4.001250,1.735530,-0.403653,0.001918,1.237327
sh.688710,益诺思,2024-10-30,2024-09-30,3.647340,3.038103,2.349593,,0.002691,1.368119
sh.688711,宏微科技,2024-10-31,2024-09-30,1.405694,0.893961,0.240419,-0.014283,0.005620,2.283232
sh.688716,中研股份,2024-10-30,2024-09-30,14.379718,12.301798,10.088699,-0.590512,0.000635,1.067822
sh.688717,艾罗能源,2024-10-31,2024-09-30,3.076031,2.403803,1.966839,0.717388,0.003065,1.441910
sh.688718,唯赛勃,2024-10-30,2024-09-30,3.207787,2.166170,0.673474,-0.082545,0.001172,1.132774
sh.688719,爱科赛博,2024-10-24,2024-09-30,3.441162,2.755468,1.591939,0.112199,0.002483,1.330304
sh.688720,艾森股份,2024-10-26,2024-09-30,2.578286,2.342594,1.025189,-0.154311,0.001715,1.206965
sh.688721,龙图光罩,2024-10-22,2024-09-30,6.961970,6.872640,2.553318,0.574817,0.000826,1.089982
sh.688722,同益中,2024-10-24,2024-09-30,5.478826,3.899630,3.393464,0.450432,0.001055,1.117886
sh.688726,拉普拉斯,2024-10-31,2024-09-30,1.168348,0.478064,0.131869,,0.007253,3.640834
sh.688728,格科微,2024-10-31,2024-09-30,1.316441,0.617245,0.498815,0.213108,0.006524,2.876532
sh.688733,壹石通,2024-10-31,2024-09-30,2.799600,2.487953,1.752822,0.207437,0.002899,1.408254
sh.688737,中自科技,2024-10-31,2024-09-30,2.253785,1.735271,0.852918,0.412755,0.003187,1.467881
sh.688739,成大生物,2024-10-30,2024-09-30,18.621980,17.441329,14.120078,-0.002425,0.000482,1.050683
sh.688750,金天钛业,2024-11-19,2024-09-30,3.118286,2.476944,0.461291,,0.003390,1.512773
sh.688758,赛分科技,2024-12-20,2024-09-30,13.778160,10.160058,6.041995,,0.000691,1.074267
sh.688766,普冉股份,2024-10-26,2024-09-30,7.004539,4.938496,3.441214,1.159311,0.001340,1.154674
sh.688767,博拓生物,2024-10-30,2024-09-30,13.078054,12.534537,11.482858,0.149031,0.000597,1.063460
sh.688768,容知日新,2024-10-30,2024-09-30,3.283117,2.786579,0.491722,0.222244,0.002277,1.294779
sh.688772,珠海冠宇,2024-10-29,2024-09-30,1.091730,0.887139,0.470842,0.004635,0.006740,3.067322
sh.688776,国光电气,2024-10-31,2024-09-30,4.841478,4.302310,2.068708,0.109000,0.002243,1.289130
sh.688777,中控技术,2024-10-23,2024-09-30,1.957036,1.459340,0.743113,-0.118151,0.004188,1.720481
sh.688778,厦钨新能,2024-10-26,2024-09-30,1.693696,1.204764,0.407700,0.107905,0.003919,1.644431
sh.688779,五矿新能,2024-10-26,2024-09-30,3.668048,3.033318,1.318530,-0.267825,0.004309,1.757160
sh.688786,悦安新材,2024-10-29,2024-09-30,3.211407,2.203881,0.842608,-0.148526,0.001965,1.244559
sh.688787,海天瑞声,2024-10-30,2024-09-30,13.152310,12.906758,9.702679,0.525629,0.000522,1.055095
sh.688788,科思科技,2024-10-29,2024-09-30,16.309407,14.113975,8.773190,0.256391,0.000636,1.067947
sh.688789,宏华数科,2024-10-31,2024-09-30,3.177792,2.454606,1.472960,0.474972,0.002230,1.287040
sh.688793,倍轻松,2024-10-30,2024-09-30,1.732821,1.414805,0.991357,0.042264,0.004847,1.940625
sh.688798,艾为电子,2024-10-30,2024-09-30,3.497398,2.828684,2.425829,-0.107491,0.002178,1.278490
sh.688799,华纳药厂,2024-10-29,2024-09-30,4.461743,3.184412,1.057837,0.483680,0.001985,1.247643
sh.688800,瑞可达,2024-10-25,2024-09-30,1.718289,1.328180,0.663183,0.418191,0.004738,1.900569
sh.688819,天能股份,2024-10-30,2024-09-30,1.267970,0.962872,0.726187,0.153933,0.006427,2.798991
sh.688981,中芯国际,2024-11-08,2024-09-30,1.604842,1.186098,0.654243,-0.046904,0.003344,1.502295
sh.689009,九号公司,2024-10-29,2024-09-30,1.398624,1.227835,0.957065,0.485903,0.005690,2.320161
sz.000001,平安银行,2024-10-19,2024-09-30,,,,0.040588,0.009146,11.715293
sz.000002,万科A,2024-10-31,2024-09-30,1.353534,0.581942,0.106228,-0.207130,0.007242,3.625348
sz.000004,国华网安,2024-10-26,2024-09-30,1.424678,1.415843,0.318146,0.236247,0.005925,2.454094
sz.000006,深振业A,2024-10-31,2024-09-30,1.929770,0.433141,0.318087,-0.293282,0.006740,3.067529
sz.000007,全新好,2024-10-31,2024-09-30,1.698619,1.405612,0.965237,-0.249856,0.005796,2.378740
sz.000008,神州高铁,2024-10-31,2024-09-30,0.751044,0.608632,0.094239,0.030540,0.006681,3.012999
sz.000009,中国宝安,2024-10-31,2024-09-30,1.928054,1.219818,0.599910,0.035250,0.005904,2.441128
sz.000010,美丽生态,2024-10-31,2024-09-30,0.790290,0.754089,0.003683,0.032905,0.009335,15.036594
sz.000011,深物业A,2024-10-31,2024-09-30,1.516112,0.268024,0.124564,0.045277,0.007201,3.572917
sz.000012,南玻A,2024-10-30,2024-09-30,0.995552,0.797316,0.319121,0.203314,0.005442,2.194117
sz.000014,沙河股份,2024-10-31,2024-09-30,3.630511,0.884624,0.816918,-0.446814,0.002375,1.311482
sz.000016,深康佳A,2024-10-31,2024-09-30,0.734387,0.563570,0.243069,-0.076865,0.008695,7.665583
sz.000017,深中华A,2024-10-30,2024-09-30,7.844608,4.378034,0.339899,-0.384354,0.001243,1.141887
sz.000019,深粮控股,2024-10-29,2024-09-30,1.817801,0.251950,0.130875,-0.171850,0.003293,1.490927
sz.000020,深华发A,2024-10-26,2024-09-30,1.528503,1.239847,0.514056,0.139654,0.004216,1.728760
sz.000021,深科技,2024-10-30,2024-09-30,1.262523,1.036405,0.681745,0.100797,0.005357,2.153622
sz.000025,特力A,2024-10-24,2024-09-30,1.755436,1.599110,0.874802,-0.058603,0.002715,1.372622
sz.000026,飞亚达,2024-10-26,2024-09-30,4.016760,1.359180,0.692827,-0.113877,0.001953,1.242730
sz.000027,深圳能源,2024-10-31,2024-09-30,1.132494,1.090537,0.302141,0.107451,0.006475,2.837072
sz.000028,国药一致,2024-10-29,2024-09-30,1.447988,1.149255,0.193424,0.001832,0.005834,2.400479
sz.000029,深深房A,2024-10-31,2024-09-30,2.249053,0.698691,0.581405,0.808910,0.004139,1.706330
sz.000030,富奥股份,2024-10-30,2024-09-30,1.259245,1.049055,0.204406,-0.010430,0.004680,1.879764
sz.000031,大悦城,2024-10-31,2024-09-30,1.564031,0.574521,0.300766,-0.091822,0.007638,4.233506
sz.000032,深桑达A,2024-10-30,2024-09-30,1.201297,1.170397,0.205329,0.130812,0.008256,5.735140
sz.000034,神州数码,2024-10-31,2024-09-30,1.182021,0.714933,0.155329,0.224342,0.007764,4.473074
sz.000035,中国天楹,2024-10-31,2024-09-30,0.665960,0.615963,0.160560,0.079482,0.006214,2.641148
sz.000036,华联控股,2024-10-31,2024-09-30,4.374470,1.961657,1.922453,-0.096240,0.002264,1.292718
sz.000037,深南电A,2024-10-25,2024-09-30,1.689044,1.541291,0.780548,0.079234,0.003278,1.487735
sz.000039,中集集团,2024-10-30,2024-09-30,1.269136,1.026754,0.309361,0.237501,0.006284,2.690985
sz.000040,ST旭蓝,2024-10-31,2024-09-30,1.399948,1.386700,0.396107,-0.083021,0.005241,2.101440
sz.000042,中洲控股,2024-10-30,2024-09-30,1.667422,0.356442,0.144853,-0.060535,0.008366,6.118432
sz.000045,深纺织A,2024-10-31,2024-09-30,3.393437,2.411572,1.277567,-0.191907,0.002399,1.315686
sz.000048,京基智农,2024-10-31,2024-09-30,0.524678,0.220947,0.163848,-0.276430,0.006226,2.649537
sz.000049,德赛电池,2024-10-31,2024-09-30,1.472921,1.101166,0.308881,0.131444,0.006196,2.628996
sz.000050,深天马A,2024-10-31,2024-09-30,0.956272,0.761201,0.312728,-0.032324,0.006353,2.742155
sz.000055,方大集团,2024-10-29,2024-09-30,1.149297,1.016125,0.262842,0.061110,0.005504,2.224047
sz.000056,皇庭国际,2024-10-29,2024-09-30,0.149305,0.133891,0.017851,0.012577,0.009187,12.301121
sz.000058,深赛格,2024-10-30,2024-09-30,1.650534,0.810829,0.509954,-0.060986,0.005092,2.037307
sz.000059,华锦股份,2024-10-16,2024-09-30,2.375922,1.119554,0.803272,0.006520,0.005210,2.087794
sz.000060,中金岭南,2024-10-29,2024-09-30,1.463312,0.637407,0.392240,-0.030547,0.006178,2.616201
sz.000061,农产品,2024-10-31,2024-09-30,0.432161,0.335695,0.160350,-0.064361,0.006150,2.597394
sz.000062,深圳华强,2024-10-30,2024-09-30,1.822087,1.476388,0.458743,-0.017962,0.005125,2.051351
sz.000063,中兴通讯,2024-10-22,2024-09-30,1.904757,1.352028,0.829037,0.039231,0.006363,2.749264
sz.000065,北方国际,2024-10-31,2024-09-30,1.575495,1.383691,0.387919,0.128685,0.005899,2.438171
sz.000066,中国长城,2024-10-31,2024-09-30,1.733530,1.084280,0.438164,0.084032,0.006110,2.570536
sz.000068,华控赛格,2024-10-29,2024-09-30,0.731682,0.682004,0.030761,-0.144049,0.007440,3.905736
sz.000069,华侨城A,2024-10-31,2024-09-30,1.533094,0.545853,0.190413,-0.120867,0.007620,4.201817
sz.000070,ST特信,2024-10-26,2024-09-30,1.407481,1.028714,0.262583,0.068695,0.007056,3.396658
sz.000078,海王生物,2024-10-31,2024-09-30,1.043310,0.908725,0.126911,-0.090427,0.008662,7.473792
sz.000088,盐田港,2024-10-31,2024-09-30,1.709310,1.705335,1.522264,0.393087,0.003399,1.514899
