code,stock_name,pubDate,statDate,CAToAsset,NCAToAsset,tangibleAssetToAsset,ebitToInterest,CFOToOR,CFOToNP,CFOToGr
sz.002005,ST德豪,2024-10-29,2024-09-30,0.398064,0.601936,0.045033,,-0.226808,,-0.226808
sz.002006,精工科技,2024-10-28,2024-09-30,0.731485,0.268515,0.405957,,0.051164,0.826729,0.051164
sz.002007,华兰生物,2024-10-30,2024-09-30,0.575485,0.424515,0.690340,,0.131697,0.454636,0.131697
sz.002008,大族激光,2024-10-24,2024-09-30,0.677871,0.322129,0.388404,,0.008417,0.057986,0.008417
sz.002009,天奇股份,2024-10-25,2024-09-30,0.623220,0.376780,0.227519,0.131721,-0.074780,,-0.074780
sz.002010,传化智联,2024-10-29,2024-09-30,0.339929,0.660071,0.363079,2.257115,0.022101,1.290041,0.022084
sz.002011,盾安环境,2024-10-26,2024-09-30,0.795728,0.204272,0.385633,107.990723,0.059636,0.863618,0.059636
sz.002012,凯恩股份,2024-10-29,2024-09-30,0.637224,0.362776,0.828932,,0.213276,2.997613,0.213276
sz.002014,永新股份,2024-10-25,2024-09-30,0.651812,0.348188,0.577206,63.021771,0.157374,1.301355,0.157374
sz.002015,协鑫能科,2024-10-26,2024-09-30,0.302042,0.697958,0.217303,2.551613,0.229279,2.456535,0.229279
sz.002016,世荣兆业,2024-10-30,2024-09-30,0.657214,0.342786,0.667696,,-0.800650,-13.820271,-0.800650
sz.002017,东信和平,2024-10-28,2024-09-30,0.908225,0.091775,0.551639,,0.114163,1.014345,0.114163
sz.002019,亿帆医药,2024-10-31,2024-09-30,0.317396,0.682604,0.233602,8.639262,0.091599,1.148329,0.091599
sz.002020,京新药业,2024-10-25,2024-09-30,0.339060,0.660940,0.576509,,0.190945,1.055350,0.190945
sz.002021,中捷资源,2024-10-31,2024-09-30,0.703475,0.296525,0.630224,,-0.462462,-17.639265,-0.462462
sz.002022,科华生物,2024-10-22,2024-09-30,0.579739,0.420261,0.403927,-4.760823,-0.051667,,-0.051667
sz.002023,海特高新,2024-10-28,2024-09-30,0.264751,0.735249,0.528943,2.021139,0.263374,4.901150,0.263374
sz.002024,ST易购,2024-10-31,2024-09-30,0.420660,0.579340,-0.076579,1.126343,0.075499,5.079917,0.075499
sz.002025,航天电器,2024-10-31,2024-09-30,0.838784,0.161216,0.531600,,-0.119364,-1.021726,-0.119364
sz.002026,山东威达,2024-10-29,2024-09-30,0.683027,0.316973,0.688285,,0.061562,0.493972,0.061562
sz.002027,分众传媒,2024-10-29,2024-09-30,0.470114,0.529886,0.649777,,0.501907,1.190630,0.501907
sz.002028,思源电气,2024-10-26,2024-09-30,0.794494,0.205506,0.465994,60.506843,0.074948,0.513376,0.074948
sz.002029,七匹狼,2024-10-26,2024-09-30,0.556719,0.443281,0.553368,,-0.045196,-0.371100,-0.045196
sz.002030,达安基因,2024-10-31,2024-09-30,0.504704,0.495296,0.707548,,0.224042,,0.224042
sz.002031,巨轮智能,2024-10-31,2024-09-30,0.385897,0.614103,0.486304,0.901099,-0.250784,-76.636435,-0.250784
sz.002032,苏泊尔,2024-10-25,2024-09-30,0.783321,0.216679,0.398913,,0.070260,0.810089,0.070260
sz.002033,丽江股份,2024-10-25,2024-09-30,0.270771,0.729229,0.726969,,0.435762,1.275586,0.435762
sz.002034,旺能环境,2024-10-30,2024-09-30,0.163525,0.836475,0.051095,4.342552,0.459196,2.238446,0.459196
sz.002035,华帝股份,2024-10-31,2024-09-30,0.681363,0.318637,0.437560,,0.081362,0.925569,0.081362
sz.002036,联创电子,2024-10-29,2024-09-30,0.446097,0.553903,0.046326,0.381108,0.000452,,0.000452
sz.002037,保利联合,2024-10-31,2024-09-30,0.571004,0.428996,-0.028915,0.658578,-0.041666,,-0.041666
sz.002038,双鹭药业,2024-10-26,2024-09-30,0.372947,0.627053,0.759324,,0.236479,,0.236479
sz.002039,黔源电力,2024-10-26,2024-09-30,0.030359,0.969641,0.249575,3.493360,0.779743,2.564912,0.779743
sz.002040,南京港,2024-10-26,2024-09-30,0.153379,0.846621,0.415840,15.672287,0.281743,1.305721,0.281743
sz.002041,登海种业,2024-10-30,2024-09-30,0.835973,0.164027,0.687091,,0.207241,2.090360,0.207241
sz.002042,华孚时尚,2024-10-31,2024-09-30,0.596939,0.403061,0.280480,1.734251,0.135751,20.825637,0.135751
sz.002043,兔宝宝,2024-10-25,2024-09-30,0.557951,0.442049,0.338077,,0.064911,0.852295,0.064911
sz.002044,美年健康,2024-10-31,2024-09-30,0.315460,0.684540,0.091590,1.357488,-0.042469,-3.765132,-0.042469
sz.002045,国光电器,2024-10-23,2024-09-30,0.693067,0.306933,0.380150,,0.027858,0.649088,0.027858
sz.002046,国机精工,2024-10-31,2024-09-30,0.513000,0.487000,0.537587,19.752296,-0.023371,-0.198972,-0.023371
sz.002047,宝鹰股份,2024-10-30,2024-09-30,0.729504,0.270496,-0.144553,-1.707949,-0.091134,,-0.091134
sz.002048,宁波华翔,2024-10-30,2024-09-30,0.542274,0.457726,0.301513,12.863020,0.058151,1.080352,0.058151
sz.002049,紫光国微,2024-10-30,2024-09-30,0.750634,0.249366,0.660046,,0.228290,0.957822,0.228290
sz.002050,三花智控,2024-10-31,2024-09-30,0.605218,0.394782,0.496124,,0.096946,0.859437,0.096946
sz.002051,中工国际,2024-10-30,2024-09-30,0.732427,0.267573,0.438091,3.697358,-0.195845,-5.209101,-0.195845
sz.002052,*ST同洲,2024-10-30,2024-09-30,0.754645,0.245355,-0.020951,-2.852538,0.066031,,0.066031
sz.002053,云南能投,2024-10-29,2024-09-30,0.239090,0.760910,0.372460,7.813960,0.341624,1.623322,0.341624
sz.002054,德美化工,2024-10-31,2024-09-30,0.310003,0.689997,0.282230,1.368208,0.086111,,0.086111
sz.002055,得润电子,2024-10-26,2024-09-30,0.477150,0.522850,0.137646,-1.214793,0.011615,,0.011615
sz.002056,横店东磁,2024-10-25,2024-09-30,0.661398,0.338602,0.405242,,0.089045,1.318937,0.089045
sz.002057,中钢天源,2024-10-28,2024-09-30,0.641325,0.358675,0.536588,,0.113398,1.211112,0.113398
sz.002058,威尔泰,2024-10-28,2024-09-30,0.776857,0.223143,0.364169,-5.874089,0.015379,,0.015379
sz.002059,云南旅游,2024-10-31,2024-09-30,0.218573,0.781427,0.323008,8.602006,-0.194551,-0.679353,-0.194551
sz.002060,广东建工,2024-10-31,2024-09-30,0.715180,0.284820,0.074214,2.597729,-0.019951,-1.208080,-0.019951
sz.002061,浙江交科,2024-10-31,2024-09-30,0.751880,0.248120,0.193094,14.564018,-0.100733,-3.529106,-0.100733
sz.002062,宏润建设,2024-10-31,2024-09-30,0.734832,0.265168,0.283608,15.090010,-0.012524,-0.158967,-0.012524
sz.002063,远光软件,2024-10-26,2024-09-30,0.774999,0.225001,0.692348,273.968896,-0.490638,-7.706941,-0.490638
sz.002064,华峰化学,2024-10-26,2024-09-30,0.564360,0.435640,0.683057,,0.048167,0.485890,0.048167
sz.002065,东华软件,2024-10-29,2024-09-30,0.853102,0.146898,0.449566,4.197672,-0.191474,-3.710841,-0.191474
sz.002066,瑞泰科技,2024-10-31,2024-09-30,0.731434,0.268566,0.081064,4.284410,0.006972,0.260999,0.006972
sz.002067,景兴纸业,2024-10-31,2024-09-30,0.396807,0.603193,0.591928,1.667959,0.001391,0.115133,0.001391
sz.002068,黑猫股份,2024-10-31,2024-09-30,0.517176,0.482824,0.304341,0.326381,-0.033096,,-0.033096
sz.002069,獐子岛,2024-10-30,2024-09-30,0.676703,0.323297,-0.035483,0.527510,0.000005,,0.000005
sz.002072,凯瑞德,2024-10-30,2024-09-30,0.976108,0.023892,0.475381,-63.647546,0.029913,,0.029913
sz.002073,软控股份,2024-10-25,2024-09-30,0.760442,0.239558,0.290247,12.907659,0.071961,0.862209,0.071961
sz.002074,国轩高科,2024-10-30,2024-09-30,0.464593,0.535407,0.171295,1.366016,0.009674,0.596910,0.009674
sz.002075,沙钢股份,2024-10-26,2024-09-30,0.697642,0.302358,0.217223,,0.050261,5.040709,0.050261
sz.002076,星光股份,2024-10-31,2024-09-30,0.532105,0.467895,0.610996,-0.799550,-0.033911,,-0.033911
sz.002077,大港股份,2024-10-29,2024-09-30,0.148274,0.851726,0.709264,3.201601,0.436737,2.567421,0.436737
sz.002078,太阳纸业,2024-10-29,2024-09-30,0.248805,0.751195,0.488664,6.329329,0.187478,2.352853,0.187478
sz.002079,苏州固锝,2024-10-31,2024-09-30,0.656579,0.343421,0.664375,1.349122,-0.049319,-5.501596,-0.049319
sz.002080,中材科技,2024-10-26,2024-09-30,0.336898,0.663102,0.257912,4.172397,0.112672,2.491416,0.112672
sz.002081,金螳螂,2024-10-31,2024-09-30,0.859403,0.140597,0.339164,13.442108,-0.049316,-1.519447,-0.049316
sz.002082,万邦德,2024-10-30,2024-09-30,0.408138,0.591862,0.451555,2.449579,0.126781,3.758280,0.126781
sz.002083,孚日股份,2024-10-22,2024-09-30,0.398416,0.601584,0.398063,9.321103,0.101969,1.259736,0.101969
sz.002084,海鸥住工,2024-10-30,2024-09-30,0.630077,0.369923,0.367146,1.189742,0.064225,,0.064225
sz.002085,万丰奥威,2024-10-26,2024-09-30,0.549526,0.450474,0.181020,10.217151,0.051836,0.800442,0.051836
sz.002086,东方海洋,2024-10-28,2024-09-30,0.404645,0.595355,0.739296,,-0.698319,,-0.698319
sz.002088,鲁阳节能,2024-10-31,2024-09-30,0.725470,0.274530,0.690836,,0.137630,1.022938,0.137630
sz.002090,金智科技,2024-10-31,2024-09-30,0.707209,0.292791,0.438902,,-0.013094,-0.416672,-0.013094
sz.002091,江苏国泰,2024-10-30,2024-09-30,0.794084,0.205916,0.315990,,0.028191,0.555115,0.028146
sz.002092,ST中泰,2024-10-26,2024-09-30,0.191977,0.808023,0.234985,0.498856,0.188623,,0.188623
sz.002093,国脉科技,2024-10-26,2024-09-30,0.541307,0.458693,0.705351,35.580751,0.682155,1.655064,0.682155
sz.002094,青岛金王,2024-10-31,2024-09-30,0.707442,0.292558,0.401365,2.018590,-0.105866,-2.229668,-0.105866
sz.002095,生意宝,2024-10-30,2024-09-30,0.844756,0.155244,0.612821,,-0.344320,,-0.340126
sz.002096,易普力,2024-10-31,2024-09-30,0.577863,0.422137,0.491065,49.398868,0.051306,0.579428,0.051306
sz.002097,山河智能,2024-10-31,2024-09-30,0.631788,0.368212,0.155164,0.905124,0.017735,8.635937,0.017735
sz.002098,浔兴股份,2024-10-26,2024-09-30,0.576644,0.423356,0.564447,46.421830,0.077375,0.835535,0.077375
sz.002099,海翔药业,2024-10-31,2024-09-30,0.364685,0.635315,0.564675,,0.096572,13.630232,0.096572
sz.002100,天康生物,2024-10-29,2024-09-30,0.538673,0.461327,0.370136,5.813034,0.163937,3.869222,0.163937
sz.002101,广东鸿图,2024-10-28,2024-09-30,0.538982,0.461018,0.428438,,0.051672,1.105001,0.051672
sz.002102,能特科技,2024-10-28,2024-09-30,0.511308,0.488692,0.294532,6.339678,0.009648,0.694485,0.009648
sz.002103,广博股份,2024-10-31,2024-09-30,0.622365,0.377635,0.465714,14.997227,0.014772,0.246263,0.014772
sz.002104,恒宝股份,2024-10-31,2024-09-30,0.802969,0.197031,0.901441,58.778527,0.121433,0.906471,0.121433
sz.002105,信隆健康,2024-10-26,2024-09-30,0.583134,0.416866,0.468002,2.313829,0.058967,127.957782,0.058967
sz.002106,莱宝高科,2024-10-30,2024-09-30,0.832108,0.167892,0.549220,,0.101782,1.450114,0.101782
sz.002107,沃华医药,2024-10-26,2024-09-30,0.545146,0.454854,0.624357,,0.115554,3.308849,0.115554
sz.002108,沧州明珠,2024-10-30,2024-09-30,0.328071,0.671929,0.629223,7.222235,-0.064909,-0.920361,-0.064909
sz.002109,兴化股份,2024-10-31,2024-09-30,0.176823,0.823177,0.350272,-2.319590,0.154401,,0.154401
sz.002110,三钢闽光,2024-10-29,2024-09-30,0.355846,0.644155,0.304630,-5.691297,-0.013403,,-0.013403
sz.002111,威海广泰,2024-10-29,2024-09-30,0.723589,0.276411,0.428382,6.361990,-0.323424,-5.242694,-0.323424
sz.002112,三变科技,2024-10-31,2024-09-30,0.833668,0.166332,0.266501,4.147151,-0.047436,-0.900889,-0.047436
sz.002114,罗平锌电,2024-10-30,2024-09-30,0.181847,0.818153,0.042270,-1.981483,0.205801,,0.205801
sz.002115,三维通信,2024-10-31,2024-09-30,0.586392,0.413608,0.426177,2.378613,0.025223,,0.025223
sz.002116,中国海诚,2024-10-25,2024-09-30,0.899562,0.100438,0.370392,,-0.014713,-0.295808,-0.014713
sz.002117,东港股份,2024-10-23,2024-09-30,0.536948,0.463052,0.664184,128.447695,-0.048213,-0.466264,-0.048213
sz.002119,康强电子,2024-10-29,2024-09-30,0.540244,0.459756,0.519633,9.353958,-0.018868,-0.353271,-0.018868
sz.002120,韵达股份,2024-10-30,2024-09-30,0.416040,0.583960,0.410339,11.430071,0.090496,2.239640,0.090496
sz.002121,科陆电子,2024-10-26,2024-09-30,0.460885,0.539115,-0.052939,-0.473245,0.116396,,0.116396
sz.002122,汇洲智能,2024-10-30,2024-09-30,0.446018,0.553982,0.576676,699.606996,-0.074677,-0.825950,-0.074677
sz.002123,梦网科技,2024-10-22,2024-09-30,0.784925,0.215075,0.350294,1.870982,0.257109,22.539937,0.257109
sz.002124,ST天邦,2024-10-31,2024-09-30,0.166249,0.833751,0.228333,5.431190,-0.193217,-1.028232,-0.193217
sz.002125,湘潭电化,2024-10-30,2024-09-30,0.285176,0.714824,0.528348,12.504884,0.170686,0.977123,0.170686
sz.002126,银轮股份,2024-10-30,2024-09-30,0.630460,0.369540,0.293002,18.052208,0.096052,1.295578,0.096052
sz.002127,南极电商,2024-10-30,2024-09-30,0.713426,0.286574,0.582508,,-0.183460,-8.702715,-0.183460
sz.002128,电投能源,2024-10-24,2024-09-30,0.218580,0.781420,0.532402,33.144380,0.317665,1.381485,0.317665
sz.002129,TCL中环,2024-10-29,2024-09-30,0.288081,0.711919,0.194669,-6.275213,0.113434,,0.113434
sz.002130,沃尔核材,2024-10-29,2024-09-30,0.531249,0.468751,0.421330,23.375586,0.113851,0.773810,0.113851
sz.002131,利欧股份,2024-10-31,2024-09-30,0.663865,0.336135,0.519364,,-0.037143,,-0.037143
sz.002132,恒星科技,2024-10-26,2024-09-30,0.369237,0.630763,0.411340,1.110415,0.127472,25.267498,0.127472
sz.002133,广宇集团,2024-10-31,2024-09-30,0.820455,0.179545,0.306921,-0.299594,0.073150,,0.073066
sz.002134,天津普林,2024-10-29,2024-09-30,0.375833,0.624167,0.136366,7.156167,0.014509,0.312543,0.014509
sz.002135,东南网架,2024-10-31,2024-09-30,0.847332,0.152668,0.289887,3.259311,0.030862,1.710610,0.030862
sz.002136,安纳达,2024-10-25,2024-09-30,0.554227,0.445773,0.576785,,-0.100844,-7.485497,-0.100844
sz.002137,实益达,2024-10-29,2024-09-30,0.309972,0.690028,0.769337,,0.136911,1.556294,0.136911
sz.002138,顺络电子,2024-10-26,2024-09-30,0.357192,0.642808,0.404157,12.399978,0.265784,1.584968,0.265784
sz.002139,拓邦股份,2024-10-25,2024-09-30,0.618893,0.381107,0.437454,33.306813,0.097652,1.360057,0.097652
sz.002140,东华科技,2024-10-31,2024-09-30,0.595705,0.404295,0.212643,,0.090746,1.871590,0.090746
sz.002141,*ST贤丰,2024-10-31,2024-09-30,0.580862,0.419138,0.680592,,-0.626207,,-0.626207
sz.002142,宁波银行,2024-10-29,2024-09-30,,,,,2.462987,6.018198,2.462987
sz.002144,宏达高科,2024-10-30,2024-09-30,0.250904,0.749096,0.872818,,0.095660,0.641570,0.095660
sz.002145,中核钛白,2024-10-25,2024-09-30,0.529874,0.470126,0.541979,,0.013012,0.149906,0.013012
sz.002146,荣盛发展,2024-10-31,2024-09-30,0.887713,0.112287,0.095591,0.406835,-0.032432,,-0.032432
sz.002148,北纬科技,2024-10-26,2024-09-30,0.531211,0.468789,0.867296,,0.009504,0.130263,0.009504
sz.002149,西部材料,2024-10-31,2024-09-30,0.631663,0.368337,0.380864,7.500768,0.072321,0.973351,0.072321
sz.002150,通润装备,2024-10-26,2024-09-30,0.707486,0.292514,0.277142,25.179422,0.039042,0.636685,0.039042
sz.002151,北斗星通,2024-10-25,2024-09-30,0.558173,0.441827,0.698903,,-0.083773,,-0.083773
sz.002152,广电运通,2024-10-31,2024-09-30,0.721590,0.278410,0.360015,,-0.146186,-1.332235,-0.146186
sz.002153,石基信息,2024-10-31,2024-09-30,0.570728,0.429272,0.438409,,-0.010670,-0.571111,-0.010670
sz.002154,报喜鸟,2024-10-31,2024-09-30,0.611163,0.388837,0.579778,,0.039931,0.326496,0.039931
sz.002155,湖南黄金,2024-10-29,2024-09-30,0.282602,0.717398,0.579367,779.326201,0.018978,0.588837,0.018978
sz.002156,通富微电,2024-10-30,2024-09-30,0.374849,0.625151,0.324476,2.865241,0.180157,4.922260,0.180157
sz.002157,正邦科技,2024-10-31,2024-09-30,0.301632,0.698368,0.606135,3.265206,-0.161815,-3.185241,-0.161815
sz.002158,汉钟精机,2024-10-26,2024-09-30,0.686483,0.313517,0.640668,,0.164312,0.649042,0.164312
sz.002159,三特索道,2024-10-30,2024-09-30,0.220198,0.779802,0.620739,368.037011,0.448118,1.494273,0.448118
sz.002160,常铝股份,2024-10-31,2024-09-30,0.639442,0.360558,0.355988,2.134667,0.010276,1.185736,0.010276
sz.002161,远望谷,2024-10-31,2024-09-30,0.397048,0.602952,0.286846,3.558100,0.004427,0.026268,0.004427
sz.002162,悦心健康,2024-10-26,2024-09-30,0.364997,0.635003,0.349279,-1.107165,0.037707,,0.037707
sz.002163,海南发展,2024-10-28,2024-09-30,0.579660,0.420340,0.142592,-21.656300,-0.217044,,-0.217044
sz.002164,宁波东力,2024-10-30,2024-09-30,0.482937,0.517063,0.509051,6.599466,0.056433,1.428550,0.056433
sz.002165,红宝丽,2024-10-26,2024-09-30,0.508090,0.491910,0.307056,1.551385,0.073087,2.998195,0.073087
sz.002166,莱茵生物,2024-10-31,2024-09-30,0.521850,0.478150,0.576362,6.271608,0.122001,1.346370,0.122001
sz.002167,东方锆业,2024-10-25,2024-09-30,0.403034,0.596966,0.280787,-6.014763,0.271363,,0.271363
sz.002168,ST惠程,2024-10-31,2024-09-30,0.400747,0.599253,-0.204728,-3.862945,-0.656034,,-0.656034
sz.002169,智光电气,2024-10-31,2024-09-30,0.429703,0.570297,0.233430,-1.221389,-0.021998,,-0.021998
sz.002170,芭田股份,2024-10-30,2024-09-30,0.342776,0.657224,0.258541,5.145759,0.176223,2.090372,0.176223
sz.002171,楚江新材,2024-10-26,2024-09-30,0.689236,0.310764,0.226365,0.619794,-0.040981,-29.664540,-0.040981
sz.002172,澳洋健康,2024-10-31,2024-09-30,0.533015,0.466985,0.020917,4.888991,-0.152682,-5.785441,-0.152682
sz.002173,创新医疗,2024-10-25,2024-09-30,0.323289,0.676711,0.746635,,0.025620,,0.025620
sz.002174,游族网络,2024-10-30,2024-09-30,0.411527,0.588473,0.580841,2.142948,0.084346,16.174674,0.084346
sz.002175,东方智造,2024-10-31,2024-09-30,0.429407,0.570593,0.659220,288.131815,0.076350,0.546597,0.076350
sz.002176,江特电机,2024-10-31,2024-09-30,0.405590,0.594410,0.453435,-3.634723,-0.432240,,-0.432240
sz.002177,御银股份,2024-10-30,2024-09-30,0.234104,0.765896,0.933957,,0.506273,2.066695,0.506273
sz.002178,延华智能,2024-10-26,2024-09-30,0.647631,0.352369,0.186508,-3.438210,-0.288014,,-0.288000
sz.002179,中航光电,2024-10-30,2024-09-30,0.748601,0.251399,0.556668,,0.051472,0.273297,0.051472
sz.002180,纳思达,2024-10-31,2024-09-30,0.508077,0.491923,-0.029239,3.272128,0.064741,0.955377,0.064741
sz.002181,粤传媒,2024-10-31,2024-09-30,0.151268,0.848732,0.698524,-1.508757,-0.163795,,-0.163795
sz.002182,宝武镁业,2024-10-29,2024-09-30,0.352507,0.647493,0.345734,3.196877,0.009183,0.381794,0.009183
sz.002183,怡亚通,2024-10-30,2024-09-30,0.777286,0.222714,0.135465,0.938339,0.003228,6.443056,0.003228
sz.002184,海得控制,2024-10-31,2024-09-30,0.801328,0.198672,0.300341,-49.790550,-0.237343,,-0.237343
sz.002185,华天科技,2024-10-29,2024-09-30,0.349557,0.650443,0.382367,4.825005,0.187752,5.315966,0.187752
sz.002186,全聚德,2024-10-22,2024-09-30,0.253623,0.746377,0.444217,10.859683,0.120138,1.817966,0.120138
sz.002187,广百股份,2024-10-30,2024-09-30,0.389714,0.610286,0.346482,1.827067,0.074289,5.745423,0.074289
sz.002188,中天服务,2024-10-22,2024-09-30,0.883378,0.116622,0.391297,,-0.253648,-23.894376,-0.253648
sz.002189,中光学,2024-10-25,2024-09-30,0.600768,0.399232,0.290585,-0.249637,-0.227031,,-0.227031
sz.002190,成飞集成,2024-10-30,2024-09-30,0.394996,0.605004,0.531879,4.409613,0.056263,4.405841,0.056263
sz.002191,劲嘉股份,2024-10-29,2024-09-30,0.436922,0.563078,0.642580,401.646599,-0.175885,-1.557847,-0.175885
sz.002192,融捷股份,2024-10-30,2024-09-30,0.420241,0.579759,0.495272,89.715243,0.872254,2.009870,0.872254
sz.002193,如意集团,2024-10-28,2024-09-30,0.279992,0.720008,0.339834,2.245195,-0.014634,-0.160278,-0.014634
sz.002194,武汉凡谷,2024-10-30,2024-09-30,0.725324,0.274676,0.790525,,0.022420,0.514552,0.022420
sz.002195,岩山科技,2024-10-28,2024-09-30,0.673826,0.326174,0.768800,,-0.141951,,-0.141951
sz.002196,方正电机,2024-10-30,2024-09-30,0.487871,0.512129,0.251864,1.032141,0.101657,,0.101657
sz.002197,ST证通,2024-10-26,2024-09-30,0.230245,0.769755,0.270674,0.107758,0.357441,,0.357441
sz.002198,嘉应制药,2024-10-31,2024-09-30,0.651504,0.348496,0.868417,,0.070460,6.366028,0.070460
sz.002199,东晶电子,2024-10-29,2024-09-30,0.455608,0.544392,0.470866,-14.153579,-0.011282,,-0.011282
sz.002200,ST交投,2024-10-30,2024-09-30,0.418686,0.581314,-0.014502,-29.641724,0.328542,,0.328542
sz.002201,正威新材,2024-10-30,2024-09-30,0.544489,0.455511,0.382206,3.287745,0.120624,4.012765,0.120624
sz.002202,金风科技,2024-10-26,2024-09-30,0.470250,0.529750,0.161758,4.342119,-0.181564,-3.493477,-0.181564
sz.002203,海亮股份,2024-10-31,2024-09-30,0.598093,0.401907,0.281742,2.410839,-0.049230,-4.272113,-0.049146
sz.002204,大连重工,2024-10-23,2024-09-30,0.753940,0.246060,0.251247,1321.593144,0.012488,0.320997,0.012488
sz.002205,国统股份,2024-10-28,2024-09-30,0.266299,0.733701,0.074113,0.509060,-0.025930,,-0.025930
sz.002206,海利得,2024-10-31,2024-09-30,0.496037,0.503963,0.503839,18.497444,0.115427,1.694861,0.115427
sz.002207,准油股份,2024-10-30,2024-09-30,0.673176,0.326824,0.166124,-2.584350,0.007900,,0.007900
sz.002208,合肥城建,2024-10-25,2024-09-30,0.907647,0.092353,0.169148,4.995907,-0.095587,-1.811083,-0.095587
sz.002209,达意隆,2024-10-29,2024-09-30,0.818650,0.181350,0.244084,,0.203185,4.653791,0.203185
sz.002210,飞马国际,2024-10-31,2024-09-30,0.299224,0.700776,-0.423731,2.705204,0.209493,1.352064,0.209493
sz.002211,宏达新材,2024-10-29,2024-09-30,0.739909,0.260091,0.061930,,-0.064111,,-0.064111
sz.002212,天融信,2024-10-26,2024-09-30,0.370038,0.629962,0.348342,,-0.186443,,-0.186443
sz.002213,大为股份,2024-10-25,2024-09-30,0.602711,0.397289,0.653714,,-0.074317,,-0.074317
sz.002214,大立科技,2024-10-31,2024-09-30,0.630635,0.369365,0.679770,-41.768119,-0.572643,,-0.572643
sz.002215,诺普信,2024-10-29,2024-09-30,0.385271,0.614729,0.300636,6.251142,0.027654,0.226776,0.027654
sz.002216,三全食品,2024-10-29,2024-09-30,0.340548,0.659452,0.526604,,0.143214,1.861242,0.143214
sz.002217,*ST合泰,2024-10-31,2024-09-30,0.406763,0.593237,-1.286521,-1.079712,-0.141751,,-0.141751
sz.002218,拓日新能,2024-10-26,2024-09-30,0.394357,0.605643,0.541696,1.363561,0.158020,5.697944,0.158020
sz.002219,新里程,2024-10-26,2024-09-30,0.321156,0.678844,0.135496,1.683898,0.068016,3.227624,0.068016
sz.002221,东华能源,2024-10-25,2024-09-30,0.441998,0.558002,0.222280,0.949233,0.064302,9.855725,0.064302
sz.002222,福晶科技,2024-10-30,2024-09-30,0.547504,0.452496,0.780436,,0.193186,0.719160,0.193186
sz.002223,鱼跃医疗,2024-10-26,2024-09-30,0.592110,0.407890,0.691427,,0.229318,0.901440,0.229318
sz.002224,三力士,2024-10-31,2024-09-30,0.454336,0.545664,0.771920,,-0.032176,-0.375279,-0.032176
sz.002225,濮耐股份,2024-10-29,2024-09-30,0.651108,0.348892,0.335424,3.095420,0.091847,3.109157,0.091847
sz.002226,江南化工,2024-10-26,2024-09-30,0.484542,0.515458,0.424527,13.230402,0.105511,0.750879,0.105511
sz.002227,奥特迅,2024-10-23,2024-09-30,0.332174,0.667826,0.542792,-0.582006,-0.071285,,-0.071285
sz.002228,合兴包装,2024-10-29,2024-09-30,0.588356,0.411644,0.283477,4.247013,0.041297,2.567429,0.041297
sz.002229,鸿博股份,2024-10-31,2024-09-30,0.558606,0.441394,0.367884,-3.319639,-0.059220,,-0.059220
sz.002230,科大讯飞,2024-10-19,2024-09-30,0.563831,0.436169,0.217876,-4.054775,-0.055284,,-0.055284
sz.002231,奥维通信,2024-10-30,2024-09-30,0.914053,0.085947,0.484736,,-0.215000,,-0.215000
sz.002232,启明信息,2024-10-29,2024-09-30,0.810120,0.189880,0.621167,,-0.342224,,-0.342224
sz.002233,塔牌集团,2024-10-25,2024-09-30,0.453481,0.546519,0.795604,,0.069583,0.517538,0.069583
sz.002234,民和股份,2024-10-24,2024-09-30,0.364715,0.635285,0.500865,-7.893884,-0.006195,,-0.006195
sz.002235,安妮股份,2024-10-31,2024-09-30,0.662071,0.337929,0.627702,,0.093662,0.933526,0.093662
sz.002236,大华股份,2024-10-26,2024-09-30,0.696706,0.303294,0.664136,,-0.005564,-0.048060,-0.005564
sz.002237,恒邦股份,2024-10-23,2024-09-30,0.678515,0.321485,0.353595,3.804188,0.013850,1.787566,0.013850
sz.002238,天威视讯,2024-10-29,2024-09-30,0.365815,0.634185,0.439235,,0.393971,26.307978,0.393971
sz.002239,奥特佳,2024-10-30,2024-09-30,0.594471,0.405529,0.249275,3.146619,0.076495,5.200485,0.076495
sz.002240,盛新锂能,2024-10-31,2024-09-30,0.305567,0.694433,0.509365,-1.317112,0.220704,,0.220704
sz.002241,歌尔股份,2024-10-24,2024-09-30,0.604205,0.395795,0.325326,23.975988,0.038193,1.162443,0.038193
sz.002242,九阳股份,2024-10-31,2024-09-30,0.720006,0.279994,0.404486,,0.067447,4.548398,0.067447
sz.002243,力合科创,2024-10-25,2024-09-30,0.459055,0.540945,0.393751,1.806068,-0.195165,-3.921288,-0.195165
sz.002244,滨江集团,2024-10-31,2024-09-30,0.881695,0.118305,0.086767,9.050037,-0.034498,-0.794043,-0.034498
sz.002245,蔚蓝锂芯,2024-10-29,2024-09-30,0.493382,0.506618,0.540284,18.041627,0.096692,1.424996,0.096692
sz.002246,北化股份,2024-10-28,2024-09-30,0.691346,0.308654,0.555959,,-0.211721,,-0.211721
sz.002247,聚力文化,2024-10-29,2024-09-30,0.591481,0.408519,0.541438,,-0.034432,-0.098583,-0.034432
sz.002248,华东数控,2024-10-25,2024-09-30,0.796615,0.203385,0.127066,3.183598,0.176623,4.974370,0.176623
sz.002249,大洋电机,2024-10-29,2024-09-30,0.681849,0.318151,0.437854,,0.153072,1.941600,0.153072
